zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
49454,4711,1030,431,556,43,3040,3637,277,26
49455,4769,922,370,498,54,3153,3712,233,11
49456,18770,1798,574,1077,147,13296,15069,962,20
49457,10839,1739,641,1020,78,7165,8271,405,0
49458,39,0,0,0,0,35,39,0,0
49459,1192,242,83,140,19,873,1002,55,12
49460,8388,536,73,406,57,5536,6456,341,10
49461,8600,850,332,410,108,6302,7073,394,4
49464,26756,2036,741,1079,216,16310,19668,902,36
49503,33449,10878,3129,7321,428,20474,26974,4928,143
49504,39209,10132,3928,5804,400,25084,30455,3844,221
49505,30268,5565,2223,3094,248,20413,23711,2920,82
49506,31245,5056,1822,3032,202,19586,23967,2805,98
49507,37589,12620,5577,6798,245,20504,26240,1955,123
49508,39641,5773,2260,3320,193,26116,31565,2795,93
49509,25756,5711,2448,2958,305,16220,19475,1985,90
49512,15053,1708,542,1059,107,9631,12191,2036,63
49519,27859,4105,1349,2517,239,17524,21758,2946,65
49525,26411,2074,701,1222,151,17878,20820,1849,66
49534,21725,1999,529,1371,99,14445,17264,1806,77
49544,8595,1314,550,761,3,5646,7055,1163,2
49546,29289,3401,1193,1775,433,18936,22432,1403,65
49548,29952,6416,2539,3563,314,19160,22737,2587,73
49601,21166,3619,1399,1897,323,14640,16819,1551,73
49611,204,43,15,23,5,153,155,13,4
49612,1222,207,83,121,3,917,1022,68,2
49613,590,46,16,25,5,506,524,16,0
49614,2986,458,159,269,30,2137,2403,155,23
49615,4044,476,165,266,45,3188,3472,186,8
49616,1892,374,143,218,13,1367,1527,87,13
49617,3333,453,116,305,32,2541,2796,134,14
49618,716,123,59,58,6,511,572,16,0
49619,891,158,29,115,14,710,791,66,3
49620,2449,294,103,158,33,1557,1737,78,3
49621,2979,264,55,162,47,2138,2460,190,7
49622,2612,416,156,224,36,1886,2169,87,0
49623,1223,270,54,185,31,932,1010,35,0
49625,1301,215,30,167,18,962,1136,101,9
49626,496,45,11,31,3,399,453,21,2
49627,113,0,0,0,0,81,96,4,0
49628,301,25,0,20,5,212,241,11,0
49629,2320,498,256,195,47,1662,1891,184,24
49630,1302,89,4,73,12,1075,1154,37,8
49631,5623,1247,421,691,135,4035,4603,275,3
49632,1100,203,72,114,17,750,866,46,2
49633,3394,614,203,336,75,2524,2908,164,1
49634,160,41,16,25,0,90,130,5,0
49635,3584,534,182,306,46,2686,3039,146,14
49636,455,54,0,47,7,361,424,0,0
49637,3548,354,162,181,11,2424,2654,219,9
49638,751,124,40,77,7,606,648,70,11
49639,2769,516,146,334,36,1830,2127,120,8
49640,1567,149,25,98,26,1148,1339,81,2
49642,855,249,61,157,31,702,740,12,0
49643,5878,867,241,580,46,3843,4751,379,0
49644,1716,404,141,237,26,1344,1467,45,0
49645,1616,368,98,219,51,1116,1319,43,1
49646,7936,1057,314,607,136,5631,6381,620,45
49648,2060,96,24,54,18,1606,1746,93,23
49649,6379,992,459,486,47,3769,4858,286,18
49650,3227,222,37,165,20,2318,2530,249,1
49651,7472,1397,496,791,110,5428,6041,322,13
49653,1947,306,56,237,13,1463,1661,84,23
49654,624,60,6,45,9,507,575,10,0
49655,3079,479,125,302,52,2090,2452,100,5
49656,1376,387,156,205,26,945,1113,85,2
49657,3662,319,99,193,27,2294,2762,224,3
49659,6697,1587,614,873,100,4538,5299,329,20
49660,12621,1549,377,994,178,9382,10541,978,27
49663,6177,1134,461,590,83,3947,4835,150,6
49664,2196,296,108,169,19,1648,1834,131,26
49665,4279,804,256,456,92,2925,3431,190,18
49666,62,0,0,0,0,62,62,0,0
49667,633,68,8,51,9,468,546,19,7
49668,3324,663,220,394,49,2229,2566,136,5
49670,1879,119,21,69,29,1568,1707,58,0
49674,158,12,0,9,3,133,158,0,0
49675,1168,111,15,75,21,902,990,45,2
49676,3367,746,225,498,23,2408,2781,145,7
49677,7244,1672,639,939,94,4873,5623,366,52
49679,1398,196,75,93,28,952,1139,63,0
49680,1950,256,61,181,14,1300,1534,108,12
49682,4237,794,348,424,22,3039,3389,207,6
49683,2096,378,159,199,20,1469,1650,130,10
49684,37069,3338,637,2278,423,26271,29709,2670,87
49686,32031,4101,1033,2692,376,23123,26381,2838,180
49688,2486,409,164,187,58,1833,2010,86,0
49689,1581,359,54,266,39,1280,1403,79,0
49690,6117,306,51,192,63,4447,5108,422,0
49701,1031,60,3,44,13,787,906,88,11
49705,1010,269,109,154,6,609,766,22,5
49706,4651,548,122,399,27,3203,3653,220,7
49707,22067,3801,1238,2168,395,15933,18194,1188,66
49709,3700,685,172,441,72,2904,3229,125,5
49710,348,33,0,21,12,286,325,12,0
49712,8065,1173,406,663,104,5561,6353,522,60
49713,2039,191,48,118,25,1323,1557,75,0
49715,2958,282,93,159,30,2042,2316,185,2
49716,866,105,33,64,8,600,697,54,2
49717,58,0,0,0,0,58,58,0,0
49718,752,69,16,33,20,581,634,39,5
49719,1336,105,31,74,0,1108,1158,26,0
49720,9168,951,339,537,75,6752,7588,624,67
49721,14035,2702,815,1650,237,10410,11805,731,49
49722,202,97,44,38,15,142,158,50,0
49724,1245,94,19,53,22,804,985,69,0
49725,680,82,17,41,24,586,625,40,4
49726,1015,81,23,44,14,845,902,55,0
49727,7066,883,288,509,86,5164,5793,373,4
49728,356,69,17,35,17,289,311,14,0
49729,1586,174,33,120,21,1219,1349,108,5
49730,2109,360,118,214,28,1437,1690,155,11
49733,1881,261,81,152,28,1354,1499,89,0
49735,19234,2309,646,1376,287,13422,15483,1195,20
49736,501,44,4,25,15,432,440,19,2
49738,9469,1796,551,1075,170,7113,7955,554,57
49740,6697,623,127,391,105,5125,5640,336,24
49743,784,110,20,76,14,580,670,33,3
49744,816,163,26,119,18,631,683,50,11
49745,1264,209,79,120,10,969,1079,47,0
49746,3623,670,154,461,55,2780,3142,127,3
49747,1784,376,100,190,86,1451,1528,60,6
49748,138,30,4,17,9,120,130,4,0
49749,4151,474,135,253,86,3234,3542,184,0
49751,1747,271,89,156,26,1308,1446,129,6
49752,711,207,96,87,24,492,595,36,0
49753,2326,219,62,125,32,1656,1880,67,10
49755,1988,324,138,151,35,1449,1604,56,0
49756,3712,705,183,429,93,2974,3183,130,10
49757,344,34,4,30,0,293,334,62,10
49759,1612,219,20,155,44,1331,1428,33,4
49760,600,95,15,68,12,471,524,4,0
49762,584,62,9,45,8,470,504,24,0
49764,156,0,0,0,0,76,118,0,0
49765,3965,740,229,434,77,2887,3187,162,12
49766,2455,391,102,249,40,1705,1972,99,9
49768,467,32,4,23,5,414,437,24,0
49769,1584,287,132,138,17,1067,1245,81,0
49770,16630,1743,476,1090,177,11302,13323,1065,47
49774,1891,252,61,143,48,1440,1618,34,0
49775,74,13,0,11,2,74,74,1,0
49776,1852,226,38,108,80,1452,1621,108,13
49777,1585,129,28,81,20,1389,1459,98,0
49779,4628,474,107,281,86,3576,3905,284,1
49780,1813,188,51,103,34,1274,1443,62,0
49781,4279,681,191,390,100,3012,3464,294,21
49782,506,45,17,23,5,432,456,7,2
49783,18702,3685,976,2450,259,12592,15140,1399,105
49788,3169,1180,564,601,15,1785,2212,243,0
49791,264,25,9,16,0,196,202,10,0
49793,424,89,32,55,2,338,391,36,0
49795,2102,356,135,196,25,1506,1705,134,14
49796,238,29,10,9,10,210,232,21,0
49799,2438,569,211,329,29,1655,1963,104,11
49801,11030,1007,154,685,168,8011,8944,606,21
49802,6287,1069,319,561,189,4407,4971,285,8
49805,295,9,0,0,9,241,257,14,0
49806,547,43,0,30,13,493,514,28,0
49807,3343,432,148,209,75,2372,2679,109,0
49808,223,6,0,6,0,198,206,9,0
49812,847,73,19,37,17,633,702,30,2
49814,1466,236,64,154,18,1054,1192,66,0
49815,628,120,40,74,6,426,512,7,0
49816,908,140,28,73,39,680,727,38,3
49817,538,69,28,36,5,413,455,9,0
49818,959,102,29,55,18,746,832,48,0
49819,61,0,0,0,0,43,43,0,0
49820,227,44,0,40,4,200,214,21,10
49821,1341,159,49,99,11,1019,1123,68,12
49822,224,53,23,30,0,179,186,8,0
49825,334,105,41,60,4,248,290,17,0
49826,135,25,0,22,3,106,123,3,0
49827,924,182,98,66,18,707,748,27,0
49829,16700,3499,936,2245,318,11725,13748,913,56
49831,782,53,18,22,13,570,672,7,0
49833,283,7,0,7,0,254,283,3,0
49834,253,47,23,15,9,184,200,6,0
49835,795,92,28,38,26,633,696,56,3
49836,1015,186,38,133,15,729,842,26,0
49837,9610,964,242,585,137,7002,7653,573,0
49838,525,117,27,85,5,404,428,22,0
49839,387,77,20,41,16,302,349,14,0
49840,799,152,34,106,12,650,712,19,3
49841,7161,1401,528,807,66,4989,5909,404,34
49847,821,91,29,33,29,643,695,58,0
49848,132,11,0,5,6,122,128,14,0
49849,12305,1192,261,758,173,8588,9733,716,37
49852,100,11,4,7,0,93,93,3,0
49853,1507,138,34,67,37,1096,1274,38,0
49854,6235,1174,333,723,118,4675,5200,252,22
49855,29770,5590,702,4452,436,19139,25158,2421,270
49858,11837,1975,765,1028,182,8632,9770,851,60
49861,519,65,15,33,17,416,442,16,0
49862,4233,445,67,307,71,3106,3492,218,26
49863,98,26,0,5,21,73,73,15,0
49864,65,28,7,21,0,48,58,2,2
49866,7850,612,87,454,71,5413,6451,432,13
49868,4014,784,329,361,94,2976,3274,271,10
49870,3320,350,81,258,11,2278,2701,128,0
49871,757,126,34,49,43,487,545,31,0
49872,237,4,0,4,0,159,191,4,0
49873,166,27,0,10,17,105,111,0,0
49874,978,180,75,92,13,689,806,53,7
49876,1227,24,0,15,9,895,1007,8,0
49877,33,0,0,0,0,20,27,0,0
49878,3573,335,55,191,89,2740,3065,213,0
49879,885,179,47,108,24,712,781,61,0
49880,1144,211,71,122,18,859,964,71,0
49881,348,80,14,63,3,285,318,23,0
49883,87,11,3,8,0,62,76,10,0
49884,597,210,35,151,24,451,517,14,0
49885,1642,220,41,162,17,1232,1389,67,3
49886,447,162,79,77,6,299,339,36,0
49887,2666,279,53,168,58,1970,2196,125,19
49891,613,87,7,40,40,514,537,33,0
49892,1891,57,1,42,14,1476,1611,88,8
49893,1988,181,47,100,34,1394,1659,186,7
49894,669,19,10,9,0,550,605,32,0
49895,456,93,35,51,7,393,399,30,0
49896,1587,241,70,153,18,1082,1228,60,0
49901,272,57,32,23,2,201,210,26,6
49902,101,21,4,14,3,89,91,15,0
49903,162,10,6,4,0,113,121,22,0
49905,1876,465,197,229,39,1118,1365,83,20
49908,2062,438,177,224,37,1416,1572,104,1
49910,378,98,49,49,0,300,321,34,0
49911,2908,727,250,437,40,2018,2359,176,16
49912,948,180,52,113,15,785,859,56,0
49913,7331,1395,526,745,124,4915,5781,350,5
49915,579,88,34,42,12,393,441,33,0
49916,2763,309,109,168,32,1800,2077,86,7
49917,235,51,14,31,6,150,179,2,0
49918,132,10,0,10,0,120,128,10,2
49919,244,15,0,15,0,204,222,5,0
49920,3992,390,90,215,85,3131,3378,179,3
49921,261,117,25,75,17,219,236,24,0
49922,806,93,24,54,15,565,640,23,0
49925,479,35,4,31,0,353,428,42,2
49927,336,39,5,31,3,284,300,12,0
49929,239,23,10,9,4,185,198,19,0
49930,6581,1131,115,936,80,4176,5246,454,7
49931,7871,3417,282,3071,64,3708,6944,457,25
49934,1008,235,55,157,23,682,772,77,0
49935,6163,1012,324,549,139,4724,5304,275,22
49938,7700,1494,438,850,206,5626,6492,464,6
49942,124,0,0,0,0,65,74,0,0
49945,2451,568,237,289,42,1807,1934,103,7
49946,3828,546,211,272,63,2635,2961,211,17
49947,687,74,35,39,0,614,632,66,0
49948,567,118,7,99,12,481,514,36,0
49950,1240,296,132,157,7,969,1015,49,0
49952,144,3,0,2,1,106,116,14,0
49953,2865,440,105,279,56,2250,2452,168,2
49955,381,50,26,18,6,205,312,5,0
49958,1195,85,2,64,19,886,949,55,10
49959,402,24,12,9,3,282,318,32,0
49960,123,28,7,14,7,108,116,11,0
49961,89,11,4,4,3,79,81,2,0
49962,159,10,0,0,10,154,154,0,0
49963,861,101,21,72,8,550,631,38,0
49965,433,30,3,27,0,367,379,17,5
49967,513,79,10,52,17,414,439,36,0
49968,2041,355,78,218,59,1608,1759,113,13
49969,1203,131,48,65,18,981,1043,99,12
49970,237,6,0,4,2,210,221,3,0
49971,402,37,8,29,0,358,372,9,0
50001,851,49,25,21,3,588,649,39,0
50002,1449,191,98,80,13,973,1124,135,3
50003,6415,354,74,197,83,4272,4872,323,0
50005,841,48,0,46,2,619,718,76,6
50006,1637,153,78,75,0,1126,1262,83,5
50007,703,26,4,22,0,472,525,30,0
50008,858,117,38,71,8,620,672,57,0
50009,16221,955,320,544,91,10633,12064,1088,0
50010,29221,6000,802,4969,229,17616,24193,2697,50
50011,0,0,0,0,0,0,0,0,0
50012,0,0,0,0,0,0,0,0,0
50014,25730,8700,337,8338,25,11141,22788,3244,322
50020,1589,70,12,54,4,1068,1209,83,0
50021,21008,1371,497,795,79,14261,16447,2138,65
50022,8115,1232,410,666,156,5730,6547,595,10
50023,27660,1181,226,930,25,16865,19975,1916,26
50025,3199,403,139,213,51,2322,2579,265,0
50026,594,169,58,97,14,451,481,42,11
50027,359,73,27,41,5,223,239,16,8
50028,1708,115,6,51,58,1152,1316,142,11
50029,702,86,32,42,12,567,619,50,0
50032,414,136,77,59,0,239,295,82,0
50033,29,3,0,0,3,25,29,5,0
50034,365,15,2,11,2,293,302,17,3
50035,5545,170,35,108,27,3223,3712,298,18
50036,15982,1532,411,976,145,10789,12726,1022,75
50038,192,83,49,34,0,140,143,17,0
50039,454,58,14,42,2,349,370,57,26
50041,67,0,0,0,0,53,53,8,0
50042,319,52,18,23,11,228,266,13,0
50044,1063,77,8,61,8,750,893,38,5
50046,1445,86,33,48,5,991,1059,72,12
50047,5398,402,145,233,24,3555,4016,204,0
50048,860,63,11,29,23,607,693,71,0
50049,6288,1220,360,713,147,4241,4980,199,0
50050,586,87,31,45,11,421,460,54,1
50051,310,14,0,12,2,233,278,36,1
50052,245,26,0,22,4,187,214,9,0
50054,3646,390,143,197,50,2179,2611,162,10
50055,857,96,44,43,9,544,620,44,0
50056,1364,102,33,54,15,933,1117,117,5
50057,228,0,0,0,0,126,141,10,0
50058,1944,182,69,69,44,1348,1504,121,0
50060,2373,337,135,146,56,1538,1800,91,9
50061,1768,20,0,18,2,1237,1327,60,0
50062,672,81,4,43,34,487,576,31,0
50063,2788,155,73,62,20,1841,2103,77,0
50064,101,2,0,2,0,78,80,15,0
50065,578,127,60,57,10,424,457,21,0
50066,258,78,38,29,11,176,200,18,0
50067,419,104,13,81,10,300,325,60,31
50068,469,57,19,20,18,318,350,14,0
50069,1263,106,26,70,10,780,923,96,0
50070,1424,40,11,29,0,1056,1152,54,5
50071,912,57,4,38,15,758,819,149,0
50072,2852,187,32,129,26,1851,2209,185,0
50073,953,38,8,28,2,622,718,69,0
50074,304,42,8,12,22,289,289,2,0
50075,934,23,9,9,5,572,706,27,0
50076,1353,120,20,72,28,992,1109,70,0
50078,128,3,0,3,0,109,128,9,0
50101,59,2,0,0,2,45,45,0,0
50102,52,0,0,0,0,35,35,0,0
50103,471,43,6,28,9,353,379,23,5
50104,138,27,16,11,0,75,92,10,0
50105,1276,74,44,28,2,837,964,76,5
50106,869,89,42,37,10,603,670,63,0
50107,1116,261,124,118,19,711,846,65,13
50108,551,53,17,25,11,402,418,11,0
50109,2647,147,48,77,22,1717,1993,192,0
50111,9624,363,123,149,91,6298,6991,1122,0
50112,10135,1296,228,916,152,6854,8032,776,52
50115,2742,297,110,148,39,1826,2076,107,0
50116,176,3,0,2,1,141,144,9,0
50117,216,9,0,0,9,139,190,14,0
50118,903,62,35,21,6,644,700,84,0
50119,498,42,18,19,5,422,449,20,0
50120,293,22,0,22,0,202,246,44,20
50122,1432,29,0,9,20,1003,1101,54,0
50123,775,87,29,29,29,564,623,18,0
50124,3715,201,46,142,13,2227,2632,155,0
50125,18080,1728,599,1054,75,11847,13916,1355,42
50126,6512,565,100,390,75,4626,5312,390,16
50127,0,0,0,0,0,0,0,0,0
50128,368,21,11,10,0,258,301,11,0
50129,5071,529,115,319,95,3618,4137,285,3
50130,1502,82,24,49,9,1027,1162,173,4
50131,17148,943,372,489,82,10971,12844,1121,14
50132,313,18,0,18,0,244,259,18,0
50133,522,30,8,12,10,332,373,22,0
50134,573,19,0,19,0,449,508,35,5
50135,1659,160,11,135,14,1240,1373,184,2
50136,401,26,3,15,8,265,288,17,1
50138,11453,1421,501,790,130,7669,8660,546,19
50139,1390,142,83,57,2,964,1128,78,0
50140,2378,480,95,356,29,1488,1850,148,11
50141,540,39,14,21,4,373,431,8,0
50142,908,22,0,18,4,607,697,50,0
50143,633,54,30,20,4,423,448,31,11
50144,2624,533,156,303,74,1781,2099,123,0
50146,380,6,0,0,6,302,332,3,0
50147,365,76,30,20,26,276,305,11,0
50148,368,116,13,101,2,299,342,33,1
50149,871,146,47,60,39,594,665,40,0
50150,1121,123,15,102,6,724,920,25,0
50151,660,37,0,13,24,548,561,44,4
50153,888,37,11,25,1,609,743,66,0
50154,571,62,33,27,2,368,406,29,0
50155,250,23,1,18,4,192,209,9,0
50156,4032,302,88,189,25,2827,3156,283,0
50157,614,57,16,21,20,514,557,66,7
50158,30408,4257,1616,2314,327,19845,23421,2082,43
50160,493,25,7,13,5,313,347,56,5
50161,2008,151,34,87,30,1399,1610,161,7
50162,1201,52,19,30,3,832,969,121,4
50163,955,91,21,68,2,658,788,57,0
50164,561,39,6,19,14,383,470,54,0
50165,75,18,4,13,1,45,49,1,0
50166,1650,84,32,38,14,1087,1277,52,10
50167,549,5,0,3,2,424,475,31,0
50168,792,80,16,58,6,522,588,65,7
50169,2963,336,135,192,9,1911,2310,219,0
50170,2770,171,56,86,29,1932,2264,203,14
50171,2850,208,74,115,19,2007,2246,178,12
50173,783,43,14,7,22,623,654,45,0
50174,1330,183,51,100,32,980,1067,74,8
50201,7800,490,193,256,41,5586,6250,540,9
50206,423,48,10,33,5,294,335,35,0
50207,2426,284,85,157,42,1647,1893,94,0
50208,18717,3068,1039,1751,278,13365,15217,1410,30
50210,1647,76,25,40,11,1214,1369,88,9
50211,11234,442,183,186,73,7211,8368,653,26
50212,3376,163,59,100,4,2399,2681,184,0
50213,6717,847,297,473,77,4495,5263,595,5
50214,656,0,0,0,0,520,599,59,0
50216,2646,97,41,42,14,1915,2079,72,15
50217,722,58,21,28,9,481,559,53,0
50218,84,0,0,0,0,74,77,12,0
50219,12940,863,239,495,129,8412,9688,769,42
50220,8788,1424,484,874,66,5342,6589,409,13
50222,628,24,5,16,3,473,497,44,12
50223,498,58,33,19,6,332,394,61,0
50225,2823,239,82,125,32,1865,2148,195,0
50226,4945,36,0,28,8,3179,3556,216,0
50227,21,0,0,0,0,17,17,2,0
50228,1863,184,66,75,43,1328,1437,113,0
50229,783,15,0,0,15,593,666,33,0
50230,1125,228,132,88,8,778,850,105,14
50231,144,1,0,1,0,122,125,16,0
50232,449,68,26,32,10,317,377,32,0
50233,1214,213,76,92,45,882,991,111,0
50234,524,83,13,59,11,415,463,51,18
50235,500,139,70,67,2,333,392,28,2
50236,1635,129,51,75,3,1005,1106,161,10
50237,2820,83,32,44,7,1997,2215,51,0
50238,1086,186,83,90,13,764,864,68,0
50239,197,23,8,15,0,129,136,12,0
50240,2670,242,155,87,0,1666,2037,213,0
50242,413,30,0,26,4,286,313,11,0
50243,225,6,1,2,3,148,174,26,0
50244,1978,96,34,59,3,1252,1462,164,0
50246,706,78,13,60,5,571,637,62,0
50247,2163,300,99,186,15,1377,1569,78,0
50248,4392,237,67,70,100,3109,3564,365,0
50249,1157,68,0,45,23,797,938,59,0
50250,2393,339,98,154,87,1708,1924,274,0
50251,1211,31,8,21,2,836,959,64,0
50252,129,3,0,1,2,112,114,1,0
50254,339,36,7,29,0,265,317,86,18
50255,52,4,2,2,0,41,44,8,0
50256,630,50,0,40,10,413,525,23,0
50257,822,32,6,17,9,573,628,26,0
50258,1035,65,24,23,18,740,810,27,2
50261,2556,75,16,37,22,1539,1915,192,0
50262,410,110,14,28,68,319,335,10,0
50263,16096,1050,509,484,57,10611,11643,1691,21
50264,380,11,0,5,6,268,279,13,0
50265,31466,1987,516,1329,142,20990,24971,3789,103
50266,23845,1577,360,1145,72,16221,18919,3786,91
50268,1060,223,94,110,19,709,813,26,0
50271,847,69,22,37,10,568,668,50,3
50272,133,38,15,21,2,100,111,31,0
50273,8058,1049,431,537,81,5330,5918,531,15
50274,374,14,0,11,3,295,304,54,0
50275,557,79,1,37,41,424,451,30,0
50276,2411,238,42,165,31,1709,2002,273,0
50277,333,16,2,8,6,245,289,18,0
50278,899,59,25,29,5,634,736,49,14
50309,4844,1510,256,1152,102,3585,4472,1415,47
50310,29729,4171,1801,2235,135,20665,23581,3838,78
50311,12893,2864,590,2143,131,8263,10514,1638,5
50312,15120,2012,345,1603,64,10978,12549,2352,34
50313,17077,2235,805,1335,95,11066,12878,1469,22
50314,11548,3502,1426,1842,234,6588,8382,936,33
50315,35337,5903,2168,3448,287,22841,27098,4005,195
50316,16250,3732,1523,2100,109,9628,11710,1271,25
50317,35510,5788,2297,3256,235,23684,27579,3290,77
50319,0,0,0,0,0,0,0,0,0
50320,20255,3402,1548,1755,99,12436,14718,1369,0
50321,7848,810,354,404,52,5198,6043,731,22
50322,30884,1589,482,937,170,21375,24544,3274,29
50323,10320,431,209,206,16,6596,7084,394,0
50324,4845,360,153,205,2,3384,3903,430,25
50325,15632,517,231,276,10,10460,11798,1133,0
50327,10176,662,287,291,84,6750,7914,727,0
50401,28697,4536,1487,2631,418,20013,23255,3102,72
50420,297,53,18,30,5,237,257,17,2
50421,2660,147,20,96,31,1923,2118,283,6
50423,2978,272,89,118,65,2109,2301,193,14
50424,1447,167,83,67,17,1051,1165,108,0
50426,54,0,0,0,0,29,37,7,0
50428,9178,1245,402,737,106,6763,7468,737,4
50430,461,43,17,26,0,348,400,40,0
50431,414,96,63,33,0,208,308,20,0
50432,209,16,2,9,5,176,181,17,0
50433,242,9,0,1,8,172,201,12,0
50434,413,3,0,2,1,325,347,37,0
50435,517,40,11,21,8,357,414,18,0
50436,5375,501,127,304,70,3702,4368,298,21
50438,3840,350,160,144,46,2600,2907,233,0
50439,468,24,0,19,5,321,363,33,0
50440,407,6,1,3,2,293,364,51,0
50441,5728,701,271,361,69,4060,4524,372,12
50444,408,161,73,86,2,285,298,11,0
50446,604,59,21,36,2,401,463,16,0
50447,1239,237,87,105,45,826,1013,45,3
50448,606,37,0,33,4,450,522,24,2
50449,800,129,47,77,5,525,670,22,0
50450,2462,208,15,105,88,1898,2074,123,7
50451,471,42,12,18,12,366,405,26,0
50452,950,90,34,47,9,611,766,76,9
50453,754,38,9,22,7,541,598,44,1
50454,163,0,0,0,0,107,107,13,0
50455,413,70,24,19,27,264,356,37,0
50456,1709,175,68,69,38,1152,1320,134,0
50457,463,110,50,48,12,319,346,71,5
50458,2001,250,61,172,17,1416,1634,126,13
50459,2856,373,153,194,26,2107,2384,262,0
50460,169,4,1,1,2,147,150,3,0
50461,5531,384,116,224,44,3800,4313,366,15
50464,776,67,8,46,13,533,601,44,1
50465,250,11,0,11,0,120,186,4,0
50466,1900,131,37,66,28,1199,1426,124,0
50467,67,0,0,0,0,46,52,0,0
50468,1662,157,60,88,9,1028,1262,84,0
50469,1448,61,16,19,26,1084,1213,85,0
50470,262,68,11,57,0,200,214,13,0
50471,735,38,2,27,9,576,622,66,0
50472,2485,205,60,120,25,1733,1991,129,0
50473,219,10,1,9,0,183,195,54,0
50475,1648,183,72,77,34,1103,1293,168,6
50476,725,42,0,14,28,511,623,70,0
50477,393,22,10,7,5,250,300,33,0
50478,1016,148,60,68,20,710,765,20,0
50479,654,52,21,26,5,472,523,57,0
50480,742,32,0,19,13,613,651,61,0
50482,895,20,0,16,4,697,780,85,0
50483,833,49,13,33,3,605,716,53,4
50484,389,56,24,18,14,279,324,32,0
50501,26642,4287,1375,2614,298,18031,21379,2530,125
50510,995,92,30,51,11,708,829,96,5
50511,6776,685,275,368,42,4898,5474,612,11
50514,1445,82,4,46,32,1016,1163,136,13
50515,222,30,1,27,2,158,164,26,10
50516,616,9,0,7,2,441,495,32,0
50517,1158,152,55,77,20,735,831,57,0
50518,443,3,0,0,3,293,356,14,0
50519,586,95,31,59,5,365,417,67,5
50520,137,12,2,9,1,122,128,5,0
50521,41,0,0,0,0,41,41,22,0
50522,753,103,12,83,8,548,612,39,0
50523,793,80,45,33,2,571,659,26,3
50524,452,23,7,16,0,345,398,64,3
50525,3524,424,145,173,106,2396,2746,122,0
50527,215,1,0,1,0,149,150,38,0
50528,508,6,0,4,2,356,416,21,0
50529,779,56,34,16,6,508,616,32,0
50530,1274,126,50,65,11,863,982,35,0
50531,291,11,0,10,1,221,255,1,0
50532,927,58,28,26,4,685,785,111,0
50533,3939,524,123,321,80,2709,3093,347,40
50535,813,68,18,43,7,547,641,105,4
50536,4364,602,102,425,75,2947,3503,428,0
50538,441,45,2,25,18,312,387,15,0
50539,607,22,0,16,6,440,496,19,0
50540,924,78,29,29,20,662,733,41,3
50541,885,89,38,28,23,634,692,93,0
50542,1024,58,8,48,2,734,853,73,0
50543,1593,217,34,169,14,1063,1287,114,0
50544,624,48,3,38,7,390,446,37,18
50545,230,4,0,4,0,107,144,21,1
50546,367,81,37,41,3,249,308,8,0
50548,5728,739,249,390,100,4060,4560,395,0
50551,97,0,0,0,0,81,81,1,0
50554,1589,278,109,146,23,1104,1286,174,0
50556,263,15,0,9,6,217,238,44,5
50557,843,220,96,113,11,597,722,88,0
50558,730,37,18,16,3,498,572,101,0
50559,318,25,0,17,8,248,269,23,0
50560,576,41,19,16,6,400,451,33,0
50561,513,34,9,12,13,403,457,85,2
50562,558,42,2,24,16,424,477,39,0
50563,2519,385,117,232,36,1821,2063,206,12
50565,600,88,31,54,3,414,464,54,0
50566,275,19,6,13,0,224,252,43,0
50567,196,42,18,24,0,141,153,4,0
50568,1389,168,54,86,28,948,1058,98,0
50569,796,91,29,47,15,565,642,47,0
50570,202,14,3,11,0,152,177,12,4
50571,321,43,12,29,2,243,263,38,2
50573,76,0,0,0,0,48,54,5,0
50574,2107,229,27,143,59,1628,1789,260,9
50575,982,161,43,75,43,721,813,61,0
50576,439,80,10,66,4,349,370,17,0
50577,342,14,0,14,0,252,294,82,0
50578,685,58,16,23,19,491,556,33,0
50579,2556,325,113,145,67,1809,1994,125,4
50581,958,198,97,81,20,600,709,24,0
50582,160,3,0,2,1,122,133,15,0
50583,2552,171,30,136,5,1937,2097,180,6
50585,869,91,34,40,17,631,681,55,0
50586,283,55,35,19,1,169,216,21,0
50588,11753,1618,712,762,144,7294,8895,639,44
50590,918,76,13,51,12,667,738,64,0
50591,283,31,8,21,2,191,219,27,0
50593,46,6,2,4,0,33,34,3,0
50594,256,15,2,8,5,175,193,13,0
50595,8901,1230,521,557,152,6188,7070,765,0
50597,1111,80,15,51,14,756,902,79,0
50598,1056,23,0,10,13,665,792,100,2
50599,510,13,0,9,4,345,399,29,0
50601,2362,273,90,146,37,1677,1880,153,22
50602,1536,206,64,120,22,1165,1283,77,0
50603,707,64,31,18,15,478,516,43,0
50604,1561,216,54,108,54,1155,1226,74,3
50605,144,8,0,3,5,95,123,18,0
50606,1005,149,64,62,23,710,835,47,1
50607,689,225,122,79,24,464,516,60,0
50609,456,10,0,6,4,321,341,43,0
50611,377,35,8,20,7,261,299,17,2
50612,345,0,0,0,0,282,287,23,0
50613,37077,6797,925,5746,126,22640,30983,3514,182
50616,10276,1606,525,898,183,7068,8210,714,44
50619,2439,169,57,84,28,1651,1888,101,0
50620,52,6,0,1,5,43,46,21,0
50621,1618,48,6,16,26,1072,1224,70,0
