zcta,population,poverty,poverty_under18,poverty_18to65,poverty_over65,education,work_experience,working_fulltime,working_fulltime_poverty
39309,0,0,0,0,0,0,0,0,0
39320,2194,240,38,112,90,1362,1680,95,28
39322,1458,328,71,231,26,1140,1203,59,0
39323,1239,138,21,96,21,890,1007,28,0
39325,5717,567,128,360,79,3722,4192,205,0
39326,1147,645,336,260,49,767,781,14,0
39327,3897,655,217,385,53,2548,3010,116,3
39328,4514,1283,461,593,229,2955,3480,258,9
39330,2517,468,195,147,126,1683,1986,93,0
39332,1822,425,152,235,38,1356,1525,82,0
39335,3234,599,154,325,120,2290,2637,188,0
39336,1090,187,52,125,10,740,845,31,0
39337,1808,207,78,77,52,1252,1398,85,0
39338,3703,497,178,194,125,2331,2863,149,0
39339,15137,5069,2031,2615,423,10069,11826,730,0
39341,6628,2544,887,1459,198,4179,5138,295,45
39342,1359,357,131,213,13,877,1048,160,0
39345,6183,1369,531,670,168,4172,4925,299,0
39346,2105,377,148,211,18,1467,1633,30,9
39347,1562,751,221,376,154,1182,1267,41,0
39348,717,335,108,217,10,570,597,31,31
39350,25487,5798,2538,2791,469,15625,18638,1429,54
39352,543,32,0,32,0,454,508,19,0
39354,1220,127,0,83,44,921,1038,16,0
39355,6504,1489,408,885,196,4696,5309,257,8
39356,589,157,39,74,44,448,504,15,0
39358,1352,541,246,225,70,848,1030,101,0
39359,252,74,32,42,0,177,186,7,0
39360,4214,1336,545,682,109,2655,3259,107,0
39361,1679,528,133,350,45,1247,1360,24,0
39362,2605,1091,336,669,86,1692,2042,113,21
39363,1798,355,130,203,22,1215,1426,46,0
39364,3565,828,451,351,26,2259,2675,166,11
39365,6714,1605,698,724,183,4405,5114,321,2
39366,1448,581,314,170,97,768,944,25,0
39367,14421,4153,1623,2163,367,9547,11161,609,0
39401,42719,16395,5176,10347,872,25412,33581,3904,377
39402,40974,6374,1640,4439,295,25949,31975,2752,69
39406,0,0,0,0,0,0,0,0,0
39421,2802,886,220,569,97,2010,2359,210,0
39422,5209,1115,302,648,165,3372,4064,328,0
39423,2667,692,173,427,92,1790,2167,98,0
39425,1559,325,114,211,0,1066,1206,82,0
39426,15746,2860,1072,1509,279,10400,12351,689,0
39427,1696,448,196,189,63,1102,1253,42,25
39428,9053,2356,781,1310,265,5875,7082,363,16
39429,16532,5597,2317,2775,505,10715,12466,538,22
39437,12393,2821,887,1659,275,8336,9853,502,26
39439,4187,744,240,382,122,3062,3392,74,7
39440,20009,6385,2791,3341,253,12670,15413,1753,223
39443,21477,3742,1568,1759,415,14484,16756,738,31
39451,4368,630,272,320,38,2673,3146,110,0
39452,27171,4675,1659,2688,328,17485,20815,842,95
39455,10173,2947,1188,1587,172,6796,8051,280,21
39456,883,175,22,122,31,626,753,51,0
39459,4393,949,443,492,14,2707,3160,223,0
39461,469,162,99,53,10,341,396,0,0
39462,1580,560,183,349,28,917,1112,67,10
39464,2414,226,20,143,63,1730,1906,33,0
39465,21015,2793,1015,1535,243,13504,15739,760,52
39466,27908,6509,2378,3702,429,19021,21974,1240,65
39470,11667,2542,892,1432,218,7950,9328,352,89
39474,5667,1655,458,948,249,3945,4706,175,23
39475,11390,1448,537,766,145,7750,8904,594,21
39476,7223,1056,247,683,126,4926,5716,301,12
39477,767,78,9,49,20,562,638,52,0
39478,2220,385,101,252,32,1418,1616,49,7
39479,5331,1310,510,660,140,3617,4243,218,21
39480,2937,432,133,268,31,1883,2189,135,0
39481,1864,372,211,128,33,1171,1377,72,0
39482,8866,1514,520,853,141,5785,6525,278,16
39483,6068,1541,442,873,226,4142,4849,167,13
39501,20719,7718,2873,4402,443,12784,15650,1442,168
39503,48156,9393,3617,5334,442,31083,36918,3733,134
39507,16237,3290,883,2051,356,11720,13383,1624,117
39520,15417,3971,1371,2275,325,10382,12045,1018,18
39525,8219,647,214,339,94,6074,6643,294,0
39530,7792,2831,1106,1463,262,5326,6188,870,48
39531,17893,3947,1635,2104,208,11667,14061,2145,29
39532,34222,4716,1753,2733,230,22518,26386,2821,176
39534,0,0,0,0,0,0,0,0,0
39540,8741,991,359,540,92,5545,6941,1237,0
39553,17006,3265,1410,1695,160,10627,12675,932,22
39556,7700,1306,315,947,44,5364,6271,461,89
39560,17173,2467,1026,1268,173,11493,13432,1279,51
39561,2378,351,147,166,38,1446,1764,130,0
39562,17516,2100,515,1245,340,12318,14304,763,9
39563,13624,2797,729,1818,250,9696,11391,937,38
39564,37430,4396,1611,2401,384,24881,28793,2868,129
39565,20067,1946,592,1289,65,12733,15182,595,0
39567,10115,2352,783,1412,157,7180,8312,914,49
39571,13633,1822,401,1164,257,9401,10982,782,36
39572,1557,369,146,209,14,1048,1219,39,0
39573,7737,989,238,555,196,5276,6359,111,0
39574,12599,1711,698,912,101,8288,9806,862,0
39576,5937,1263,337,787,139,3881,4759,520,0
39577,9864,2475,839,1404,232,6602,7897,531,0
39581,11341,3170,1374,1749,47,7066,8631,950,47
39601,23197,6945,2823,3522,600,14799,17701,960,26
39629,6639,965,319,522,124,4504,5338,188,19
39630,1022,381,126,227,28,643,794,26,0
39631,3264,1250,548,577,125,2298,2552,178,0
39633,1242,311,115,180,16,874,1038,20,0
39635,177,0,0,0,0,177,177,0,0
39638,3043,1178,364,640,174,2215,2433,284,89
39641,4197,945,377,437,131,3057,3295,227,17
39643,1184,153,29,108,16,778,1024,45,13
39645,5606,1241,416,654,171,3734,4186,120,24
39647,985,0,0,0,0,658,743,0,0
39648,22357,5924,2315,3143,466,14178,16782,976,24
39652,7363,2983,1364,1356,263,4529,5536,411,15
39653,2776,373,136,188,49,1983,2242,137,13
39654,5306,1125,429,559,137,3521,4040,157,0
39656,967,297,68,172,57,750,819,38,16
39657,1467,260,46,193,21,1055,1165,97,22
39661,2810,438,177,214,47,1888,2068,61,1
39662,1244,106,0,30,76,991,991,59,0
39663,3107,915,306,476,133,1881,2334,118,10
39664,2115,429,184,238,7,1537,1745,73,8
39665,1174,154,33,112,9,803,968,28,5
39666,9336,2095,660,1283,152,6207,7251,356,19
39667,12183,2825,873,1503,449,8106,9698,538,92
39668,168,20,0,0,20,133,143,0,0
39669,4772,1069,436,520,113,3083,3711,237,13
39701,12402,5412,1780,3186,446,8497,9958,1015,54
39702,22445,5515,2210,2947,358,14392,16901,1313,66
39705,13858,1811,436,1191,184,8931,10870,1108,38
39730,11167,2935,966,1755,214,7399,8633,352,24
39735,3914,878,271,469,138,2620,3099,231,7
39736,280,147,71,73,3,152,190,13,0
39737,399,33,14,7,12,279,321,0,0
39739,2730,778,289,379,110,1695,2000,66,0
39740,5635,723,104,484,135,3729,4264,326,23
39741,1295,46,11,35,0,865,994,27,0
39743,1726,634,326,293,15,1011,1324,57,0
39744,5428,1517,465,965,87,3721,4403,234,0
39745,689,90,15,63,12,488,512,8,0
39746,3471,749,316,409,24,2317,2741,117,23
39747,2083,521,169,298,54,1480,1754,33,0
39750,2604,830,329,463,38,1848,2029,190,0
39751,1477,241,87,136,18,1036,1153,37,0
39752,2871,560,194,308,58,1982,2171,53,0
39755,800,174,47,103,24,571,650,30,0
39756,2377,866,341,494,31,1519,1885,145,0
39759,40458,13476,2282,10781,413,21875,33120,3180,333
39760,0,0,0,0,0,0,0,0,0
39762,118,110,0,110,0,16,118,0,0
39766,2768,444,137,253,54,1875,2233,95,0
39767,595,78,24,32,22,463,477,10,0
39769,2091,597,168,304,125,1505,1723,152,0
39771,130,41,21,20,0,66,84,0,0
39772,1627,508,225,185,98,1140,1327,50,0
39773,15983,4533,1862,2270,401,10529,12352,457,36
39776,1581,567,227,297,43,994,1165,56,0
39813,1824,599,251,232,116,1137,1300,69,0
39815,2096,802,429,263,110,1190,1548,45,0
39817,9724,3249,1290,1718,241,6275,7568,625,31
39819,10421,2715,926,1571,218,7025,8081,550,4
39823,8171,2095,812,1122,161,5395,6328,458,30
39824,385,204,45,154,5,316,327,17,7
39825,1502,647,373,253,21,867,968,70,0
39826,777,243,104,97,42,475,557,25,0
39827,4333,1057,318,718,21,2728,3261,241,0
39828,15054,5091,2285,2537,269,10005,11524,590,43
39834,2248,348,87,173,88,1491,1819,71,10
39836,636,44,31,13,0,440,479,26,0
39837,6078,1482,555,800,127,4134,4720,329,16
39840,5038,1845,829,913,103,3284,3816,297,0
39841,581,177,54,83,40,448,493,17,0
39842,7569,2638,1081,1411,146,4969,5898,424,28
39845,7562,1802,496,1105,201,5295,6219,342,14
39846,1676,805,363,416,26,1063,1152,63,0
39851,2213,1122,511,516,95,1349,1591,57,0
39854,2449,724,249,377,98,1629,2013,61,6
39859,1232,131,16,92,23,852,970,29,2
39861,1140,504,205,279,20,754,881,36,0
39862,1208,172,77,59,36,901,994,74,0
39866,1448,645,29,612,4,744,1391,477,100
39867,371,83,0,30,53,242,277,6,0
39870,2397,663,257,335,71,1543,1900,167,13
39877,407,79,15,56,8,294,335,14,0
39885,146,19,8,11,0,74,90,14,0
39886,1607,433,143,231,59,1118,1296,52,8
39897,3333,1062,189,772,101,2385,2783,133,0
40003,2510,211,57,154,0,1499,1843,56,11
40004,28923,5397,2200,2874,323,18762,22151,1577,46
40006,4504,1056,276,695,85,3165,3623,331,31
40007,251,9,0,9,0,113,125,9,0
40008,3775,511,250,241,20,2445,2844,139,0
40009,1534,141,33,104,4,982,1102,91,4
40010,495,0,0,0,0,320,330,17,0
40011,2155,395,155,176,64,1391,1743,94,0
40012,459,36,15,10,11,334,365,0,0
40013,5366,456,136,303,17,3803,4400,114,0
40014,20317,970,354,580,36,13116,15145,812,44
40019,3787,882,309,486,87,2450,2901,221,0
40020,112,4,0,2,2,73,99,4,0
40022,813,16,0,11,5,586,673,12,0
40023,4583,91,0,48,43,3074,3657,72,0
40025,58,0,0,0,0,58,58,3,0
40026,5740,126,29,97,0,3654,4315,167,5
40031,19079,2115,802,1148,165,12394,14366,995,25
40033,12121,2080,707,1135,238,8000,9314,826,38
40036,237,52,0,34,18,145,166,0,0
40037,2724,575,184,294,97,1841,2141,132,0
40040,473,124,31,84,9,329,405,11,0
40041,142,23,0,10,13,142,142,11,0
40045,3443,388,101,215,72,2415,2886,199,17
40046,1867,150,72,78,0,1240,1441,16,0
40047,19728,1669,572,873,224,13234,15424,1060,0
40048,111,107,0,19,88,101,111,0,0
40049,40,23,0,0,23,40,40,8,0
40050,1720,583,251,249,83,1108,1254,53,0
40051,4409,1080,326,707,47,2917,3480,221,24
40052,520,132,43,81,8,341,428,36,9
40055,2024,43,10,17,16,1504,1690,109,0
40056,3413,278,104,170,4,2273,2717,202,0
40057,3331,597,121,460,16,2460,2791,211,33
40058,104,58,14,25,19,90,90,8,0
40059,17589,622,102,439,81,12081,13641,792,4
40060,1174,198,32,156,10,834,959,57,7
40062,385,14,0,14,0,320,350,6,0
40063,14,0,0,0,0,14,14,0,0
40065,28311,3677,1322,2032,323,18655,21715,1637,40
40067,5193,870,207,658,5,3357,4150,284,7
40068,1961,319,168,96,55,1453,1623,105,0
40069,8122,1362,399,663,300,5447,6422,388,3
40070,383,58,9,49,0,279,345,16,0
40071,14461,952,197,580,175,9748,11352,575,0
40075,1298,218,76,94,48,897,1002,65,0
40076,2171,127,1,81,45,1750,1875,52,0
40077,377,0,0,0,0,327,365,11,0
40078,2311,377,75,259,43,1605,1865,149,0
40104,1267,236,0,217,19,929,1064,32,0
40107,2033,252,122,130,0,1511,1692,109,0
40108,11339,1530,459,935,136,7732,8963,423,45
40109,2413,297,120,159,18,1690,1837,57,0
40110,12,0,0,0,0,6,6,0,0
40111,1641,404,119,251,34,1167,1362,59,0
40115,686,109,5,70,34,496,572,13,0
40117,2081,215,108,71,36,1443,1645,43,0
40118,9751,1826,656,1055,115,6564,7685,619,4
40119,1580,171,17,99,55,1367,1390,72,26
40121,8199,781,397,384,0,3923,4913,74,0
40140,514,65,43,22,0,328,339,0,0
40142,2691,931,521,365,45,1725,1905,88,0
40143,6246,867,131,619,117,4250,5051,349,19
40144,1765,253,56,136,61,1178,1403,38,0
40145,773,354,187,167,0,436,534,11,0
40146,4353,915,408,443,64,2817,3237,134,2
40150,3836,608,213,367,28,2738,3161,246,14
40152,380,39,5,25,9,360,365,7,0
40155,1173,432,118,296,18,752,968,94,0
40157,638,30,0,30,0,460,607,28,0
40160,23420,4617,2353,2086,178,14565,17617,1810,38
40161,157,17,0,10,7,86,131,22,0
40162,6245,666,206,398,62,4190,4730,264,34
40165,33269,4094,1275,2550,269,22628,26686,1884,50
40170,275,77,0,62,15,269,269,24,0
40171,236,80,0,80,0,236,236,0,0
40175,13920,1718,675,991,52,9714,10894,759,0
40176,1069,152,23,107,22,709,800,8,0
40177,1388,323,130,176,17,984,1083,154,0
40178,654,26,0,26,0,336,368,0,0
40202,4320,2130,338,1612,180,3269,3819,743,5
40203,17634,9643,3132,5617,894,11224,13436,1640,158
40204,13761,1979,291,1555,133,10585,12072,2965,146
40205,22589,1785,408,1117,260,16998,19002,2871,87
40206,18626,3029,547,2229,253,14565,16105,4071,106
40207,29947,2547,621,1648,278,22044,24754,3747,109
40208,12482,5049,1277,3527,245,7005,10616,1863,142
40209,485,255,87,157,11,332,363,28,0
40210,15073,6742,2943,3449,350,8872,10638,736,39
40211,23456,8222,3193,4453,576,14488,17242,1344,50
40212,17273,6351,2335,3742,274,11083,13340,1002,62
40213,15719,3500,1299,1961,240,10926,12895,1964,98
40214,45530,8910,3144,5193,573,30641,35428,3753,105
40215,22246,7789,3353,4071,365,13493,16262,1870,114
40216,40294,6861,2146,4081,634,27509,32252,3182,80
40217,12984,2695,546,1813,336,9203,10952,1742,82
40218,29648,5886,1828,3667,391,20154,23495,3957,168
40219,39166,8444,3166,4826,452,25815,31177,3891,80
40220,33370,3631,1167,2173,291,23633,27015,2935,114
40222,20572,1447,291,920,236,15350,17220,2796,34
40223,21206,1627,489,1049,89,15330,17277,1629,1
40228,15945,1233,347,659,227,10892,12408,1071,40
40229,36131,4503,1717,2434,352,23653,28013,3082,126
40231,0,0,0,0,0,0,0,0,0
40241,29707,1642,536,897,209,21099,24152,2673,21
40242,11165,913,308,525,80,7953,8961,915,49
40243,10469,1009,381,544,84,7701,8520,715,0
40245,31225,1453,405,908,140,20969,23579,2032,46
40258,26801,3273,1141,1836,296,18207,21356,1747,49
40272,38404,4628,1794,2542,292,25756,29980,2264,53
40280,315,10,0,10,0,254,271,9,0
40291,35029,2459,918,1378,163,24095,27691,2443,34
40299,38581,2692,888,1557,247,26853,29999,2827,49
40310,610,271,97,154,20,408,504,55,0
40311,7132,1140,316,641,183,4913,5645,345,28
40312,6371,2302,530,1603,169,4271,5054,118,12
40313,3665,1459,567,796,96,2093,2644,269,38
40316,303,164,88,76,0,164,214,0,0
40322,3028,795,231,456,108,2082,2446,171,0
40324,42040,4361,1552,2548,261,27611,31876,3327,166
40328,955,76,5,63,8,716,779,82,0
40330,18527,3312,1155,1823,334,12970,14732,832,8
40334,61,61,0,61,0,26,61,0,0
40336,12945,3842,1219,2295,328,9024,10237,383,13
40337,5395,1816,548,1136,132,3695,4110,307,58
40339,0,0,0,0,0,0,0,0,0
40342,21214,2605,932,1365,308,14287,16576,1187,38
40346,947,341,132,203,6,563,672,42,5
40347,2688,313,115,196,2,1878,2087,308,18
40348,728,168,54,108,6,506,597,46,0
40350,124,17,0,17,0,100,118,16,0
40351,16998,3925,1001,2447,477,11280,13897,1271,49
40353,20841,4727,1580,2668,479,13983,16460,1623,75
40356,40739,6940,2584,4141,215,26960,31639,2359,37
40358,699,160,0,146,14,547,613,11,0
40359,6642,879,296,469,114,4512,5215,335,4
40360,6614,1565,561,905,99,4299,4925,256,0
40361,17790,3142,1108,1768,266,12199,14154,1166,41
40363,0,0,0,0,0,0,0,0,0
40370,2299,208,75,116,17,1620,1807,92,0
40371,2923,889,283,539,67,2000,2391,116,27
40372,2387,209,24,155,30,1710,2076,182,20
40374,1877,598,195,341,62,1370,1532,38,0
40376,0,0,0,0,0,0,0,0,0
40379,3224,455,147,265,43,2250,2590,254,3
40380,5834,1060,295,629,136,3938,4525,274,10
40383,22007,2780,928,1584,268,15434,17553,1621,40
40385,2510,328,38,219,71,1801,2050,205,0
40387,1936,472,158,264,50,1513,1714,73,0
40390,6117,1141,405,659,77,3984,4770,239,21
40391,34719,5393,1806,3064,523,24238,27789,2184,43
40402,2185,442,37,308,97,1645,1858,112,0
40403,23450,5070,1347,3485,238,15694,18383,1377,129
40404,0,0,0,0,0,0,0,0,0
40409,3764,869,210,430,229,2684,3159,91,7
40419,4582,1259,491,591,177,2998,3444,168,0
40422,22254,3403,911,2211,281,15688,17980,1333,41
40434,88,0,0,0,0,88,88,56,0
40437,5459,1443,501,841,101,3657,4203,142,0
40440,2292,521,236,229,56,1428,1703,148,0
40442,1304,603,148,393,62,912,975,53,0
40444,13815,3048,1059,1767,222,9733,11080,565,47
40445,814,377,21,297,59,637,715,6,0
40447,7918,2134,423,1520,191,5838,6453,243,28
40448,0,0,0,0,0,0,0,0,0
40456,9417,2466,831,1422,213,6404,7390,395,9
40460,923,181,50,122,9,665,717,52,0
40461,3132,440,105,315,20,2156,2612,260,0
40464,921,193,32,154,7,693,764,47,0
40468,2095,424,141,263,20,1407,1673,47,0
40472,1504,369,117,241,11,1177,1283,74,0
40475,53823,11870,2893,8229,748,34468,43348,3795,297
40481,351,106,50,53,3,213,276,0,0
40484,10807,2472,900,1398,174,7336,8688,384,25
40486,2788,1495,774,690,31,1448,1935,41,0
40489,3900,1089,315,629,145,2840,3196,176,0
40502,25908,3787,684,2938,165,18172,22016,3333,121
40503,27916,4136,661,3342,133,19108,23701,2995,116
40504,25459,8523,2050,6205,268,15598,20998,3371,359
40505,26688,5691,1614,3722,355,18360,21199,2286,235
40506,0,0,0,0,0,0,0,0,0
40507,1691,535,0,509,26,1354,1634,527,9
40508,21626,11403,1523,9292,588,11005,19247,2758,243
40509,34200,3815,1482,2140,193,23643,26506,3983,193
40510,1017,175,55,109,11,635,755,27,0
40511,28261,5563,2278,2969,316,19206,21536,2981,84
40513,11121,498,117,364,17,7479,8868,590,136
40514,14726,271,50,192,29,10029,11434,1067,31
40515,34594,2884,953,1820,111,22781,26785,3409,152
40516,2845,228,75,153,0,2010,2276,245,20
40517,35792,8821,3519,4845,457,23125,27622,4664,277
40601,48588,7301,2169,4638,494,34286,39385,4289,106
40604,0,0,0,0,0,0,0,0,0
40701,27767,6634,2101,3770,763,19121,21929,1157,62
40729,6156,2063,847,1192,24,4082,4686,144,18
40734,3534,1509,609,810,90,2278,2607,43,0
40737,1246,331,168,163,0,769,954,63,0
40740,3469,892,258,596,38,2327,2674,173,0
40741,22176,4714,1566,2724,424,14631,17440,1347,103
40743,254,0,0,0,0,232,232,15,0
40744,17753,3879,1311,2232,336,12306,13931,866,0
40759,3264,982,555,352,75,1781,2190,116,0
40763,594,227,78,123,26,361,439,5,0
40769,16039,3923,1152,2453,318,10877,12911,517,14
40771,1309,517,179,293,45,798,1006,42,0
40801,573,302,75,168,59,363,473,0,0
40806,2471,930,341,557,32,1705,2027,132,0
40807,374,59,15,36,8,302,330,12,0
40808,40,0,0,0,0,20,32,0,0
40810,1463,274,81,174,19,941,1179,31,2
40813,636,220,29,155,36,406,535,2,0
40815,1439,437,92,307,38,1066,1219,8,0
40816,15,15,8,7,0,7,15,0,0
40818,64,26,0,26,0,52,64,0,0
40819,631,64,8,56,0,453,532,8,0
40820,395,156,50,95,11,270,312,0,0
40823,3940,1363,414,825,124,2734,3102,59,0
40824,624,178,47,131,0,479,547,16,0
40826,824,74,42,32,0,428,549,0,0
40827,854,79,0,59,20,562,702,48,0
40828,3424,1264,295,880,89,2266,2641,89,15
40829,303,163,21,142,0,255,282,0,0
40830,345,59,19,40,0,229,253,0,0
40831,5205,1611,466,1031,114,3431,4011,89,0
40840,177,36,0,36,0,150,177,0,0
40843,315,165,26,126,13,255,275,0,0
40844,55,0,0,0,0,45,45,0,0
40845,587,111,7,69,35,459,526,0,0
40847,259,134,53,81,0,174,221,0,0
40849,375,27,0,27,0,221,266,0,0
40854,1029,378,128,244,6,648,816,33,2
40855,839,218,105,102,11,619,672,29,0
40856,738,108,6,102,0,521,654,24,0
40858,284,92,14,72,6,248,270,0,0
40862,680,52,9,41,2,555,596,2,0
40863,567,118,18,79,21,410,488,0,0
40865,452,79,22,20,37,325,379,0,0
40868,1322,409,139,237,33,871,1011,0,0
40870,346,42,0,42,0,240,307,0,0
40873,2418,852,326,482,44,1591,1822,73,4
40874,447,85,0,48,37,360,407,18,0
40902,1186,534,158,367,9,824,875,21,0
40903,540,123,0,109,14,462,515,0,0
40906,11102,3658,1175,2121,362,7559,8792,452,30
40913,254,110,44,35,31,171,189,0,0
40914,401,63,21,42,0,293,339,26,0
40915,1087,303,66,230,7,759,830,70,0
40921,350,119,45,51,23,251,257,21,0
40923,979,379,168,205,6,556,623,0,0
40927,219,66,3,59,4,129,183,0,0
40935,2916,936,256,644,36,1930,2358,148,27
40939,158,13,0,13,0,144,158,17,0
40940,678,287,79,136,72,440,503,18,13
40941,133,12,0,12,0,78,103,0,0
40943,750,275,83,174,18,536,632,76,28
40946,165,38,14,8,16,151,151,0,0
40949,559,61,0,40,21,357,493,29,0
40953,960,278,80,198,0,646,801,24,0
40958,524,184,99,85,0,367,409,0,0
40962,16820,5766,1610,3640,516,11761,13577,529,42
40964,212,126,30,85,11,150,182,0,0
40965,13515,4862,1579,2819,464,9425,10897,472,67
40972,1092,426,77,319,30,781,929,17,0
40977,8883,2619,570,1729,320,6067,7140,307,37
40979,254,96,81,15,0,92,92,0,0
40982,453,280,79,189,12,311,366,21,0
40983,761,579,237,324,18,342,460,20,0
40988,526,130,46,72,12,392,398,12,12
40995,29,11,6,5,0,16,29,0,0
40997,422,254,155,99,0,193,260,0,0
41001,16497,1496,671,680,145,10840,12382,805,8
41002,2356,555,159,334,62,1561,1859,79,0
41003,2585,431,126,245,60,1903,2088,122,0
41004,4388,852,294,512,46,2841,3338,107,2
41005,23736,1747,743,916,88,15479,17710,1297,21
41006,4168,402,127,239,36,2880,3362,186,9
41007,4013,361,122,190,49,2679,3063,185,6
41008,6871,2496,951,1311,234,4520,5318,469,23
41010,4053,864,306,528,30,2584,3089,82,10
41011,24464,6437,2167,3784,486,16983,19910,3449,96
41014,7370,2133,831,1139,163,4827,5708,948,41
41015,20130,3394,1264,1878,252,14236,16182,1797,77
41016,6032,1419,458,937,24,4017,4892,586,23
41017,39066,2432,785,1341,306,26283,30994,3526,42
41018,27252,3811,1518,2031,262,18351,20974,2491,9
41030,5993,1124,447,644,33,3650,4421,460,14
41031,15258,3472,1065,1968,439,10419,12167,1213,187
41033,1931,229,77,133,19,1324,1531,102,0
41034,1181,173,78,68,27,825,916,61,0
41035,10615,1300,363,749,188,6955,8229,507,39
41039,2738,741,272,413,56,1873,2170,149,8
41040,7458,1197,346,752,99,5018,6063,426,6
41041,7438,1067,256,635,176,5119,5867,387,31
41042,50353,5530,1966,2979,585,33352,38617,4381,153
41043,1846,172,74,78,20,1242,1440,128,0
41044,988,175,69,71,35,660,757,51,10
41045,1667,345,138,174,33,1107,1299,53,0
41046,1610,343,191,142,10,798,1096,87,0
41048,15135,924,391,444,89,9181,10653,494,0
41049,1912,499,204,253,42,1262,1496,56,0
41051,28255,2372,1136,1143,93,17431,20297,1549,58
41052,45,0,0,0,0,45,45,0,0
41055,2045,622,362,233,27,1206,1454,36,0
41056,13388,2505,799,1562,144,9178,10741,632,28
41059,2481,227,41,126,60,1734,2078,189,0
41062,62,0,0,0,0,36,36,0,0
41063,2913,314,127,145,42,2116,2465,230,0
41064,1762,405,115,230,60,1266,1484,66,10
41071,19917,4823,1491,3025,307,13432,16573,2857,136
41073,5806,614,150,369,95,4247,4793,520,0
41074,5498,1377,486,830,61,3524,4162,340,44
41075,16012,1316,304,876,136,10953,12603,1403,14
41076,17066,1779,400,1310,69,11775,14201,1391,32
41080,1659,91,11,52,28,1349,1477,65,0
41083,1080,174,37,111,26,801,922,128,0
41085,852,375,221,154,0,459,565,91,0
41086,2693,486,168,254,64,1945,2144,194,6
41091,17390,953,400,456,97,10816,12666,542,0
41092,3364,340,96,199,45,2199,2560,193,5
41093,3040,750,209,444,97,2069,2378,74,0
41094,14219,1391,574,705,112,8901,10543,684,12
41095,3047,510,165,292,53,2176,2459,302,0
41097,6983,2038,846,1050,142,4472,5237,275,0
41098,2068,201,30,112,59,1489,1682,120,0
41099,0,0,0,0,0,0,0,0,0
41101,18829,4717,1545,2875,297,13003,15201,1130,102
41102,19573,3611,1076,2160,375,14121,15842,513,81
41121,1552,53,0,42,11,1140,1269,12,0
41124,1347,294,129,135,30,814,1030,50,0
41129,9677,1211,302,749,160,7033,7812,314,0
41132,330,85,0,66,19,274,322,0,0
41135,160,48,6,35,7,124,141,7,0
41139,8029,1274,448,734,92,5860,6433,282,0
41141,2112,813,296,430,87,1456,1659,29,0
41142,64,48,37,11,0,27,27,0,0
41143,14192,2360,766,1372,222,9658,11413,660,7
41144,10428,2244,706,1239,299,7036,8243,279,32
41146,324,80,31,49,0,280,296,0,0
41149,633,94,13,48,33,478,553,0,0
41159,320,135,30,78,27,259,271,26,0
41164,13029,2994,1047,1582,365,9081,10441,383,0
41166,793,357,109,229,19,538,668,0,0
41168,2640,132,35,46,51,1852,2265,134,0
41169,5484,822,148,474,200,3979,4518,183,16
41171,3676,1124,376,594,154,2505,2835,36,0
41174,1090,449,142,280,27,736,877,19,0
41175,5535,996,281,598,117,3813,4437,164,18
41179,7296,2363,747,1424,192,5043,5770,159,11
41180,933,350,50,217,83,761,844,12,0
41183,1414,225,108,103,14,1020,1120,75,0
41189,2526,627,186,301,140,1674,2009,96,0
41201,390,23,0,23,0,276,295,0,0
41203,629,185,68,103,14,461,550,28,0
41204,721,136,66,70,0,415,480,17,0
41214,569,314,143,171,0,388,458,0,0
41216,1363,324,38,261,25,871,1093,50,14
41219,2039,666,221,389,56,1451,1532,51,0
41222,2269,522,168,259,95,1657,1829,9,0
41224,4835,1653,534,1056,63,3460,3837,66,15
41226,251,111,26,85,0,187,209,0,0
41230,11745,2922,689,1845,388,7971,9284,254,15
41231,806,193,32,124,37,559,634,67,0
41232,818,209,40,169,0,500,663,0,0
41234,263,46,0,27,19,256,256,0,0
41238,908,44,0,36,8,624,624,0,0
41240,7275,1874,508,1182,184,5154,5804,446,2
41250,1312,281,73,183,25,863,1083,17,0
41254,514,102,38,64,0,304,463,66,0
41255,1105,407,91,316,0,777,894,66,29
41256,2250,417,29,380,8,1633,2020,70,0
41257,285,91,30,46,15,197,225,16,0
41260,639,165,56,102,7,519,526,25,0
41262,1657,589,204,369,16,921,1103,0,0
41263,274,68,35,26,7,215,231,8,0
41264,237,33,0,22,11,224,224,0,0
41265,1913,549,228,321,0,1221,1428,134,0
41267,1000,404,105,283,16,668,830,64,0
41268,345,72,22,50,0,302,316,0,0
41271,317,59,0,59,0,170,269,8,0
41274,578,268,116,152,0,321,424,0,0
41301,5893,2529,932,1364,233,3979,4591,223,12
41311,6558,2274,689,1339,246,4611,5262,314,12
41314,4976,1857,432,1184,241,3586,4163,75,15
41317,180,24,0,24,0,121,155,15,0
41332,1161,515,147,348,20,834,972,41,0
41339,10334,3402,933,2124,345,7377,8554,420,29
41348,1472,422,121,262,39,953,1152,32,0
41352,872,240,65,163,12,645,686,82,0
41360,329,148,29,119,0,262,287,0,0
41365,411,87,32,55,0,314,345,7,0
41366,9,0,0,0,0,9,9,0,0
41367,221,0,0,0,0,170,199,0,0
41385,413,68,0,68,0,251,285,5,5
41390,61,61,16,30,15,45,45,0,0
41397,17,0,0,0,0,17,17,0,0
41408,384,205,71,126,8,225,291,4,0
41421,94,0,0,0,0,78,94,0,0
41425,1112,260,58,159,43,813,888,21,0
41464,736,338,65,191,82,560,643,15,8
