zip,latitude,longitude,StateAbbrev,County,PropertyCrime,ViolentCrime
30546,34.898796,-83.696585,GA,Towns,131,31
30582,34.956451,-83.90979,GA,Towns,131,31
30436,32.154894,-82.293036,GA,Treutlen,63,3
30457,32.400272,-82.567512,GA,Treutlen,63,3
30470,32.368714,-82.555438,GA,Treutlen,63,3
30474,32.238578,-82.417773,GA,Treutlen,63,3
31002,32.554049,-82.595322,GA,Treutlen,63,3
30217,33.281876,-85.133864,GA,Troup,594,51
30220,33.225468,-84.823454,GA,Troup,594,51
30230,33.16449,-84.920565,GA,Troup,594,51
30240,33.036764,-85.120092,GA,Troup,594,51
30241,33.022342,-84.949512,GA,Troup,594,51
31822,32.864979,-84.910348,GA,Troup,594,51
31833,32.8429,-85.091845,GA,Troup,594,51
31014,32.415886,-83.349077,GA,Twiggs,124,16
31017,32.621094,-83.23222,GA,Twiggs,124,16
31020,32.690507,-83.498578,GA,Twiggs,124,16
31031,32.866286,-83.32834,GA,Twiggs,124,16
31044,32.656173,-83.390884,GA,Twiggs,124,16
31217,32.844147,-83.500044,GA,Twiggs,124,16
30512,34.856753,-83.967998,GA,Union,211,14
30513,34.821043,-84.322383,GA,Union,211,14
30546,34.898796,-83.696585,GA,Union,211,14
30560,34.876771,-84.204706,GA,Union,211,14
30572,34.735793,-84.072507,GA,Union,211,14
30582,34.956451,-83.90979,GA,Union,211,14
30204,33.056208,-84.121725,GA,Upson,254,23
30256,33.007484,-84.3099,GA,Upson,254,23
30258,32.972488,-84.4491,GA,Upson,254,23
30285,32.987673,-84.258191,GA,Upson,254,23
30286,32.879167,-84.330566,GA,Upson,254,23
31016,32.842251,-84.115961,GA,Upson,254,23
31097,32.890411,-84.166895,GA,Upson,254,23
30707,34.771847,-85.35921,GA,Walker,965,237
30725,34.924777,-85.352675,GA,Walker,965,237
30728,34.684875,-85.22579,GA,Walker,965,237
30731,34.587768,-85.477364,GA,Walker,965,237
30736,34.904278,-85.135748,GA,Walker,965,237
30738,34.796552,-85.480936,GA,Walker,965,237
30739,34.805931,-85.215984,GA,Walker,965,237
30740,34.757276,-85.072036,GA,Walker,965,237
30741,34.952695,-85.281295,GA,Walker,965,237
30742,34.950583,-85.243239,GA,Walker,965,237
30746,34.577084,-85.027274,GA,Walker,965,237
30747,34.502597,-85.302791,GA,Walker,965,237
30750,34.94141,-85.388229,GA,Walker,965,237
30752,34.914982,-85.537961,GA,Walker,965,237
30753,34.58228,-85.2858,GA,Walker,965,237
30012,33.717806,-84.002515,GA,Walton,635,79
30014,33.580062,-83.823102,GA,Walton,635,79
30019,33.97561,-83.883747,GA,Walton,635,79
30025,33.655902,-83.696581,GA,Walton,635,79
30052,33.815151,-83.893561,GA,Walton,635,79
30054,33.67325,-83.871806,GA,Walton,635,79
30620,33.929472,-83.758457,GA,Walton,635,79
30641,33.778357,-83.574025,GA,Walton,635,79
30650,33.583689,-83.473544,GA,Walton,635,79
30655,33.781688,-83.696095,GA,Walton,635,79
30656,33.862137,-83.716175,GA,Walton,635,79
30663,33.615454,-83.6003,GA,Walton,635,79
31501,31.223623,-82.350198,GA,Ware,623,92
31503,31.202704,-82.417115,GA,Ware,623,92
31510,31.545485,-82.440693,GA,Ware,623,92
31550,31.14708,-82.595623,GA,Ware,623,92
31552,31.289898,-82.599146,GA,Ware,623,92
31554,31.485797,-82.620517,GA,Ware,623,92
31624,31.296189,-82.730338,GA,Ware,623,92
31631,30.714328,-82.765742,GA,Ware,623,92
30807,33.457408,-82.648621,GA,Warren,47,15
30810,33.235661,-82.589853,GA,Warren,47,15
30820,33.217572,-82.709869,GA,Warren,47,15
30821,33.492107,-82.737994,GA,Warren,47,15
30823,33.226005,-82.45338,GA,Warren,47,15
30824,33.512953,-82.514855,GA,Warren,47,15
30828,33.368038,-82.656312,GA,Warren,47,15
31045,33.280835,-82.785442,GA,Warren,47,15
30413,32.88898,-82.510648,GA,Washington,119,12
30820,33.217572,-82.709869,GA,Washington,119,12
31018,32.977092,-82.627586,GA,Washington,119,12
31035,32.845795,-82.696035,GA,Washington,119,12
31067,32.860339,-82.936674,GA,Washington,119,12
31082,32.996417,-82.903117,GA,Washington,119,12
31087,33.251362,-83.001031,GA,Washington,119,12
31089,32.850766,-82.860314,GA,Washington,119,12
31094,33.113614,-82.795759,GA,Washington,119,12
31096,32.723279,-82.707269,GA,Washington,119,12
31518,31.512607,-82.185093,GA,Wayne,802,156
31543,31.334089,-81.828853,GA,Wayne,802,156
31545,31.663955,-81.934173,GA,Wayne,802,156
31546,31.509732,-81.77734,GA,Wayne,802,156
31555,31.705666,-82.080662,GA,Wayne,802,156
31560,31.499205,-82.021183,GA,Wayne,802,156
31780,32.03187,-84.388811,GA,Webster,3,0
31803,32.285466,-84.493596,GA,Webster,3,0
31824,32.051196,-84.519089,GA,Webster,3,0
31825,32.116195,-84.6709,GA,Webster,3,0
31832,31.958169,-84.614896,GA,Webster,3,0
39877,31.915159,-84.511576,GA,Webster,3,0
30411,32.128124,-82.79438,GA,Wheeler,42,6
30428,32.224545,-82.71513,GA,Wheeler,42,6
31037,32.10289,-83.036043,GA,Wheeler,42,6
31549,31.921441,-82.729933,GA,Wheeler,42,6
30523,34.713154,-83.551309,GA,White,162,34
30527,34.480905,-83.781846,GA,White,162,34
30528,34.621918,-83.79462,GA,White,162,34
30533,34.563478,-84.020053,GA,White,162,34
30545,34.762318,-83.762118,GA,White,162,34
30554,34.398088,-83.661905,GA,White,162,34
30564,34.471046,-83.887074,GA,White,162,34
30571,34.707523,-83.694014,GA,White,162,34
30710,34.953194,-84.911171,GA,Whitfield,1263,138
30720,34.733645,-85.000824,GA,Whitfield,1263,138
30721,34.788636,-84.916082,GA,Whitfield,1263,138
30735,34.602883,-84.882661,GA,Whitfield,1263,138
30736,34.904278,-85.135748,GA,Whitfield,1263,138
30740,34.757276,-85.072036,GA,Whitfield,1263,138
30755,34.86803,-85.04275,GA,Whitfield,1263,138
30756,34.89765,-84.977052,GA,Whitfield,1263,138
30631,33.559319,-82.875272,GA,Wilkes,30,19
30660,33.789216,-82.951866,GA,Wilkes,30,19
30668,33.895747,-82.697208,GA,Wilkes,30,19
30673,33.710745,-82.713931,GA,Wilkes,30,19
30817,33.778388,-82.430194,GA,Wilkes,30,19
31003,32.606281,-83.212516,GA,Wilkinson,43,19
31017,32.621094,-83.23222,GA,Wilkinson,43,19
31021,32.493466,-82.943074,GA,Wilkinson,43,19
31031,32.866286,-83.32834,GA,Wilkinson,43,19
31042,32.761346,-83.176859,GA,Wilkinson,43,19
31044,32.656173,-83.390884,GA,Wilkinson,43,19
31054,32.889861,-83.214067,GA,Wilkinson,43,19
31061,33.077282,-83.246171,GA,Wilkinson,43,19
31065,32.550166,-83.163351,GA,Wilkinson,43,19
31090,32.829701,-83.068196,GA,Wilkinson,43,19
31705,31.51689,-84.042942,GA,Worth,207,44
31712,31.835292,-83.709156,GA,Worth,207,44
31714,31.72025,-83.693961,GA,Worth,207,44
31744,31.341346,-83.901613,GA,Worth,207,44
31768,31.189103,-83.841107,GA,Worth,207,44
31771,31.248156,-83.654159,GA,Worth,207,44
31772,31.724154,-83.961027,GA,Worth,207,44
31775,31.330841,-83.598579,GA,Worth,207,44
31781,31.560566,-83.796317,GA,Worth,207,44
31789,31.479734,-83.739835,GA,Worth,207,44
31791,31.528949,-83.894253,GA,Worth,207,44
31795,31.473599,-83.687414,GA,Worth,207,44
31796,31.770118,-83.856468,GA,Worth,207,44
83616,43.775558,-116.394954,ID,Ada,713,241
83634,43.455712,-116.328708,ID,Ada,713,241
83641,43.354103,-116.584684,ID,Ada,713,241
83642,43.573507,-116.401064,ID,Ada,713,241
83646,43.649585,-116.431758,ID,Ada,713,241
83669,43.724499,-116.488858,ID,Ada,713,241
83687,43.609972,-116.529149,ID,Ada,713,241
83702,43.680471,-116.160197,ID,Ada,713,241
83703,43.664123,-116.241473,ID,Ada,713,241
83704,43.627161,-116.287653,ID,Ada,713,241
83705,43.562418,-116.217559,ID,Ada,713,241
83706,43.591762,-116.195289,ID,Ada,713,241
83709,43.551005,-116.290126,ID,Ada,713,241
83712,43.610535,-116.118981,ID,Ada,713,241
83713,43.640263,-116.333534,ID,Ada,713,241
83714,43.73272,-116.288769,ID,Ada,713,241
83716,43.546089,-115.944469,ID,Ada,713,241
83547,45.173515,-116.218129,ID,Adams,39,13
83612,44.921058,-116.586316,ID,Adams,39,13
83632,44.54001,-116.412891,ID,Adams,39,13
83638,45.067169,-115.965688,ID,Adams,39,13
83643,44.628742,-116.445664,ID,Adams,39,13
83654,45.100179,-116.350507,ID,Adams,39,13
83201,42.90602,-112.373628,ID,Bannock,13,1
83202,42.966657,-112.576195,ID,Bannock,13,1
83204,42.864025,-112.737134,ID,Bannock,13,1
83209,42.857791,-112.426322,ID,Bannock,13,1
83214,42.539846,-112.307675,ID,Bannock,13,1
83234,42.422608,-112.101232,ID,Bannock,13,1
83245,42.81812,-112.207737,ID,Bannock,13,1
83246,42.611006,-112.024644,ID,Bannock,13,1
83250,42.672532,-112.204751,ID,Bannock,13,1
83281,42.329852,-111.965452,ID,Bannock,13,1
83220,42.377246,-111.423173,ID,"Bear Lake",44,0
83223,42.185074,-111.408697,ID,"Bear Lake",44,0
83233,42.135042,-111.237956,ID,"Bear Lake",44,0
83238,42.321016,-111.116429,ID,"Bear Lake",44,0
83239,42.533809,-111.290117,ID,"Bear Lake",44,0
83254,42.328754,-111.271906,ID,"Bear Lake",44,0
83261,42.216061,-111.433125,ID,"Bear Lake",44,0
83272,42.115431,-111.523433,ID,"Bear Lake",44,0
83276,42.747939,-111.508511,ID,"Bear Lake",44,0
83287,42.042246,-111.399191,ID,"Bear Lake",44,0
83824,47.113596,-116.910067,ID,Benewah,89,24
83830,47.051158,-116.362723,ID,Benewah,89,24
83833,47.509953,-116.718368,ID,Benewah,89,24
83851,47.299564,-116.921888,ID,Benewah,89,24
83861,47.264602,-116.540566,ID,Benewah,89,24
83866,47.155084,-116.42472,ID,Benewah,89,24
83870,47.125872,-116.831526,ID,Benewah,89,24
83876,47.45747,-116.930561,ID,Benewah,89,24
83202,42.966657,-112.576195,ID,Bingham,189,28
83203,43.042409,-112.495981,ID,Bingham,189,28
83210,43.020349,-112.869167,ID,Bingham,189,28
83211,42.701149,-113.028458,ID,Bingham,189,28
83215,43.443159,-112.8125,ID,Bingham,189,28
83218,43.31765,-112.165341,ID,Bingham,189,28
83221,43.324081,-112.552045,ID,Bingham,189,28
83236,43.191095,-111.872456,ID,Bingham,189,28
83262,43.216953,-112.844421,ID,Bingham,189,28
83274,43.34884,-112.097984,ID,Bingham,189,28
83277,43.066895,-112.667158,ID,Bingham,189,28
83402,43.526347,-112.182045,ID,Bingham,189,28
83404,43.421901,-112.011538,ID,Bingham,189,28
83313,43.35072,-114.260756,ID,Blaine,23,5
83320,43.481456,-113.872707,ID,Blaine,23,5
83333,43.568307,-114.310961,ID,Blaine,23,5
83340,43.736127,-114.581926,ID,Blaine,23,5
83348,43.249472,-114.10768,ID,Blaine,23,5
83353,43.692275,-114.325201,ID,Blaine,23,5
83354,43.670143,-114.32231,ID,Blaine,23,5
83602,44.070601,-116.10868,ID,Boise,56,10
83622,44.101355,-115.884587,ID,Boise,56,10
83629,43.911871,-116.130418,ID,Boise,56,10
83631,43.911655,-116.033585,ID,Boise,56,10
83637,44.103916,-115.155157,ID,Boise,56,10
83666,43.963326,-115.975879,ID,Boise,56,10
83670,44.018634,-116.312919,ID,Boise,56,10
83702,43.680471,-116.160197,ID,Boise,56,10
83716,43.546089,-115.944469,ID,Boise,56,10
83274,43.34884,-112.097984,ID,Bonneville,546,112
83285,43.072385,-111.303013,ID,Bonneville,546,112
83401,43.542409,-111.877936,ID,Bonneville,546,112
83402,43.526347,-112.182045,ID,Bonneville,546,112
83404,43.421901,-112.011538,ID,Bonneville,546,112
83406,43.443948,-111.811633,ID,Bonneville,546,112
83427,43.524982,-111.932481,ID,Bonneville,546,112
83428,43.469822,-111.172178,ID,Bonneville,546,112
83442,43.671988,-111.893377,ID,Bonneville,546,112
83443,43.51595,-111.518092,ID,Bonneville,546,112
83444,43.719372,-112.301574,ID,Bonneville,546,112
83449,43.330753,-111.348423,ID,Bonneville,546,112
83454,43.591157,-111.952242,ID,Bonneville,546,112
83605,43.660575,-116.654725,ID,Canyon,507,94
83607,43.709411,-116.750541,ID,Canyon,507,94
83626,43.667499,-116.832129,ID,Canyon,507,94
83634,43.455712,-116.328708,ID,Canyon,507,94
83641,43.354103,-116.584684,ID,Canyon,507,94
83644,43.750958,-116.579647,ID,Canyon,507,94
83651,43.587742,-116.620351,ID,Canyon,507,94
83656,43.726465,-116.799115,ID,Canyon,507,94
83660,43.797717,-116.929571,ID,Canyon,507,94
83669,43.724499,-116.488858,ID,Canyon,507,94
83676,43.656041,-116.907523,ID,Canyon,507,94
83686,43.492218,-116.607703,ID,Canyon,507,94
83687,43.609972,-116.529149,ID,Canyon,507,94
83217,42.777857,-111.942715,ID,Caribou,21,0
83241,42.514851,-111.765362,ID,Caribou,21,0
83276,42.747939,-111.508511,ID,Caribou,21,0
83285,43.072385,-111.303013,ID,Caribou,21,0
83211,42.701149,-113.028458,ID,Cassia,367,45
83311,42.391733,-113.56472,ID,Cassia,367,45
83312,41.97589,-113.650724,ID,Cassia,367,45
83318,42.439675,-113.815864,ID,Cassia,367,45
83323,42.502957,-113.391539,ID,Cassia,367,45
83342,42.177466,-113.255097,ID,Cassia,367,45
83344,42.446919,-114.138302,ID,Cassia,367,45
83346,42.311492,-114.080339,ID,Cassia,367,45
83350,42.694326,-113.579982,ID,Cassia,367,45
83520,46.544438,-116.325745,ID,Clearwater,48,29
83537,46.637625,-116.550884,ID,Clearwater,48,29
83541,46.513376,-116.469465,ID,Clearwater,48,29
83544,46.490917,-116.151412,ID,Clearwater,48,29
83545,46.426424,-116.421793,ID,Clearwater,48,29
83546,46.560009,-115.822123,ID,Clearwater,48,29
83553,46.391913,-115.900424,ID,Clearwater,48,29
83827,46.778344,-116.173678,ID,Clearwater,48,29
83226,44.678807,-114.335707,ID,Custer,23,1
83227,44.24891,-114.50673,ID,Custer,23,1
83235,44.574868,-113.698573,ID,Custer,23,1
83251,43.944697,-113.944659,ID,Custer,23,1
83253,44.315204,-113.690673,ID,Custer,23,1
83255,43.685697,-113.583637,ID,Custer,23,1
83278,44.336299,-114.813696,ID,Custer,23,1
83327,43.492589,-114.809462,ID,Elmore,85,17
83623,43.082032,-115.392631,ID,Elmore,85,17
83624,42.904724,-116.154827,ID,Elmore,85,17
83627,42.91784,-115.547313,ID,Elmore,85,17
83633,43.014599,-115.204966,ID,Elmore,85,17
83647,43.400748,-115.522903,ID,Elmore,85,17
83648,43.049186,-115.86586,ID,Elmore,85,17
83716,43.546089,-115.944469,ID,Elmore,85,17
83228,42.233621,-112.06023,ID,Franklin,56,1
83232,42.138463,-111.971088,ID,Franklin,56,1
83237,42.027452,-111.778558,ID,Franklin,56,1
83241,42.514851,-111.765362,ID,Franklin,56,1
83263,42.181249,-111.753213,ID,Franklin,56,1
83283,42.371092,-111.632553,ID,Franklin,56,1
83286,42.063423,-112.015748,ID,Franklin,56,1
83420,44.077471,-111.346444,ID,Fremont,71,8
83421,44.020098,-111.529233,ID,Fremont,71,8
83425,43.912196,-112.242431,ID,Fremont,71,8
83429,44.48092,-111.394402,ID,Fremont,71,8
83433,44.484392,-111.33305,ID,Fremont,71,8
83436,43.857158,-111.472046,ID,Fremont,71,8
83440,43.81469,-111.822546,ID,Fremont,71,8
83445,43.979292,-111.767357,ID,Fremont,71,8
83448,43.850004,-111.692649,ID,Fremont,71,8
83451,43.866555,-111.633321,ID,Fremont,71,8
83607,43.709411,-116.750541,ID,Gem,23,9
83616,43.775558,-116.394954,ID,Gem,23,9
83617,43.936819,-116.505193,ID,Gem,23,9
83629,43.911871,-116.130418,ID,Gem,23,9
83636,43.906938,-116.659563,ID,Gem,23,9
83655,43.951249,-116.788488,ID,Gem,23,9
83657,44.223025,-116.296435,ID,Gem,23,9
83670,44.018634,-116.312919,ID,Gem,23,9
83314,42.985016,-114.951592,ID,Gooding,56,14
83316,42.625527,-114.8828,ID,Gooding,56,14
83330,42.951933,-114.707998,ID,Gooding,56,14
83332,42.803132,-114.924978,ID,Gooding,56,14
83337,43.224071,-115.152058,ID,Gooding,56,14
83338,42.72853,-114.432126,ID,Gooding,56,14
83352,43.070085,-114.412326,ID,Gooding,56,14
83355,42.757435,-114.722206,ID,Gooding,56,14
83522,45.919632,-116.511565,ID,Idaho,79,18
83525,45.788829,-115.517408,ID,Idaho,79,18
83526,46.147763,-116.412071,ID,Idaho,79,18
83530,45.919925,-116.084203,ID,Idaho,79,18
83533,46.094403,-116.23687,ID,Idaho,79,18
83536,46.223705,-116.001302,ID,Idaho,79,18
83539,46.256823,-114.846623,ID,Idaho,79,18
83542,45.569127,-116.357289,ID,Idaho,79,18
83547,45.173515,-116.218129,ID,Idaho,79,18
83549,45.344178,-116.190911,ID,Idaho,79,18
83552,46.008057,-115.932942,ID,Idaho,79,18
83554,45.720056,-116.275289,ID,Idaho,79,18
83654,45.100179,-116.350507,ID,Idaho,79,18
83671,45.343874,-115.052334,ID,Idaho,79,18
83401,43.542409,-111.877936,ID,Jefferson,126,13
83402,43.526347,-112.182045,ID,Jefferson,126,13
83425,43.912196,-112.242431,ID,Jefferson,126,13
83431,43.688427,-112.032935,ID,Jefferson,126,13
83434,43.752647,-112.006385,ID,Jefferson,126,13
83435,43.988863,-112.568602,ID,Jefferson,126,13
83442,43.671988,-111.893377,ID,Jefferson,126,13
83443,43.51595,-111.518092,ID,Jefferson,126,13
83444,43.719372,-112.301574,ID,Jefferson,126,13
83450,43.830648,-112.405569,ID,Jefferson,126,13
83301,42.400555,-114.524876,ID,Jerome,112,28
83325,42.589607,-114.236404,ID,Jerome,112,28
83335,42.579582,-114.066822,ID,Jerome,112,28
83338,42.72853,-114.432126,ID,Jerome,112,28
83347,42.836132,-113.982019,ID,Jerome,112,28
83535,46.534195,-116.724005,ID,Latah,155,16
83537,46.637625,-116.550884,ID,Latah,155,16
83806,46.894062,-116.361162,ID,Latah,155,16
83823,46.820946,-116.540911,ID,Latah,155,16
83824,47.113596,-116.910067,ID,Latah,155,16
83832,46.552294,-116.909567,ID,Latah,155,16
83834,46.990575,-116.637775,ID,Latah,155,16
83843,46.722245,-116.940158,ID,Latah,155,16
83844,46.730069,-117.014782,ID,Latah,155,16
83855,46.994784,-116.888154,ID,Latah,155,16
83857,46.897098,-116.796287,ID,Latah,155,16
83871,46.741942,-116.74268,ID,Latah,155,16
83872,46.867496,-116.976959,ID,Latah,155,16
83523,46.248903,-116.443537,ID,Lewis,18,2
83524,46.365688,-116.665531,ID,Lewis,18,2
83536,46.223705,-116.001302,ID,Lewis,18,2
83543,46.273201,-116.23343,ID,Lewis,18,2
83544,46.490917,-116.151412,ID,Lewis,18,2
83545,46.426424,-116.421793,ID,Lewis,18,2
83548,46.360925,-116.505033,ID,Lewis,18,2
83555,46.127543,-116.689431,ID,Lewis,18,2
83422,43.729175,-111.232414,ID,Madison,80,20
83434,43.752647,-112.006385,ID,Madison,80,20
83436,43.857158,-111.472046,ID,Madison,80,20
83440,43.81469,-111.822546,ID,Madison,80,20
83445,43.979292,-111.767357,ID,Madison,80,20
83448,43.850004,-111.692649,ID,Madison,80,20
83451,43.866555,-111.633321,ID,Madison,80,20
83452,43.835421,-111.218327,ID,Madison,80,20
83460,43.816972,-111.782203,ID,Madison,80,20
83318,42.439675,-113.815864,ID,Minidoka,112,19
83336,42.56468,-113.82465,ID,Minidoka,112,19
83347,42.836132,-113.982019,ID,Minidoka,112,19
83350,42.694326,-113.579982,ID,Minidoka,112,19
83501,46.20873,-116.913719,ID,"Nez Perce",81,6
83524,46.365688,-116.665531,ID,"Nez Perce",81,6
83535,46.534195,-116.724005,ID,"Nez Perce",81,6
83537,46.637625,-116.550884,ID,"Nez Perce",81,6
83540,46.345204,-116.782679,ID,"Nez Perce",81,6
83541,46.513376,-116.469465,ID,"Nez Perce",81,6
83545,46.426424,-116.421793,ID,"Nez Perce",81,6
83548,46.360925,-116.505033,ID,"Nez Perce",81,6
83555,46.127543,-116.689431,ID,"Nez Perce",81,6
83832,46.552294,-116.909567,ID,"Nez Perce",81,6
83243,42.087337,-112.702631,ID,Oneida,68,6
83252,42.174414,-112.406564,ID,Oneida,68,6
83342,42.177466,-113.255097,ID,Oneida,68,6
83302,42.226893,-115.009033,ID,Owyhee,76,24
83604,42.515345,-115.747855,ID,Owyhee,76,24
83624,42.904724,-116.154827,ID,Owyhee,76,24
83627,42.91784,-115.547313,ID,Owyhee,76,24
83628,43.545047,-117.026362,ID,Owyhee,76,24
83639,43.397377,-116.866526,ID,Owyhee,76,24
83641,43.354103,-116.584684,ID,Owyhee,76,24
83650,42.846008,-116.676479,ID,Owyhee,76,24
83607,43.709411,-116.750541,ID,Payette,77,14
83619,43.966099,-116.910257,ID,Payette,77,14
83655,43.951249,-116.788488,ID,Payette,77,14
83660,43.797717,-116.929571,ID,Payette,77,14
83661,44.080716,-116.708522,ID,Payette,77,14
83204,42.864025,-112.737134,ID,Power,33,2
83211,42.701149,-113.028458,ID,Power,33,2
83212,42.538792,-112.543984,ID,Power,33,2
83271,42.442204,-112.91278,ID,Power,33,2
83422,43.729175,-111.232414,ID,Teton,55,13
83424,43.910055,-111.16811,ID,Teton,55,13
83436,43.857158,-111.472046,ID,Teton,55,13
83452,43.835421,-111.218327,ID,Teton,55,13
83455,43.614042,-111.183881,ID,Teton,55,13
83301,42.400555,-114.524876,ID,"Twin Falls",210,57
83302,42.226893,-115.009033,ID,"Twin Falls",210,57
83316,42.625527,-114.8828,ID,"Twin Falls",210,57
83321,42.463501,-114.914924,ID,"Twin Falls",210,57
83328,42.570448,-114.613167,ID,"Twin Falls",210,57
83332,42.803132,-114.924978,ID,"Twin Falls",210,57
83334,42.44446,-114.292089,ID,"Twin Falls",210,57
83341,42.419106,-114.370742,ID,"Twin Falls",210,57
83344,42.446919,-114.138302,ID,"Twin Falls",210,57
83611,44.727247,-115.368064,ID,Valley,57,8
83615,44.720241,-116.054858,ID,Valley,57,8
83638,45.067169,-115.965688,ID,Valley,57,8
83677,45.052071,-115.518214,ID,Valley,57,8
83610,44.743366,-116.77357,ID,Washington,12,14
83632,44.54001,-116.412891,ID,Washington,12,14
83645,44.368971,-116.583493,ID,Washington,12,14
83661,44.080716,-116.708522,ID,Washington,12,14
83672,44.374148,-116.957099,ID,Washington,12,14
62301,39.931138,-91.385695,IL,Adams,186,37
62305,39.928192,-91.343933,IL,Adams,186,37
62311,40.209847,-90.930892,IL,Adams,186,37
62312,39.70729,-91.024194,IL,Adams,186,37
62314,39.767988,-90.891698,IL,Adams,186,37
62316,40.235474,-91.053025,IL,Adams,186,37
62320,40.030414,-91.082928,IL,Adams,186,37
62324,39.998277,-90.966328,IL,Adams,186,37
62325,40.045624,-91.162046,IL,Adams,186,37
62338,39.987974,-91.238047,IL,Adams,186,37
62339,40.128504,-91.0381,IL,Adams,186,37
62343,39.696603,-91.245013,IL,Adams,186,37
62346,40.150624,-90.951257,IL,Adams,186,37
62347,39.870093,-91.088955,IL,Adams,186,37
62348,40.187555,-91.367327,IL,Adams,186,37
62349,40.170546,-91.191859,IL,Adams,186,37
62351,40.113608,-91.268867,IL,Adams,186,37
62359,40.033138,-91.201056,IL,Adams,186,37
62360,39.816263,-91.263432,IL,Adams,186,37
62365,39.796408,-91.165114,IL,Adams,186,37
62373,40.241879,-91.339323,IL,Adams,186,37
62376,40.120548,-91.434891,IL,Adams,186,37
62379,40.283497,-91.403355,IL,Adams,186,37
62380,40.23823,-91.190901,IL,Adams,186,37
