State,County,ViolentCrime,MurderNonnegligentManslaughter,Rape1,Robbery,AggravatedAssault,PropertyCrime,Burglary,LarcenyTheft,MotorVehicleTheft,Arson2,Area,StateAbbrev
South Dakota,Edmunds,1,0,0,0,1,0,0,0,0,0.0, Nonmetropolitan Counties,SD
South Dakota,Hamlin,6,0,0,0,6,11,2,9,0,0.0, Nonmetropolitan Counties,SD
South Dakota,Hughes,1,0,0,1,0,7,0,7,0,0.0, Nonmetropolitan Counties,SD
South Dakota,Lake,12,0,5,0,7,37,10,27,0,1.0, Nonmetropolitan Counties,SD
South Dakota,Lawrence,3,0,0,1,2,124,10,113,1,0.0, Nonmetropolitan Counties,SD
South Dakota,Marshall,9,0,3,0,6,29,7,19,3,1.0, Nonmetropolitan Counties,SD
South Dakota,McPherson,1,0,1,0,0,31,25,5,1,0.0, Nonmetropolitan Counties,SD
South Dakota,Moody,2,0,1,0,1,9,2,4,3,0.0, Nonmetropolitan Counties,SD
South Dakota,Perkins,5,0,4,0,1,16,4,12,0,0.0, Nonmetropolitan Counties,SD
South Dakota,Roberts,3,0,0,0,3,6,3,1,2,0.0, Nonmetropolitan Counties,SD
South Dakota,Sanborn,1,0,1,0,0,12,7,5,0,1.0, Nonmetropolitan Counties,SD
South Dakota,Spink,5,0,0,0,5,47,15,30,2,0.0, Nonmetropolitan Counties,SD
South Dakota,Tripp,1,0,1,0,0,5,0,5,0,0.0, Nonmetropolitan Counties,SD
South Dakota,Walworth,0,0,0,0,0,3,0,0,3,0.0, Nonmetropolitan Counties,SD
South Dakota,Yankton,11,0,6,0,5,41,12,19,10,0.0, Nonmetropolitan Counties,SD
Tennessee,Anderson,109,1,6,5,97,607,223,320,64,3.0, Metropolitan Counties,TN
Tennessee,Blount,402,2,32,16,352,1167,312,740,115,5.0, Metropolitan Counties,TN
Tennessee,Bradley,217,1,14,5,197,954,247,552,155,1.0, Metropolitan Counties,TN
Tennessee,Campbell,61,1,15,5,40,584,203,312,69,0.0, Metropolitan Counties,TN
Tennessee,Cannon,29,2,0,2,25,77,36,24,17,2.0, Metropolitan Counties,TN
Tennessee,Carter,73,1,4,2,66,612,140,420,52,1.0, Metropolitan Counties,TN
Tennessee,Cheatham,110,2,5,7,96,556,147,339,70,7.0, Metropolitan Counties,TN
Tennessee,Chester,23,0,1,1,21,56,21,30,5,1.0, Metropolitan Counties,TN
Tennessee,Crockett,36,0,0,2,34,100,30,61,9,1.0, Metropolitan Counties,TN
Tennessee,Dickson,111,1,19,4,87,455,144,255,56,1.0, Metropolitan Counties,TN
Tennessee,Grainger,42,1,7,1,33,209,53,130,26,0.0, Metropolitan Counties,TN
Tennessee,Hamblen,111,1,9,6,95,485,143,282,60,14.0, Metropolitan Counties,TN
Tennessee,Hamilton,282,0,31,13,238,1606,379,1033,194,4.0, Metropolitan Counties,TN
Tennessee,Hartsville/Trousdale,50,0,2,2,46,169,26,133,10,0.0, Metropolitan Counties,TN
Tennessee,Hawkins,74,1,11,7,55,594,187,341,66,7.0, Metropolitan Counties,TN
Tennessee,Hickman,112,1,8,2,101,416,112,235,69,3.0, Metropolitan Counties,TN
Tennessee,Jefferson,100,0,9,7,84,602,179,358,65,3.0, Metropolitan Counties,TN
Tennessee,Knox,722,6,49,63,604,4010,828,2680,502,16.0, Metropolitan Counties,TN
Tennessee,Loudon,76,3,0,3,70,396,101,258,37,2.0, Metropolitan Counties,TN
Tennessee,Macon,51,2,1,0,48,162,57,86,19,1.0, Metropolitan Counties,TN
Tennessee,Madison,125,0,8,8,109,426,142,244,40,0.0, Metropolitan Counties,TN
Tennessee,Marion,66,0,3,2,61,256,85,131,40,1.0, Metropolitan Counties,TN
Tennessee,Maury,171,1,16,4,150,458,83,310,65,0.0, Metropolitan Counties,TN
Tennessee,Montgomery,81,0,8,4,69,801,216,515,70,1.0, Metropolitan Counties,TN
Tennessee,Morgan,54,0,1,1,52,307,99,155,53,0.0, Metropolitan Counties,TN
Tennessee,Polk,32,2,0,4,26,373,80,213,80,2.0, Metropolitan Counties,TN
Tennessee,Roane,78,1,6,0,71,372,124,202,46,0.0, Metropolitan Counties,TN
Tennessee,Robertson,55,2,6,1,46,271,100,150,21,0.0, Metropolitan Counties,TN
Tennessee,Rutherford,263,2,18,15,228,771,193,495,83,6.0, Metropolitan Counties,TN
Tennessee,Sequatchie,24,1,3,0,20,126,32,64,30,2.0, Metropolitan Counties,TN
Tennessee,Shelby,579,4,36,75,464,2675,590,1855,230,20.0, Metropolitan Counties,TN
Tennessee,Smith,26,0,3,3,20,196,79,100,17,0.0, Metropolitan Counties,TN
Tennessee,Sullivan,315,3,42,6,264,1185,266,764,155,15.0, Metropolitan Counties,TN
Tennessee,Sumner,127,1,20,8,98,470,123,300,47,4.0, Metropolitan Counties,TN
Tennessee,Tipton,140,2,22,4,112,580,154,357,69,4.0, Metropolitan Counties,TN
Tennessee,Unicoi,50,3,2,2,43,218,47,155,16,1.0, Metropolitan Counties,TN
Tennessee,Union,46,3,2,2,39,236,74,137,25,1.0, Metropolitan Counties,TN
Tennessee,Washington,184,2,14,9,159,907,204,631,72,8.0, Metropolitan Counties,TN
Tennessee,Williamson,75,1,5,3,66,367,98,242,27,3.0, Metropolitan Counties,TN
Tennessee,Wilson,94,1,0,5,88,791,236,457,98,4.0, Metropolitan Counties,TN
Tennessee,Bedford,81,0,14,1,66,230,57,148,25,3.0, Nonmetropolitan Counties,TN
Tennessee,Benton,24,1,2,1,20,162,55,84,23,1.0, Nonmetropolitan Counties,TN
Tennessee,Bledsoe,1,0,0,0,1,50,11,24,15,0.0, Nonmetropolitan Counties,TN
Tennessee,Carroll,47,0,2,1,44,161,87,58,16,0.0, Nonmetropolitan Counties,TN
Tennessee,Claiborne,71,2,2,5,62,391,161,183,47,5.0, Nonmetropolitan Counties,TN
Tennessee,Clay,19,0,2,0,17,50,4,37,9,0.0, Nonmetropolitan Counties,TN
Tennessee,Cocke,146,0,6,8,132,565,219,268,78,8.0, Nonmetropolitan Counties,TN
Tennessee,Coffee,77,0,6,2,69,371,131,210,30,1.0, Nonmetropolitan Counties,TN
Tennessee,Cumberland,26,0,1,0,25,719,213,413,93,2.0, Nonmetropolitan Counties,TN
Tennessee,Decatur,15,0,4,0,11,120,48,58,14,1.0, Nonmetropolitan Counties,TN
Tennessee,Dyer,41,0,5,4,32,290,59,209,22,0.0, Nonmetropolitan Counties,TN
Tennessee,Fentress,24,1,9,0,14,164,37,112,15,2.0, Nonmetropolitan Counties,TN
Tennessee,Franklin,97,0,6,1,90,245,40,173,32,2.0, Nonmetropolitan Counties,TN
Tennessee,Gibson,75,0,10,11,54,224,60,136,28,1.0, Nonmetropolitan Counties,TN
Tennessee,Giles,54,1,6,2,45,241,71,149,21,0.0, Nonmetropolitan Counties,TN
Tennessee,Greene,174,1,13,12,148,980,321,511,148,7.0, Nonmetropolitan Counties,TN
Tennessee,Grundy,95,2,5,2,86,176,57,82,37,3.0, Nonmetropolitan Counties,TN
Tennessee,Hancock,5,0,0,0,5,61,3,51,7,0.0, Nonmetropolitan Counties,TN
Tennessee,Hardeman,72,0,3,1,68,177,71,81,25,5.0, Nonmetropolitan Counties,TN
Tennessee,Hardin,57,0,7,6,44,369,138,178,53,6.0, Nonmetropolitan Counties,TN
Tennessee,Haywood,24,2,3,2,17,125,38,66,21,1.0, Nonmetropolitan Counties,TN
Tennessee,Henderson,76,2,7,2,65,297,98,164,35,3.0, Nonmetropolitan Counties,TN
Tennessee,Henry,53,0,2,1,50,405,160,201,44,0.0, Nonmetropolitan Counties,TN
Tennessee,Houston,12,0,0,0,12,42,12,26,4,1.0, Nonmetropolitan Counties,TN
Tennessee,Humphreys,35,0,4,2,29,205,91,98,16,1.0, Nonmetropolitan Counties,TN
Tennessee,Jackson,23,0,5,0,18,98,28,63,7,0.0, Nonmetropolitan Counties,TN
Tennessee,Johnson,40,0,0,1,39,210,64,126,20,2.0, Nonmetropolitan Counties,TN
Tennessee,Lake,4,0,1,1,2,23,1,20,2,0.0, Nonmetropolitan Counties,TN
Tennessee,Lauderdale,61,1,4,3,53,264,107,131,26,5.0, Nonmetropolitan Counties,TN
Tennessee,Lewis,30,1,1,1,27,151,32,90,29,2.0, Nonmetropolitan Counties,TN
Tennessee,Lincoln,139,0,2,7,130,348,103,201,44,6.0, Nonmetropolitan Counties,TN
Tennessee,Marshall,26,0,0,0,26,99,24,59,16,0.0, Nonmetropolitan Counties,TN
Tennessee,McMinn,95,0,1,3,91,650,182,342,126,0.0, Nonmetropolitan Counties,TN
Tennessee,McNairy,100,1,10,3,86,338,99,186,53,4.0, Nonmetropolitan Counties,TN
Tennessee,Meigs,49,0,6,0,43,295,97,160,38,2.0, Nonmetropolitan Counties,TN
Tennessee,Monroe,174,1,10,7,156,986,282,559,145,1.0, Nonmetropolitan Counties,TN
Tennessee,Moore,13,0,0,0,13,80,8,58,14,0.0, Nonmetropolitan Counties,TN
Tennessee,Obion,19,0,0,0,19,149,43,96,10,1.0, Nonmetropolitan Counties,TN
Tennessee,Overton,8,0,0,0,8,155,28,113,14,0.0, Nonmetropolitan Counties,TN
Tennessee,Perry,10,0,1,0,9,74,15,53,6,1.0, Nonmetropolitan Counties,TN
Tennessee,Pickett,9,1,0,0,8,64,17,38,9,0.0, Nonmetropolitan Counties,TN
Tennessee,Putnam,98,1,15,4,78,664,143,420,101,3.0, Nonmetropolitan Counties,TN
Tennessee,Rhea,63,1,11,5,46,306,88,178,40,0.0, Nonmetropolitan Counties,TN
Tennessee,Scott,32,0,0,0,32,151,67,63,21,0.0, Nonmetropolitan Counties,TN
Tennessee,Sevier,194,0,14,8,172,1017,278,570,169,2.0, Nonmetropolitan Counties,TN
Tennessee,Stewart,28,0,3,0,25,120,47,57,16,1.0, Nonmetropolitan Counties,TN
Tennessee,Van Buren,7,0,1,0,6,69,7,56,6,1.0, Nonmetropolitan Counties,TN
Tennessee,Warren,65,1,8,3,53,327,96,181,50,3.0, Nonmetropolitan Counties,TN
Tennessee,Wayne,22,0,0,1,21,92,27,52,13,4.0, Nonmetropolitan Counties,TN
Tennessee,Weakley,30,0,1,0,29,146,64,69,13,0.0, Nonmetropolitan Counties,TN
Tennessee,White,60,0,3,1,56,312,32,245,35,0.0, Nonmetropolitan Counties,TN
Texas,Aransas,68,1,13,2,52,306,105,189,12,0.0, Metropolitan Counties,TX
Texas,Armstrong,5,0,0,1,4,24,9,10,5,0.0, Metropolitan Counties,TX
Texas,Atascosa,77,0,1,6,70,441,150,235,56,0.0, Metropolitan Counties,TX
Texas,Austin,13,0,3,1,9,138,45,64,29,1.0, Metropolitan Counties,TX
Texas,Bandera,31,0,16,1,14,279,117,136,26,0.0, Metropolitan Counties,TX
Texas,Bastrop,178,2,33,22,121,726,235,421,70,8.0, Metropolitan Counties,TX
Texas,Bell,70,0,35,2,33,777,243,472,62,28.0, Metropolitan Counties,TX
Texas,Bexar,620,11,153,121,335,5985,1254,4211,520,48.0, Metropolitan Counties,TX
Texas,Bowie,121,2,31,7,81,438,142,246,50,12.0, Metropolitan Counties,TX
Texas,Brazoria,167,4,15,27,121,1096,303,684,109,5.0, Metropolitan Counties,TX
Texas,Brazos,38,1,9,1,27,308,73,220,15,0.0, Metropolitan Counties,TX
Texas,Burleson,22,0,1,5,16,141,44,88,9,0.0, Metropolitan Counties,TX
Texas,Caldwell,26,0,0,4,22,183,55,108,20,2.0, Metropolitan Counties,TX
Texas,Callahan,9,0,0,1,8,42,12,23,7,0.0, Metropolitan Counties,TX
Texas,Cameron,181,3,53,12,113,946,307,589,50,7.0, Metropolitan Counties,TX
Texas,Carson,9,0,1,0,8,25,8,16,1,0.0, Metropolitan Counties,TX
Texas,Chambers,93,0,19,16,58,567,130,437,0,5.0, Metropolitan Counties,TX
Texas,Clay,16,0,5,2,9,137,43,75,19,8.0, Metropolitan Counties,TX
Texas,Collin,89,1,24,2,62,375,109,242,24,1.0, Metropolitan Counties,TX
Texas,Comal,178,4,47,7,120,668,199,420,49,0.0, Metropolitan Counties,TX
Texas,Coryell,21,1,1,0,19,104,22,81,1,0.0, Metropolitan Counties,TX
Texas,Crosby,1,0,0,0,1,0,0,0,0,0.0, Metropolitan Counties,TX
Texas,Dallas,43,1,15,1,26,288,61,188,39,0.0, Metropolitan Counties,TX
Texas,Denton,72,0,26,3,43,551,142,351,58,2.0, Metropolitan Counties,TX
Texas,Ector,91,5,8,22,56,1505,289,1022,194,2.0, Metropolitan Counties,TX
Texas,Ellis,182,4,23,5,150,485,155,293,37,0.0, Metropolitan Counties,TX
Texas,El Paso,281,2,46,17,216,723,192,477,54,8.0, Metropolitan Counties,TX
Texas,Fort Bend,819,9,105,146,559,4018,723,3049,246,32.0, Metropolitan Counties,TX
Texas,Galveston,133,2,19,16,96,901,281,536,84,18.0, Metropolitan Counties,TX
Texas,Goliad,16,1,2,0,13,92,28,60,4,0.0, Metropolitan Counties,TX
Texas,Grayson,76,0,25,2,49,504,177,248,79,3.0, Metropolitan Counties,TX
Texas,Gregg,88,0,13,9,66,470,135,266,69,1.0, Metropolitan Counties,TX
Texas,Guadalupe,67,4,34,3,26,502,133,320,49,13.0, Metropolitan Counties,TX
Texas,Hardin,52,0,2,3,47,305,105,156,44,4.0, Metropolitan Counties,TX
Texas,Harris,8994,92,533,2906,5463,42894,8057,29396,5441,272.0, Metropolitan Counties,TX
Texas,Hays,145,2,37,13,93,770,192,503,75,0.0, Metropolitan Counties,TX
Texas,Hidalgo,616,22,139,103,352,3820,1173,2423,224,27.0, Metropolitan Counties,TX
Texas,Hood6,104,0,19,2,83,393,117,238,38,2.0, Metropolitan Counties,TX
Texas,Hudspeth,1,0,0,0,1,2,0,1,1,0.0, Metropolitan Counties,TX
Texas,Hunt,148,3,19,7,119,592,226,279,87,0.0, Metropolitan Counties,TX
Texas,Irion,1,0,0,0,1,24,11,9,4,0.0, Metropolitan Counties,TX
Texas,Jefferson,39,0,2,6,31,419,125,248,46,4.0, Metropolitan Counties,TX
Texas,Johnson,189,2,22,5,160,771,248,424,99,8.0, Metropolitan Counties,TX
Texas,Jones,5,1,3,1,0,68,17,43,8,0.0, Metropolitan Counties,TX
Texas,Kaufman,116,2,28,7,79,668,203,372,93,1.0, Metropolitan Counties,TX
Texas,Kendall5,18,0,6,1,11,668,203,91,26,0.0, Metropolitan Counties,TX
Texas,Lampasas,13,0,0,0,13,94,51,40,3,0.0, Metropolitan Counties,TX
Texas,Lubbock,32,1,7,0,24,522,148,328,46,1.0, Metropolitan Counties,TX
Texas,Medina,52,2,18,1,31,364,121,206,37,2.0, Metropolitan Counties,TX
Texas,Midland,54,0,0,5,49,552,96,365,91,2.0, Metropolitan Counties,TX
Texas,Montgomery3,534,17,72,88,357,552,96,3014,91,29.0, Metropolitan Counties,TX
Texas,Newton,10,0,0,0,10,79,34,35,10,0.0, Metropolitan Counties,TX
Texas,Nueces,49,1,11,6,31,168,55,110,3,0.0, Metropolitan Counties,TX
Texas,Oldham,2,0,0,0,2,23,7,14,2,0.0, Metropolitan Counties,TX
Texas,Orange,90,0,7,9,74,460,149,232,79,0.0, Metropolitan Counties,TX
Texas,Potter,39,0,4,1,34,196,49,125,22,0.0, Metropolitan Counties,TX
Texas,Randall,71,1,27,4,39,277,67,158,52,2.0, Metropolitan Counties,TX
Texas,Robertson6,13,0,1,0,12,85,31,48,6,1.0, Metropolitan Counties,TX
Texas,Rockwall,22,0,8,1,13,83,21,50,12,1.0, Metropolitan Counties,TX
Texas,Rusk,98,1,11,2,84,476,197,237,42,0.0, Metropolitan Counties,TX
Texas,San Patricio,45,0,0,4,41,305,100,173,32,0.0, Metropolitan Counties,TX
Texas,Smith,252,3,29,23,197,1829,609,996,224,3.0, Metropolitan Counties,TX
Texas,Somervell,7,0,0,0,7,74,23,50,1,1.0, Metropolitan Counties,TX
Texas,Tarrant,98,4,30,13,51,897,300,531,66,6.0, Metropolitan Counties,TX
Texas,Taylor,34,1,4,1,28,138,75,55,8,0.0, Metropolitan Counties,TX
Texas,Tom Green,19,1,17,1,0,354,162,166,26,3.0, Metropolitan Counties,TX
Texas,Travis,692,12,115,61,504,3316,792,2294,230,27.0, Metropolitan Counties,TX
Texas,Upshur,101,3,3,3,92,320,167,124,29,0.0, Metropolitan Counties,TX
Texas,Victoria,106,1,35,8,62,598,267,286,45,0.0, Metropolitan Counties,TX
Texas,Waller,33,1,17,4,11,295,93,174,28,1.0, Metropolitan Counties,TX
Texas,Webb,39,0,8,1,30,195,51,140,4,2.0, Metropolitan Counties,TX
Texas,Wichita,12,2,0,2,8,135,62,56,17,0.0, Metropolitan Counties,TX
Texas,Williamson,184,0,43,9,132,1492,307,1066,119,4.0, Metropolitan Counties,TX
Texas,Wilson,26,2,2,4,18,233,87,113,33,0.0, Metropolitan Counties,TX
Texas,Wise,93,2,28,2,61,353,110,211,32,3.0, Metropolitan Counties,TX
Texas,Anderson,48,0,7,4,37,399,167,202,30,1.0, Nonmetropolitan Counties,TX
Texas,Andrews,13,0,0,0,13,92,30,53,9,1.0, Nonmetropolitan Counties,TX
Texas,Angelina,93,2,21,5,65,619,171,377,71,2.0, Nonmetropolitan Counties,TX
Texas,Bailey,2,0,0,1,1,40,19,19,2,0.0, Nonmetropolitan Counties,TX
Texas,Baylor,0,0,0,0,0,10,4,4,2,0.0, Nonmetropolitan Counties,TX
Texas,Bee,42,0,1,3,38,232,75,139,18,1.0, Nonmetropolitan Counties,TX
Texas,Blanco,12,0,2,1,9,68,28,29,11,0.0, Nonmetropolitan Counties,TX
Texas,Borden,2,0,0,0,2,18,2,14,2,0.0, Nonmetropolitan Counties,TX
Texas,Bosque,4,0,0,0,4,77,28,48,1,0.0, Nonmetropolitan Counties,TX
Texas,Brewster,11,1,2,0,8,14,3,8,3,1.0, Nonmetropolitan Counties,TX
Texas,Briscoe,1,0,1,0,0,8,4,2,2,0.0, Nonmetropolitan Counties,TX
Texas,Brooks,1,0,0,0,1,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Brown,20,0,0,2,18,149,49,90,10,2.0, Nonmetropolitan Counties,TX
Texas,Burnet,46,0,19,3,24,213,72,117,24,0.0, Nonmetropolitan Counties,TX
Texas,Calhoun6,22,0,3,0,19,105,31,64,10,0.0, Nonmetropolitan Counties,TX
Texas,Camp,4,2,0,1,1,112,41,58,13,1.0, Nonmetropolitan Counties,TX
Texas,Cass,20,0,2,4,14,265,125,117,23,2.0, Nonmetropolitan Counties,TX
Texas,Castro,3,0,0,0,3,42,12,26,4,0.0, Nonmetropolitan Counties,TX
Texas,Cherokee,89,0,16,3,70,469,141,273,55,0.0, Nonmetropolitan Counties,TX
Texas,Childress,3,0,0,0,3,12,4,8,0,0.0, Nonmetropolitan Counties,TX
Texas,Cochran,5,0,0,0,5,3,0,1,2,0.0, Nonmetropolitan Counties,TX
Texas,Colorado,36,0,0,0,36,130,36,72,22,0.0, Nonmetropolitan Counties,TX
Texas,Comanche,2,0,0,0,2,66,17,48,1,0.0, Nonmetropolitan Counties,TX
Texas,Cooke,48,0,3,0,45,151,67,69,15,3.0, Nonmetropolitan Counties,TX
Texas,Cottle,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Crane,0,0,0,0,0,21,0,19,2,0.0, Nonmetropolitan Counties,TX
Texas,Crockett,5,0,0,0,5,33,16,16,1,0.0, Nonmetropolitan Counties,TX
Texas,Culberson,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Dallam,0,0,0,0,0,4,1,1,2,0.0, Nonmetropolitan Counties,TX
Texas,Dawson,2,0,0,0,2,41,14,24,3,0.0, Nonmetropolitan Counties,TX
Texas,Deaf Smith,6,0,4,0,2,55,10,37,8,0.0, Nonmetropolitan Counties,TX
Texas,Delta6,2,0,0,0,2,24,13,10,1,0.0, Nonmetropolitan Counties,TX
Texas,DeWitt,19,0,11,0,8,88,27,51,10,0.0, Nonmetropolitan Counties,TX
Texas,Dickens,1,0,0,0,1,2,1,1,0,0.0, Nonmetropolitan Counties,TX
Texas,Dimmit,17,0,0,1,16,125,21,98,6,2.0, Nonmetropolitan Counties,TX
Texas,Donley,2,0,0,0,2,42,15,25,2,0.0, Nonmetropolitan Counties,TX
Texas,Edwards,0,0,0,0,0,26,9,16,1,1.0, Nonmetropolitan Counties,TX
Texas,Erath,51,1,13,0,37,118,46,62,10,0.0, Nonmetropolitan Counties,TX
Texas,Fannin,53,0,14,4,35,164,95,65,4,0.0, Nonmetropolitan Counties,TX
Texas,Fayette,9,2,1,2,4,122,37,76,9,2.0, Nonmetropolitan Counties,TX
Texas,Floyd,11,0,0,0,11,38,13,22,3,0.0, Nonmetropolitan Counties,TX
Texas,Foard,0,0,0,0,0,0,0,0,0,0.0, Nonmetropolitan Counties,TX
Texas,Franklin,25,0,6,0,19,86,45,34,7,0.0, Nonmetropolitan Counties,TX
Texas,Freestone,10,0,1,0,9,110,33,69,8,0.0, Nonmetropolitan Counties,TX
Texas,Frio,11,0,0,0,11,146,46,86,14,2.0, Nonmetropolitan Counties,TX
Texas,Gaines,6,1,1,0,4,84,24,45,15,0.0, Nonmetropolitan Counties,TX
Texas,Garza,13,0,2,0,11,61,14,44,3,0.0, Nonmetropolitan Counties,TX
Texas,Gillespie,5,0,0,0,5,68,15,53,0,0.0, Nonmetropolitan Counties,TX
Texas,Glasscock,4,0,0,0,4,27,16,9,2,0.0, Nonmetropolitan Counties,TX
Texas,Gonzales,17,0,8,2,7,117,42,65,10,1.0, Nonmetropolitan Counties,TX
Texas,Gray,11,0,0,1,10,94,32,56,6,0.0, Nonmetropolitan Counties,TX
Texas,Grimes,27,3,0,5,19,149,56,85,8,1.0, Nonmetropolitan Counties,TX
Texas,Hale,17,0,0,1,16,87,39,42,6,0.0, Nonmetropolitan Counties,TX
Texas,Hall,5,0,0,0,5,6,2,3,1,0.0, Nonmetropolitan Counties,TX
Texas,Hansford,0,0,0,0,0,11,1,8,2,0.0, Nonmetropolitan Counties,TX
Texas,Harrison,61,0,29,3,29,620,222,324,74,0.0, Nonmetropolitan Counties,TX
Texas,Hartley,1,1,0,0,0,12,4,6,2,4.0, Nonmetropolitan Counties,TX
Texas,Haskell,4,0,0,2,2,19,9,7,3,1.0, Nonmetropolitan Counties,TX
Texas,Hemphill,0,0,0,0,0,13,2,10,1,0.0, Nonmetropolitan Counties,TX
Texas,Henderson,201,5,46,9,141,831,377,393,61,0.0, Nonmetropolitan Counties,TX
Texas,Hill,31,1,9,2,19,247,105,122,20,1.0, Nonmetropolitan Counties,TX
Texas,Hockley,11,1,0,0,10,54,24,24,6,1.0, Nonmetropolitan Counties,TX
Texas,Hopkins,36,2,4,1,29,82,24,47,11,0.0, Nonmetropolitan Counties,TX
Texas,Houston,5,0,0,2,3,131,57,62,12,0.0, Nonmetropolitan Counties,TX
Texas,Howard,31,1,1,1,28,147,39,93,15,1.0, Nonmetropolitan Counties,TX
Texas,Hutchinson,16,0,5,0,11,85,23,52,10,0.0, Nonmetropolitan Counties,TX
Texas,Jack,6,0,0,1,5,47,5,33,9,0.0, Nonmetropolitan Counties,TX
Texas,Jackson,7,0,3,2,2,50,18,27,5,0.0, Nonmetropolitan Counties,TX
Texas,Jasper,100,1,35,6,58,312,132,149,31,3.0, Nonmetropolitan Counties,TX
Texas,Jeff Davis,4,1,0,0,3,9,5,3,1,0.0, Nonmetropolitan Counties,TX
Texas,Jim Hogg,7,0,1,0,6,15,4,8,3,0.0, Nonmetropolitan Counties,TX
Texas,Jim Wells,112,0,21,2,89,268,130,117,21,7.0, Nonmetropolitan Counties,TX
Texas,Karnes,13,0,0,0,13,99,33,57,9,1.0, Nonmetropolitan Counties,TX
Texas,Kenedy,3,0,0,0,3,3,0,3,0,0.0, Nonmetropolitan Counties,TX
Texas,Kent,0,0,0,0,0,4,1,3,0,0.0, Nonmetropolitan Counties,TX
Texas,Kerr,34,1,13,1,19,251,84,153,14,1.0, Nonmetropolitan Counties,TX
Texas,Kimble,3,0,0,0,3,15,5,7,3,0.0, Nonmetropolitan Counties,TX
Texas,Kinney,5,0,0,1,4,6,5,0,1,1.0, Nonmetropolitan Counties,TX
Texas,Kleberg,48,0,6,0,42,65,16,38,11,1.0, Nonmetropolitan Counties,TX
Texas,Knox,1,0,1,0,0,14,3,9,2,0.0, Nonmetropolitan Counties,TX
Texas,Lamar,29,0,9,0,20,221,77,129,15,0.0, Nonmetropolitan Counties,TX
Texas,Lamb,6,0,2,1,3,70,24,37,9,0.0, Nonmetropolitan Counties,TX
Texas,La Salle,11,0,0,3,8,54,7,47,0,0.0, Nonmetropolitan Counties,TX
Texas,Lavaca,13,0,3,1,9,67,32,31,4,0.0, Nonmetropolitan Counties,TX
Texas,Lee,25,1,8,1,15,93,31,58,4,0.0, Nonmetropolitan Counties,TX
Texas,Leon,19,0,1,1,17,155,45,101,9,1.0, Nonmetropolitan Counties,TX
Texas,Limestone,28,1,2,2,23,157,59,85,13,1.0, Nonmetropolitan Counties,TX
Texas,Lipscomb,6,0,0,0,6,14,4,6,4,0.0, Nonmetropolitan Counties,TX
Texas,Live Oak,9,0,1,2,6,134,66,59,9,0.0, Nonmetropolitan Counties,TX
Texas,Llano,9,0,2,1,6,133,49,77,7,0.0, Nonmetropolitan Counties,TX
Texas,Loving,0,0,0,0,0,1,0,1,0,0.0, Nonmetropolitan Counties,TX
Texas,Madison,4,0,0,0,4,64,37,22,5,0.0, Nonmetropolitan Counties,TX
Texas,Marion,59,4,6,2,47,171,72,82,17,2.0, Nonmetropolitan Counties,TX
Texas,Mason,6,0,0,0,6,15,2,11,2,0.0, Nonmetropolitan Counties,TX
Texas,Matagorda,71,0,6,6,59,306,73,220,13,0.0, Nonmetropolitan Counties,TX
Texas,Maverick,48,0,11,5,32,423,120,277,26,0.0, Nonmetropolitan Counties,TX
Texas,McCulloch,1,0,0,0,1,8,2,5,1,2.0, Nonmetropolitan Counties,TX
Texas,McMullen,0,0,0,0,0,24,9,15,0,1.0, Nonmetropolitan Counties,TX
Texas,Menard,1,0,0,0,1,5,3,2,0,1.0, Nonmetropolitan Counties,TX
Texas,Milam,12,0,1,1,10,94,27,61,6,2.0, Nonmetropolitan Counties,TX
Texas,Mills,2,0,0,0,2,22,12,8,2,0.0, Nonmetropolitan Counties,TX
Texas,Mitchell,1,0,0,0,1,33,12,20,1,0.0, Nonmetropolitan Counties,TX
Texas,Montague,49,0,2,0,47,126,52,58,16,0.0, Nonmetropolitan Counties,TX
Texas,Moore,9,0,0,0,9,39,13,20,6,0.0, Nonmetropolitan Counties,TX
Texas,Morris,10,1,3,0,6,64,27,31,6,0.0, Nonmetropolitan Counties,TX
Texas,Nacogdoches,63,1,11,1,50,248,92,139,17,3.0, Nonmetropolitan Counties,TX
Texas,Navarro6,55,2,16,2,35,326,162,143,21,3.0, Nonmetropolitan Counties,TX
Texas,Nolan,6,0,0,0,6,50,22,22,6,1.0, Nonmetropolitan Counties,TX
Texas,Ochiltree,0,0,0,0,0,25,8,12,5,0.0, Nonmetropolitan Counties,TX
Texas,Palo Pinto,7,0,0,0,7,108,50,50,8,0.0, Nonmetropolitan Counties,TX
Texas,Panola,43,2,2,3,36,284,68,184,32,2.0, Nonmetropolitan Counties,TX
Texas,Parmer,1,0,0,0,1,28,11,13,4,0.0, Nonmetropolitan Counties,TX
Texas,Pecos,6,0,0,0,6,72,16,52,4,0.0, Nonmetropolitan Counties,TX
Texas,Polk,82,5,40,3,34,579,177,350,52,2.0, Nonmetropolitan Counties,TX
Texas,Presidio,1,0,0,0,1,11,5,6,0,0.0, Nonmetropolitan Counties,TX
Texas,Rains,19,0,3,0,16,94,35,46,13,0.0, Nonmetropolitan Counties,TX
