county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
47025,37870,0.106064195,0.044273340,0.000000000,0.100136277
47025,37825,0.288226934,0.305101059,0.250000000,0.288307441
47025,37752,0.171680682,0.137632339,0.204761905,0.170509676
47027,38568,0.062832354,0.015197568,0.250000000,0.060837010
47027,38541,0.077805765,0.045592705,0.000000000,0.076347105
47027,38573,0.001959138,0.000000000,0.000000000,0.001871908
47027,38551,0.471732438,0.492401216,0.750000000,0.472790480
47027,37150,0.194374475,0.218844985,0.000000000,0.195346972
47027,38588,0.034564791,0.057750760,0.000000000,0.035566252
47027,38575,0.156731038,0.170212766,0.000000000,0.157240273
47029,37753,0.025572005,0.023538961,0.000000000,0.025168431
47029,37722,0.145770784,0.076298701,0.069565217,0.140808470
47029,37713,0.041153329,0.018668831,0.000000000,0.039364774
47029,37821,0.607102184,0.812500000,0.852173913,0.621992300
47029,37818,0.000621182,0.000000000,0.000000000,0.000577478
47029,37843,0.108706905,0.041396104,0.078260870,0.104379211
47029,37743,0.002536494,0.000000000,0.000000000,0.002358037
47029,37727,0.068537116,0.027597403,0.000000000,0.065351299
47031,37389,0.000000000,0.000395726,0.203791469,0.004466740
47031,37018,0.046870182,0.009101702,0.003159558,0.042640187
47031,37360,0.015764724,0.009893154,0.000000000,0.014912040
47031,37342,0.066450817,0.021764939,0.009478673,0.061331776
47031,37366,0.000115634,0.000000000,0.000000000,0.000103079
47031,37037,0.000385446,0.000000000,0.000000000,0.000343595
47031,37388,0.360622880,0.514444005,0.426540284,0.375412314
47031,37026,0.001387604,0.000000000,0.000000000,0.001236943
47031,37330,0.007940179,0.001582905,0.000000000,0.007215503
47031,37183,0.006051496,0.000395726,0.000000000,0.005428807
47031,37357,0.024475794,0.008310249,0.004739336,0.022642936
47031,37382,0.000000000,0.000395726,0.000000000,0.000034360
47031,37355,0.469935245,0.433715869,0.352290679,0.464231721
47033,38343,0.089224362,0.019267823,0.000000000,0.084445310
47033,38021,0.000000000,0.001926782,0.000000000,0.000097399
47033,38337,0.118167621,0.036608863,0.000000000,0.112398948
47033,38001,0.252160333,0.499036609,0.629370629,0.269893835
47033,38336,0.000000000,0.000000000,0.006993007,0.000097399
47033,38006,0.299843831,0.246628131,0.321678322,0.297457875
47033,38034,0.187922957,0.148362235,0.041958042,0.183890133
47033,38050,0.000000000,0.001926782,0.000000000,0.000097399
47033,38040,0.052680895,0.046242775,0.000000000,0.051621701
47035,38572,0.198018081,0.065533981,0.058986815,0.183021346
47035,37381,0.000318730,0.000000000,0.000000000,0.000283235
47035,38583,0.015617756,0.003120666,0.009715475,0.014470737
47035,38578,0.000086926,0.000346741,0.000000000,0.000102995
47035,38574,0.021036161,0.004507628,0.002081888,0.019105492
47035,38571,0.209057719,0.153952843,0.125607217,0.201869351
47035,37337,0.009330088,0.002427184,0.000000000,0.008471303
47035,37367,0.000695410,0.000693481,0.000000000,0.000669465
47035,37854,0.028830552,0.010055479,0.000000000,0.026366609
47035,38557,0.055285118,0.131067961,0.000693963,0.058887144
47035,38558,0.162523180,0.014216366,0.086051353,0.148672658
47035,37723,0.012169680,0.003467406,0.000000000,0.011071916
47035,38555,0.287030598,0.610610264,0.716863289,0.327007750
47037,37218,0.016654407,0.008071296,0.005271212,0.015634429
47037,37238,0.000000000,0.001561412,0.000510117,0.000163485
47037,37135,0.002350508,0.000024022,0.000340078,0.002089239
47037,37011,0.003927465,0.006894232,0.000170039,0.004171265
47037,37232,0.000000000,0.000672608,0.000170039,0.000069721
47037,37222,0.003020918,0.008623796,0.000340078,0.003543772
47037,37024,0.003436193,0.023108890,0.000170039,0.005358933
47037,37064,0.000132996,0.000024022,0.000000000,0.000120209
47037,37229,0.002342365,0.010545533,0.000680156,0.003139868
47037,37207,0.052867430,0.037930289,0.036898487,0.051146677
47037,37209,0.060597507,0.047899301,0.064444822,0.059381018
47037,37138,0.019664469,0.011866728,0.011222581,0.018764681
47037,37122,0.000751837,0.000072065,0.000000000,0.000673172
47037,37227,0.000000000,0.000072065,0.000000000,0.000007213
47037,37236,0.000000000,0.000024022,0.000510117,0.000009617
47037,37073,0.000054284,0.000000000,0.000000000,0.000048084
47037,37235,0.000000000,0.000024022,0.000000000,0.000002404
47037,37086,0.000113997,0.002450215,0.001530352,0.000367841
47037,37205,0.037301421,0.030075188,0.045400442,0.036692704
47037,37070,0.003734756,0.008888035,0.000170039,0.004200115
47037,37242,0.000000000,0.000000000,0.000170039,0.000002404
47037,37015,0.000719266,0.000072065,0.000000000,0.000644322
47037,37224,0.001848379,0.007182493,0.000340078,0.002360912
47037,37250,0.000000000,0.000000000,0.000340078,0.000004808
47037,37080,0.005138004,0.003098801,0.000850196,0.004873287
47037,37228,0.008082925,0.019769872,0.013943207,0.009335459
47037,37214,0.044844218,0.050277451,0.031627274,0.045201122
47037,37215,0.034842345,0.042998871,0.035878252,0.035673329
47037,37213,0.000097712,0.002570324,0.001360313,0.000363032
47037,37189,0.004500164,0.001993802,0.001360313,0.004204923
47037,37204,0.025041324,0.045328977,0.036558408,0.027234632
47037,37143,0.000561842,0.000024022,0.000000000,0.000500071
47037,37076,0.052994998,0.031660621,0.030947118,0.050548034
47037,37116,0.003563761,0.009008143,0.000170039,0.004060672
47037,37221,0.052696434,0.025366932,0.025845945,0.049581551
47037,37206,0.043457255,0.029090298,0.049481381,0.042104529
47037,37243,0.000000000,0.001273151,0.000340078,0.000132230
47037,37027,0.015880857,0.009344447,0.013773168,0.015196867
47037,37217,0.041158317,0.046433976,0.034347900,0.041590033
47037,37203,0.050747630,0.106848591,0.149974494,0.057765404
47037,37201,0.004570734,0.018496721,0.019214419,0.006171548
47037,37208,0.033395670,0.024165846,0.047270872,0.032668095
47037,37202,0.004912724,0.008239448,0.000340078,0.005181023
47037,37211,0.095412710,0.075788513,0.084849515,0.093299290
47037,37212,0.026287147,0.038963223,0.078728107,0.028297283
47037,37216,0.027288692,0.017175527,0.017003911,0.026131110
47037,37219,0.008058497,0.031780730,0.014963442,0.010530340
47037,37246,0.000000000,0.000000000,0.000170039,0.000002404
47037,37234,0.000000000,0.000048043,0.000000000,0.000004808
47037,37240,0.000000000,0.000264239,0.000000000,0.000026446
47037,37072,0.022451965,0.024886497,0.015303520,0.022594551
47037,37115,0.051770888,0.039347570,0.037578643,0.050326849
47037,37013,0.100729852,0.031420404,0.035368135,0.092868941
47037,37220,0.007675793,0.004540104,0.005101173,0.007325558
47037,37210,0.024319343,0.053712556,0.048971263,0.027609685
47039,38374,0.064214135,0.033112583,0.000000000,0.061387577
47039,38371,0.004483122,0.000000000,0.000000000,0.004116721
47039,38328,0.018723629,0.003311258,0.000000000,0.017435525
47039,38388,0.001054852,0.000000000,0.000000000,0.000968640
47039,38329,0.295622363,0.269867550,0.183098592,0.292771522
47039,38363,0.434467300,0.609271523,0.816901408,0.450538806
47039,38341,0.035996835,0.036423841,0.000000000,0.035718610
47039,38311,0.080828059,0.019867550,0.000000000,0.075675021
47039,38380,0.064609705,0.028145695,0.000000000,0.061387577
47041,38548,0.001603622,0.001315789,0.000000000,0.001568354
47041,38581,0.003018583,0.000000000,0.000000000,0.002788185
47041,37095,0.085180643,0.040789474,0.025862069,0.081641544
47041,37166,0.613998679,0.813157895,0.887931034,0.629955563
47041,38582,0.024431657,0.014473684,0.008620690,0.023612442
47041,37059,0.080747099,0.040789474,0.000000000,0.077285005
47041,38544,0.020847090,0.003947368,0.017241379,0.019691557
47041,37012,0.093576078,0.044736842,0.051724138,0.089918968
47041,38567,0.002829922,0.000000000,0.000000000,0.002613923
47041,38569,0.029997170,0.019736842,0.008620690,0.029101682
47041,38583,0.043580794,0.021052632,0.000000000,0.041648514
47041,37184,0.000188661,0.000000000,0.000000000,0.000174262
47043,37055,0.513007027,0.699568759,0.912109375,0.535051240
47043,37165,0.000000000,0.000479157,0.000000000,0.000037131
47043,37062,0.007232976,0.000000000,0.003906250,0.006609238
47043,37051,0.047712982,0.006708194,0.000000000,0.043628397
47043,37171,0.000328772,0.000000000,0.000000000,0.000297044
47043,37029,0.104549377,0.039290848,0.003906250,0.097579088
47043,37101,0.000164386,0.000000000,0.000000000,0.000148522
47043,37036,0.109604241,0.059415429,0.023437500,0.104076935
47043,37056,0.043480048,0.121705798,0.001953125,0.048752413
47043,37187,0.126412691,0.062290369,0.050781250,0.120005941
47043,37052,0.001561665,0.000479157,0.000000000,0.001448091
47043,37025,0.022890725,0.003833253,0.000000000,0.020978761
47043,37181,0.023055110,0.006229037,0.003906250,0.021387197
47045,38080,0.007946011,0.001994018,0.000000000,0.007198733
47045,38034,0.018232285,0.005982054,0.000000000,0.016653069
47045,38059,0.182540546,0.113160518,0.094091904,0.173921390
47045,38070,0.000000000,0.000498504,0.000000000,0.000047992
47045,38025,0.052465440,0.153040877,0.002188184,0.061045256
47045,38024,0.694350713,0.714356929,0.903719912,0.700868647
47045,38259,0.018449984,0.004985045,0.000000000,0.016749052
47045,38030,0.015946446,0.002492522,0.000000000,0.014301483
47045,38240,0.001415043,0.000997009,0.000000000,0.001343763
47045,38007,0.000000000,0.000498504,0.000000000,0.000047992
47045,38040,0.007184064,0.001495513,0.000000000,0.006478860
47045,38047,0.001469468,0.000498504,0.000000000,0.001343763
47047,38057,0.088619751,0.084300077,0.142857143,0.088719270
47047,38042,0.000426826,0.000773395,0.000000000,0.000446075
47047,38036,0.000000000,0.000000000,0.007142857,0.000049564
47047,38046,0.000000000,0.000773395,0.000000000,0.000049564
47047,38039,0.007149336,0.005413766,0.014285714,0.007087629
47047,38076,0.019900763,0.006960557,0.000000000,0.018933386
47047,38060,0.275569546,0.286156226,0.150000000,0.275376685
47047,38002,0.053673371,0.027842227,0.000000000,0.051645519
47047,38028,0.088406338,0.047177108,0.071428571,0.085646312
47047,38048,0.000000000,0.000000000,0.007142857,0.000049564
47047,38069,0.001707304,0.004640371,0.000000000,0.001883426
47047,38075,0.010137118,0.003093581,0.000000000,0.009615385
47047,38045,0.000000000,0.000773395,0.000000000,0.000049564
47047,38017,0.073840901,0.049497293,0.071428571,0.072264076
47047,38049,0.045136851,0.024748647,0.000000000,0.043517050
47047,38066,0.074534493,0.080433101,0.028571429,0.074593577
47047,38068,0.260897402,0.377416860,0.507142857,0.270073354
47049,38589,0.013263451,0.010101010,0.000000000,0.012973952
47049,37726,0.011765964,0.010101010,0.000000000,0.011565926
47049,38577,0.029949727,0.026262626,0.020202020,0.029669114
47049,38553,0.129532570,0.159595960,0.101010101,0.130745248
47049,38504,0.053053803,0.014141414,0.000000000,0.050588354
47049,38574,0.023211039,0.010101010,0.030303030,0.022628985
47049,38554,0.001069633,0.000000000,0.000000000,0.001005733
47049,38565,0.054337362,0.028282828,0.040404040,0.052901539
47049,38556,0.681249331,0.741414141,0.808080808,0.685507392
47049,38549,0.002567119,0.000000000,0.000000000,0.002413758
47051,37388,0.092390811,0.033352838,0.011160714,0.086713807
47051,37318,0.046263507,0.041544763,0.022321429,0.045486499
47051,37306,0.061563607,0.036863663,0.006696429,0.058801638
47051,37398,0.373059112,0.634874195,0.718750000,0.397965513
47051,37160,0.000045401,0.000000000,0.000000000,0.000041351
47051,37366,0.000590212,0.000000000,0.000000000,0.000537568
47051,37352,0.000317806,0.000000000,0.000000000,0.000289460
47051,37328,0.002996459,0.001170275,0.000000000,0.002811893
47051,37376,0.012303641,0.004681100,0.000000000,0.011537030
47051,37383,0.000000000,0.000585138,0.002232143,0.000082703
47051,37345,0.048578952,0.035108250,0.000000000,0.046727040
47051,37375,0.059656769,0.027501463,0.129464286,0.058677583
47051,37330,0.152365386,0.032767700,0.031250000,0.141669768
47051,37335,0.000499410,0.000000000,0.000000000,0.000454865
47051,37324,0.147916099,0.151550614,0.078125000,0.146880040
47051,37356,0.000862617,0.000000000,0.000000000,0.000785676
47051,37355,0.000090802,0.000000000,0.000000000,0.000082703
47051,37380,0.000499410,0.000000000,0.000000000,0.000454865
47053,38330,0.073782289,0.058891902,0.042553191,0.072026117
47053,38331,0.000000000,0.000387447,0.000000000,0.000034007
47053,38348,0.000037876,0.000000000,0.000000000,0.000034007
47053,38343,0.266267707,0.312282061,0.255319149,0.270148949
47053,38358,0.252405121,0.295621852,0.368794326,0.257872543
47053,38355,0.103136126,0.069740411,0.011820331,0.098891383
47053,38389,0.000000000,0.000774893,0.000000000,0.000068013
47053,38369,0.033747443,0.024409144,0.018912530,0.032714412
47053,38220,0.003105825,0.000000000,0.004728132,0.002856560
47053,38259,0.000416635,0.000387447,0.000000000,0.000408080
47053,38338,0.000000000,0.000387447,0.000000000,0.000034007
47053,38059,0.006363154,0.001162340,0.000000000,0.005815140
47053,38316,0.048822059,0.030995738,0.000000000,0.046555125
47053,38346,0.000000000,0.000387447,0.000000000,0.000034007
47053,38382,0.184228468,0.189074002,0.267139480,0.185846426
47053,38233,0.027687296,0.015497869,0.030732861,0.026661226
47055,38453,0.003851175,0.001619433,0.000000000,0.003643749
47055,38472,0.088903394,0.052631579,0.000000000,0.085239830
47055,38483,0.004895561,0.001619433,0.000000000,0.004599486
47055,38460,0.047454308,0.025101215,0.000000000,0.045278060
47055,38478,0.607180157,0.744939271,0.962365591,0.621289051
47055,38468,0.006201044,0.002429150,0.000000000,0.005853892
47055,38449,0.051958225,0.080161943,0.032258065,0.053819963
47055,38459,0.002610966,0.001619433,0.000000000,0.002508811
47055,38455,0.000000000,0.000809717,0.000000000,0.000059734
47055,38464,0.018211488,0.010526316,0.005376344,0.017501941
47055,37144,0.001892950,0.000809717,0.000000000,0.001792008
47055,38477,0.094778068,0.029959514,0.000000000,0.088943313
47055,38451,0.000848564,0.000000000,0.000000000,0.000776537
47055,37047,0.009595300,0.007287449,0.000000000,0.009318440
47055,38473,0.036292428,0.027530364,0.000000000,0.035242817
47055,38456,0.024086162,0.012955466,0.000000000,0.022997431
47055,38474,0.001240209,0.000000000,0.000000000,0.001134938
47057,37709,0.141753001,0.181222707,0.461538462,0.143839949
47057,37869,0.000082223,0.000000000,0.000000000,0.000079076
47057,37881,0.062983062,0.037117904,0.000000000,0.061916812
47057,37811,0.008222332,0.002183406,0.000000000,0.007986715
47057,37779,0.001644466,0.000000000,0.000000000,0.001581528
47057,37708,0.296826180,0.334061135,0.115384615,0.297801676
47057,37848,0.010277915,0.004366812,0.000000000,0.010042701
47057,37888,0.102121362,0.056768559,0.000000000,0.100268860
47057,37861,0.372142740,0.382096070,0.384615385,0.372528863
47057,37806,0.003946719,0.002183406,0.038461538,0.003953819
47059,37616,0.071626984,0.019541526,0.018705036,0.067087690
47059,37641,0.092970522,0.024802706,0.017266187,0.086913759
47059,37656,0.012103175,0.003006389,0.000000000,0.011258929
47059,37809,0.030895692,0.016910936,0.011510791,0.029583808
47059,37681,0.024348073,0.005261180,0.005755396,0.022699037
47059,37810,0.029563492,0.009394964,0.000000000,0.027642613
47059,37711,0.024631519,0.020668921,0.017266187,0.024226110
47059,37743,0.371145125,0.358511838,0.490647482,0.372424682
47059,37857,0.000340136,0.000000000,0.000000000,0.000310591
47059,37818,0.069387755,0.037204059,0.053237410,0.066880629
47059,37745,0.272987528,0.504697482,0.385611511,0.290972150
47061,37301,0.110729614,0.062015504,0.000000000,0.108165603
47061,37357,0.020429185,0.003875969,0.000000000,0.019636721
47061,37110,0.035879828,0.062015504,0.071428571,0.037146130
47061,37305,0.031416309,0.015503876,0.000000000,0.030600556
47061,37397,0.000171674,0.000000000,0.000000000,0.000163639
47061,37339,0.107124464,0.058139535,0.035714286,0.104729177
47061,37387,0.248412017,0.341085271,0.250000000,0.252331861
47061,37313,0.079313305,0.100775194,0.214285714,0.080837833
47061,37366,0.084120172,0.100775194,0.000000000,0.084437899
47061,37365,0.141974249,0.120155039,0.000000000,0.140402553
47061,37356,0.137167382,0.131782946,0.428571429,0.138275241
47061,37374,0.003261803,0.003875969,0.000000000,0.003272787
47063,37816,0.018293273,0.077512777,0.002389486,0.023816258
47063,37860,0.063429585,0.017887564,0.011947431,0.057673813
47063,37877,0.075496048,0.025269733,0.016726404,0.069101092
47063,37814,0.508791741,0.500000000,0.645161290,0.511144425
47063,37778,0.000000000,0.000283930,0.000000000,0.000028285
47063,37815,0.024971770,0.049971607,0.002389486,0.026927646
47063,37891,0.044297467,0.008233958,0.014336918,0.039995474
47063,37711,0.001613163,0.000000000,0.000000000,0.001414267
47063,37813,0.261751895,0.320840432,0.307048984,0.268710754
47063,37890,0.001355057,0.000000000,0.000000000,0.001187984
47065,37422,0.006772550,0.023202657,0.000286369,0.008282719
47065,37373,0.008604938,0.003191443,0.001288660,0.007810321
47065,37315,0.009838677,0.005822228,0.000143184,0.009115040
47065,37411,0.047007012,0.047138483,0.070733104,0.047766230
47065,37412,0.060900890,0.053003838,0.073883162,0.060484996
47065,37416,0.043805538,0.043602018,0.062571592,0.044373960
47065,37410,0.011509690,0.007159184,0.009450172,0.010991137
47065,37302,0.010890218,0.001293828,0.005154639,0.009708913
47065,37402,0.018781982,0.072023116,0.056414662,0.025518514
47065,37421,0.125914242,0.172596714,0.118127148,0.130539434
47065,37408,0.010270746,0.034545219,0.026918671,0.013326135
47065,37304,0.000000000,0.000000000,0.000143184,0.000004499
47065,37308,0.005299351,0.000948808,0.000000000,0.004678994
47065,37353,0.001717864,0.000431276,0.000000000,0.001529671
47065,37338,0.000281105,0.000000000,0.000000000,0.000242948
47065,37341,0.031244306,0.004787165,0.005870561,0.027687047
47065,37407,0.020411350,0.027342908,0.026202749,0.021316417
47065,37419,0.017027678,0.013067667,0.009450172,0.016376479
47065,37404,0.035747193,0.049898650,0.087056128,0.038835650
47065,37384,0.005596073,0.005434079,0.000286369,0.005412336
47065,37351,0.001124420,0.000043128,0.000143184,0.000980789
47065,37311,0.000197815,0.000000000,0.000143184,0.000175462
47065,37450,0.000010411,0.005347824,0.001002291,0.000598371
47065,37401,0.006194723,0.017682322,0.000286369,0.007207450
47065,37343,0.110286883,0.087419675,0.129152348,0.108494174
47065,37415,0.072488665,0.053823263,0.059851088,0.070144419
47065,37403,0.015419133,0.034415836,0.048539519,0.018441535
47065,37379,0.065591180,0.021089404,0.015893471,0.059387232
47065,37363,0.097887027,0.042911977,0.046534937,0.090538534
47065,37405,0.058745751,0.063181955,0.082474227,0.059954110
47065,37424,0.004008350,0.012636391,0.000286369,0.004791470
47065,37414,0.004731935,0.015569069,0.000286369,0.005722770
47065,37377,0.036481189,0.020140596,0.023625430,0.034372610
47065,37350,0.004888105,0.001854487,0.002147766,0.004485536
47065,37336,0.003206680,0.001078190,0.000000000,0.002883880
47065,37406,0.036970520,0.041920041,0.019759450,0.036946057
47065,37409,0.010145810,0.015396558,0.015893471,0.010874162
47067,37881,0.105519897,0.016000000,0.000000000,0.101250306
47067,37752,0.001797176,0.000000000,0.000000000,0.001716107
47067,37731,0.048780488,0.064000000,0.000000000,0.048541309
47067,37869,0.676765083,0.744000000,0.983050847,0.683255700
47067,37765,0.084724005,0.096000000,0.016949153,0.084089238
47067,37879,0.082413350,0.080000000,0.000000000,0.081147340
47069,38061,0.028913260,0.013785790,0.000000000,0.027450384
47069,38044,0.030658026,0.022269353,0.023255814,0.029959699
47069,38008,0.389498172,0.597030753,0.779069767,0.409474565
47069,38356,0.025506813,0.005302227,0.000000000,0.023724432
47069,38075,0.097706879,0.083775186,0.034883721,0.095886244
47069,38381,0.067381190,0.027571580,0.034883721,0.064101589
47069,38052,0.166251246,0.139978791,0.127906977,0.163865866
47069,38067,0.079179129,0.018027572,0.000000000,0.073758650
47069,38039,0.063060818,0.071049841,0.000000000,0.062808912
47069,38340,0.013791957,0.004241782,0.000000000,0.012926774
47069,38042,0.033981389,0.015906681,0.000000000,0.032240894
47069,38392,0.004071120,0.001060445,0.000000000,0.003801992
47071,38425,0.010309896,0.001937984,0.000000000,0.009480470
47071,38372,0.641311515,0.813953488,0.899122807,0.658973942
47071,38371,0.011029191,0.001291990,0.000000000,0.010076386
47071,38475,0.022477972,0.002583979,0.004385965,0.020586164
47071,38357,0.018042319,0.001937984,0.000000000,0.016468931
47071,38370,0.037762992,0.023901809,0.008771930,0.036242483
47071,38359,0.004315771,0.000645995,0.000000000,0.003954710
47071,38379,0.000359648,0.000000000,0.000000000,0.000325045
47071,38327,0.021878559,0.029069767,0.008771930,0.022319736
47071,38365,0.000000000,0.000645995,0.000000000,0.000054174
47071,38326,0.118264101,0.085271318,0.078947368,0.115011647
47071,38376,0.009051130,0.005813953,0.000000000,0.008667858
47071,38310,0.064856441,0.022609819,0.000000000,0.060512487
47071,38361,0.040340466,0.010335917,0.000000000,0.037325966
47073,37891,0.015867121,0.001441961,0.005602241,0.015005359
47073,37642,0.254582897,0.126892574,0.263305322,0.249196141
47073,37869,0.004388778,0.002162942,0.000000000,0.004192674
47073,37745,0.003038385,0.003604903,0.000000000,0.002994767
47073,37873,0.073123797,0.074981975,0.061624650,0.072946220
47073,37645,0.081023598,0.046863735,0.037815126,0.078557468
47073,37881,0.003038385,0.000000000,0.000000000,0.002837148
47073,37711,0.056784038,0.057678443,0.026610644,0.056144001
47073,37811,0.066101752,0.028839221,0.046218487,0.064024967
47073,37731,0.013503933,0.010093727,0.000000000,0.013050880
47073,37660,0.050707268,0.066330209,0.084033613,0.052140470
47073,37857,0.377840046,0.581110310,0.474789916,0.388909905
47075,38006,0.048783261,0.016806723,0.000000000,0.046139360
47075,38392,0.000227428,0.000000000,0.000000000,0.000209249
47075,38075,0.029565613,0.004201681,0.000000000,0.027516217
47075,38069,0.103479645,0.044817927,0.060000000,0.098870056
47075,38037,0.025017057,0.004201681,0.000000000,0.023331241
47075,38068,0.001364567,0.001400560,0.000000000,0.001360117
47075,38063,0.019672504,0.008403361,0.000000000,0.018727767
47075,38049,0.000113714,0.000000000,0.000000000,0.000104624
47075,38012,0.771435069,0.918767507,0.940000000,0.783322871
47075,38301,0.000341142,0.001400560,0.000000000,0.000418498
47077,38390,0.008786611,0.003846154,0.011764706,0.008488746
47077,38388,0.055927476,0.047115385,0.035294118,0.055112540
47077,38352,0.006345886,0.001923077,0.000000000,0.005980707
47077,38370,0.002231520,0.000000000,0.000000000,0.002057878
47077,38329,0.003486750,0.001923077,0.000000000,0.003344051
47077,38374,0.045118550,0.065384615,0.011764706,0.046109325
47077,38368,0.059344491,0.039423077,0.000000000,0.057363344
47077,38347,0.000069735,0.000000000,0.000000000,0.000064309
47077,38328,0.026499303,0.009615385,0.000000000,0.025080386
47077,38371,0.037935844,0.005769231,0.000000000,0.035369775
47077,38321,0.040794979,0.017307692,0.011764706,0.038906752
47077,38363,0.002370990,0.000000000,0.000000000,0.002186495
47077,38341,0.000418410,0.000000000,0.000000000,0.000385852
47077,38313,0.020990237,0.002884615,0.011764706,0.019678457
47077,38351,0.621059972,0.788461538,0.917647059,0.635498392
47077,38345,0.068619247,0.016346154,0.000000000,0.064372990
47079,38236,0.017834715,0.004699739,0.000000000,0.016163410
47079,38229,0.000100477,0.000000000,0.001428571,0.000133215
47079,38242,0.568399900,0.819321149,0.842857143,0.598268206
47079,38256,0.157548355,0.041253264,0.081428571,0.145293073
47079,38222,0.092137654,0.044908616,0.051428571,0.086856128
47079,38224,0.023260487,0.018798956,0.000000000,0.022158082
47079,38251,0.074302939,0.034986945,0.008571429,0.068916519
47079,38223,0.000000000,0.000522193,0.000000000,0.000044405
47079,38231,0.049836724,0.020365535,0.014285714,0.046225577
47079,38201,0.016578749,0.015143603,0.000000000,0.015941385
47081,37033,0.334174659,0.643537415,0.740259740,0.354544023
47081,37096,0.000168265,0.000000000,0.000000000,0.000157505
47081,37055,0.013881878,0.002721088,0.000000000,0.013151677
47081,38454,0.044674407,0.010884354,0.000000000,0.042447630
47081,37101,0.004374895,0.008163265,0.000000000,0.004567648
47081,38461,0.001682652,0.000000000,0.000000000,0.001575051
47081,38462,0.002103315,0.000000000,0.000000000,0.001968814
47081,37140,0.008076729,0.012244898,0.000000000,0.008269019
47081,37137,0.151691065,0.046258503,0.155844156,0.145613482
47081,38476,0.015396265,0.005442177,0.000000000,0.014726729
47081,37097,0.000168265,0.000000000,0.000000000,0.000157505
47081,38487,0.013881878,0.009523810,0.012987013,0.013624193
47081,37025,0.194935218,0.108843537,0.000000000,0.188769885
47081,37098,0.214790510,0.152380952,0.090909091,0.210426839
47083,37185,0.007144044,0.000000000,0.000000000,0.006856961
47083,37175,0.092872570,0.034782609,0.045454545,0.090575666
47083,37101,0.014620369,0.013043478,0.000000000,0.014511242
47083,37050,0.050174448,0.021739130,0.181818182,0.049593366
47083,37181,0.034224954,0.017391304,0.090909091,0.033806410
47083,37061,0.604087058,0.717391304,0.681818182,0.608515388
47083,37178,0.192390763,0.195652174,0.000000000,0.191835433
47083,37051,0.004485795,0.000000000,0.000000000,0.004305533
47085,37078,0.042970767,0.059490085,0.000000000,0.043798413
47085,37185,0.487966119,0.617563739,0.557142857,0.497178923
47085,37101,0.320008264,0.215297450,0.414285714,0.313569858
47085,37134,0.147815308,0.107648725,0.028571429,0.144305250
47085,37061,0.000413180,0.000000000,0.000000000,0.000382519
47085,37097,0.000826361,0.000000000,0.000000000,0.000765038
47087,38568,0.026928560,0.008032129,0.000000000,0.026199543
47087,38562,0.560272454,0.662650602,0.666666667,0.564204113
47087,38506,0.001900840,0.000000000,0.000000000,0.001827875
47087,37145,0.017424362,0.004016064,0.000000000,0.016907845
47087,37030,0.000158403,0.016064257,0.000000000,0.000761615
47087,38588,0.080785680,0.088353414,0.000000000,0.081035796
47087,37150,0.004118486,0.000000000,0.000000000,0.003960396
47087,38545,0.058292412,0.048192771,0.000000000,0.057882711
47087,38551,0.002534453,0.000000000,0.000000000,0.002437167
47087,38501,0.193410423,0.132530120,0.000000000,0.191012947
47087,38564,0.054173927,0.040160643,0.333333333,0.053769992
47089,37877,0.058276143,0.032306536,0.018648019,0.056404486
47089,37890,0.121127525,0.102930128,0.100233100,0.119923052
47089,37820,0.144003722,0.072877536,0.011655012,0.138506769
47089,37760,0.233298437,0.477084899,0.689976690,0.252186853
47089,37871,0.063006475,0.028549962,0.030303030,0.060832638
47089,37764,0.000426505,0.000000000,0.000000000,0.000399260
47089,37813,0.005854756,0.002253944,0.000000000,0.005589634
47089,37876,0.020976310,0.005259204,0.004662005,0.019962978
47089,37725,0.352254662,0.277986476,0.144522145,0.345432108
47089,37821,0.000775464,0.000751315,0.000000000,0.000762223
47091,37683,0.672076975,0.849144635,0.819548872,0.684139178
47091,37691,0.050247837,0.001555210,0.030075188,0.047175779
47091,37688,0.059772573,0.035769829,0.022556391,0.057930411
47091,37680,0.040723102,0.026438569,0.030075188,0.039765025
47091,37640,0.177179512,0.087091757,0.097744361,0.170989607
47093,37721,0.022116646,0.004446421,0.001595875,0.019891448
47093,37764,0.001051578,0.000121266,0.000000000,0.000935288
47093,37772,0.000234615,0.000000000,0.000000000,0.000206205
47093,37902,0.007955959,0.039209346,0.035600295,0.011632189
47093,37920,0.087959646,0.060350055,0.100908421,0.085832959
47093,37909,0.034325000,0.024778690,0.046280383,0.033813988
47093,37912,0.052164113,0.050123287,0.064694329,0.052354055
47093,37779,0.000368681,0.000000000,0.000000000,0.000324037
47093,37871,0.007516056,0.002142366,0.000982077,0.006830551
47093,37901,0.002216273,0.006952585,0.000245519,0.002588613
47093,37938,0.038175199,0.019645095,0.004296587,0.035470995
47093,37921,0.055440343,0.051901855,0.037441689,0.054578126
47093,37996,0.000008379,0.000040422,0.000613798,0.000029458
47093,37771,0.000000000,0.000080844,0.000000000,0.000007364
47093,37931,0.055381689,0.018392013,0.031058188,0.051282523
47093,37932,0.042230685,0.040907070,0.043579671,0.042150574
47093,37933,0.003825061,0.026759368,0.000245519,0.005806889
47093,37709,0.000259752,0.000202110,0.000000000,0.000246710
47093,37754,0.003330694,0.001131816,0.000613798,0.003048893
