zcta,JobsTotal,JobsAgriculture,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport,Population,Poverty,Poverty_Under18,Poverty_18to65,Poverty_Over65,Education,Work_Experience,Working_Fulltime,Working_Fulltime_Poverty,y
45672,12,1,0,3,0,1,2,0,1,1,1052,250,92,127,31,793,826,49,0,1
45673,1,0,0,0,0,0,0,0,0,0,387,131,25,105,0,674,842,93,0,0
45674,22,0,1,0,2,1,1,0,1,1,366,300,19,281,0,497,797,62,0,0
45678,5,0,1,1,0,0,0,0,1,0,1088,112,0,88,23,829,901,71,0,0
45679,44,0,0,7,5,3,2,0,2,1,2804,281,72,186,22,656,782,18,3,0
45680,192,0,2,20,20,12,14,12,5,14,12314,189,73,98,17,690,795,38,1,1
45681,4,0,0,1,0,0,0,0,0,0,1854,353,153,193,7,691,760,31,0,1
45682,17,0,0,3,2,0,2,0,0,0,2355,233,41,152,39,687,793,59,2,0
45684,8,0,0,4,0,0,1,0,0,0,1787,140,31,104,5,716,843,58,0,1
45685,12,0,0,1,1,2,1,0,1,1,1104,296,106,176,12,556,756,17,2,0
45686,19,0,0,1,3,1,1,0,0,2,3602,225,77,138,9,672,774,13,0,0
45690,251,1,8,23,42,8,35,8,9,7,13890,211,54,135,21,666,785,56,4,0
45692,126,1,3,9,19,4,16,8,2,6,8363,248,87,143,18,696,804,40,0,1
45693,151,0,7,15,19,5,26,6,2,0,7795,226,71,127,27,678,794,41,0,0
45694,197,0,5,19,34,4,33,6,4,7,12339,136,38,76,21,684,792,46,0,1
45695,5,0,0,0,0,0,2,0,0,0,608,356,133,220,3,730,800,42,9,0
45696,6,0,1,2,1,0,0,0,0,1,1360,175,76,80,19,622,751,75,0,0
45697,53,0,1,9,8,3,4,1,5,4,5333,185,84,98,2,640,735,22,0,0
45698,2,1,0,0,0,1,0,0,0,0,436,94,38,50,4,779,802,52,0,0
45701,695,1,25,38,105,24,93,45,20,7,26129,413,30,374,8,531,880,78,12,0
45710,61,1,0,13,10,0,3,1,3,5,5818,96,31,61,4,715,841,36,1,0
45711,9,0,0,3,0,0,1,0,0,0,1291,154,25,120,7,640,812,25,0,1
45714,201,0,3,21,24,9,34,5,7,11,9487,191,31,130,29,743,845,74,8,0
45715,71,0,2,6,7,2,5,2,4,2,2353,116,16,71,27,717,798,41,11,0
45716,3,0,0,0,0,1,0,1,0,0,427,126,9,98,18,714,873,84,0,0
45719,5,0,0,0,0,0,0,1,1,0,1258,357,136,189,31,651,794,48,4,0
45721,1,0,0,0,0,0,0,0,0,0,42,0,0,0,0,1000,1000,0,0,0
45723,40,0,2,8,3,2,2,2,2,0,3573,136,52,74,9,707,819,25,0,0
45724,10,0,0,5,0,0,1,0,0,2,1830,160,13,143,3,756,846,9,0,0
45727,8,0,0,1,0,1,1,0,0,3,551,212,19,127,65,649,787,19,0,0
45729,19,0,0,6,0,2,1,0,0,1,1374,32,11,20,0,648,736,21,0,0
45732,33,1,3,1,2,2,4,1,0,0,4410,250,85,153,10,662,782,53,4,0
45734,8,1,0,1,0,0,0,1,0,1,611,278,152,122,3,677,729,29,13,0
45735,9,0,0,5,1,0,1,0,0,1,1792,144,57,83,3,761,831,85,12,0
45740,4,0,0,0,0,0,0,0,0,0,579,281,107,160,13,697,813,25,0,0
45741,10,0,0,1,1,0,0,0,0,2,998,255,54,176,25,690,744,7,0,0
45742,25,0,0,4,2,2,0,0,1,1,2906,148,60,74,14,708,781,60,0,0
45743,9,1,0,1,1,1,0,0,0,1,1551,88,5,58,25,686,767,35,0,0
45744,41,0,0,14,1,2,2,0,2,4,2410,65,16,39,9,767,838,34,0,0
45745,11,0,0,3,0,1,1,0,0,1,1427,105,16,65,22,754,834,66,9,0
45746,6,1,0,1,0,0,0,0,0,0,424,285,70,174,40,875,889,136,4,0
45750,870,0,20,77,91,53,126,29,51,25,26109,190,57,112,20,710,819,66,4,0
45760,47,0,0,1,8,2,1,2,3,0,3584,284,75,172,35,727,806,40,0,1
45761,5,0,0,2,0,1,0,0,0,0,1955,102,28,51,22,712,792,37,0,0
45764,113,0,5,5,14,3,14,2,2,4,7706,319,74,226,18,630,825,63,6,0
45766,7,0,1,3,0,0,0,0,0,1,968,22,9,13,0,789,828,17,0,0
45767,20,0,0,2,1,0,1,0,1,0,2432,199,35,123,39,751,863,17,0,0
45768,23,0,0,4,1,0,3,0,1,2,1635,57,0,5,51,759,829,114,0,0
45769,132,0,3,13,11,1,19,3,2,1,6560,280,118,146,14,685,770,48,1,0
45770,4,0,0,0,0,0,0,0,1,1,583,485,209,262,13,554,679,41,0,0
45771,39,0,0,5,7,1,2,3,0,2,3518,201,69,102,28,722,817,67,0,0
45772,19,0,0,4,1,1,1,0,0,0,1717,288,51,211,25,806,907,57,0,1
45773,17,0,0,3,0,0,1,0,2,2,131,526,0,419,106,618,1000,99,0,0
45775,10,0,0,0,1,0,0,0,0,0,1330,152,16,132,3,678,875,2,0,0
45776,11,0,0,1,3,1,0,1,0,1,454,151,30,94,26,700,984,242,0,0
45778,4,0,0,2,0,1,0,0,0,0,593,129,43,86,0,726,836,59,0,0
45779,7,0,0,0,3,0,1,0,0,0,715,110,26,78,5,668,811,27,4,0
45780,57,0,0,0,12,0,10,3,0,1,3050,345,127,180,36,672,737,87,7,0
45782,3,0,0,0,0,0,0,0,0,0,352,434,105,289,39,713,795,34,0,0
45784,42,0,0,3,7,3,2,1,2,2,3538,241,86,145,9,680,805,39,0,0
45786,51,1,0,21,1,8,1,0,1,3,3638,47,1,37,8,667,801,51,2,0
45788,8,0,0,2,0,1,0,0,0,0,1303,155,88,45,22,631,790,35,0,0
45789,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,1000,1000,0,0,0
45801,626,0,21,37,77,33,101,17,43,21,22949,248,88,145,13,615,758,60,1,1
45804,406,1,7,21,49,40,34,8,36,27,15170,390,171,197,21,624,763,58,1,0
45805,591,0,20,29,97,12,82,28,11,4,22479,160,49,101,9,655,784,63,2,1
45806,178,2,2,17,22,4,22,6,6,9,10773,91,27,54,9,713,815,50,1,0
45807,221,0,7,42,21,13,25,4,13,8,11397,61,14,38,9,705,828,58,2,1
45808,16,0,0,2,0,0,0,0,1,1,355,98,30,61,5,698,816,76,5,0
45809,4,0,0,0,0,0,0,0,1,1,102,0,0,0,0,598,598,39,0,0
45810,93,0,4,3,11,4,12,2,2,4,6435,165,27,134,3,630,804,72,4,0
45812,18,0,0,4,1,0,0,2,3,2,1808,211,81,107,23,679,747,41,0,0
45813,48,0,1,9,2,5,5,1,2,1,3554,107,36,57,13,712,796,25,0,0
45814,31,0,2,1,2,1,3,1,2,1,2793,62,21,35,5,603,741,36,0,0
45816,3,0,1,0,0,1,0,0,0,0,328,33,9,24,0,804,884,82,0,1
45817,166,0,6,11,21,7,27,5,13,3,6145,71,25,35,10,676,811,57,1,0
45819,6,0,1,0,0,1,0,0,2,0,268,134,48,63,22,593,682,7,0,0
45820,8,0,0,2,0,1,0,0,1,0,463,118,28,58,32,734,805,43,0,0
45821,11,0,1,2,0,1,1,0,1,0,1532,119,37,72,9,725,826,65,6,0
45822,463,1,16,32,41,34,60,16,15,15,19153,125,38,79,8,703,812,63,2,1
45826,14,0,0,0,0,1,3,0,3,0,347,72,25,43,2,737,847,172,5,1
45827,18,0,0,8,1,2,1,0,0,2,1967,68,26,37,4,642,769,40,0,1
45828,165,1,3,17,19,17,19,4,17,5,5960,44,5,24,13,656,771,33,0,0
45830,73,0,4,9,4,3,8,0,6,2,6242,53,21,26,5,664,775,51,0,0
45831,44,0,5,8,1,1,2,1,6,1,3350,59,7,46,5,625,786,38,0,0
45832,37,0,0,7,2,1,4,0,2,4,2856,86,33,39,14,662,765,75,3,0
45833,249,1,10,25,18,22,33,11,15,10,10397,80,18,48,12,695,803,46,0,0
45835,2,0,0,0,0,0,0,0,1,0,384,10,0,0,10,841,890,28,0,0
45836,14,0,0,3,0,3,1,0,1,0,1564,207,108,93,5,640,774,36,1,1
45838,1,0,0,0,0,0,0,0,1,0,31,387,290,96,0,677,709,0,0,1
45840,1442,3,40,89,167,69,230,54,67,43,52393,171,54,108,8,688,810,87,4,0
45841,8,0,0,1,0,0,0,0,1,0,823,2,0,1,1,662,782,31,0,0
45843,35,0,1,6,2,3,2,1,1,0,4123,117,31,82,2,690,772,44,0,1
45844,56,0,3,24,1,1,5,0,3,4,3402,82,12,59,10,686,794,52,10,0
45845,82,0,0,12,5,12,9,3,6,4,3065,37,12,17,7,610,748,57,0,0
45846,112,1,3,25,6,10,7,1,8,6,4211,13,0,1,11,575,694,33,0,0
45849,10,0,0,0,0,2,0,0,0,2,1386,112,71,40,0,623,782,29,0,1
45850,29,0,0,9,1,0,1,1,1,2,3534,151,62,84,4,652,800,32,0,0
45851,12,0,0,1,0,4,2,0,3,1,631,122,26,95,0,610,768,19,0,0
45853,55,0,2,6,4,7,7,1,3,3,1285,0,0,0,0,685,813,17,0,0
45854,7,0,0,1,0,0,0,0,0,1,500,154,50,86,18,762,858,126,0,0
45855,3,0,0,0,0,2,1,0,0,0,182,197,54,126,16,697,829,98,0,0
45856,98,3,2,17,3,10,8,0,4,11,5099,123,47,66,9,670,761,79,11,0
45858,36,0,1,5,1,5,5,0,3,1,3703,133,76,55,1,618,728,66,1,0
45859,4,0,0,0,1,0,0,0,0,0,501,241,77,157,5,670,808,35,0,0
45860,56,0,0,10,1,5,6,1,4,9,2076,11,0,11,0,604,733,80,5,0
45861,1,0,0,0,0,0,0,0,0,0,140,492,157,307,28,664,850,107,0,1
45862,13,0,0,0,1,0,2,0,0,0,1327,148,62,80,5,678,788,69,0,0
45863,13,0,1,0,0,2,1,1,3,1,970,100,35,60,4,716,804,42,0,0
45864,6,0,0,1,0,0,0,0,0,0,127,62,0,55,7,834,937,133,0,0
45865,141,0,7,20,13,16,23,2,10,7,4778,73,28,38,6,697,786,39,1,1
45866,3,0,0,0,0,1,0,0,0,0,200,100,5,80,15,805,840,105,0,0
45867,15,1,0,3,0,0,0,0,1,0,1070,169,104,64,0,616,759,71,8,1
45868,5,0,0,1,0,1,0,0,1,0,664,52,27,25,0,615,677,45,0,0
45869,99,0,2,9,17,12,11,4,3,4,4584,56,15,35,5,659,763,59,0,1
45870,3,0,0,0,0,2,0,0,0,0,161,31,0,0,31,590,627,0,0,0
45871,32,0,2,4,1,3,6,0,3,1,1779,91,17,70,3,695,791,53,1,0
45872,72,0,2,5,6,8,6,2,2,4,4195,126,49,74,2,638,768,87,3,0
45873,35,0,1,4,2,5,3,1,1,1,2111,139,32,89,18,679,769,31,2,1
45874,31,0,0,4,1,3,3,0,5,4,2335,102,27,62,11,695,775,35,0,0
45875,298,1,8,45,31,20,39,8,13,17,11077,43,9,28,5,658,753,44,0,0
45876,43,0,1,1,3,7,5,0,2,5,752,25,2,22,0,627,751,47,0,0
45877,46,0,1,10,6,1,4,0,3,3,2045,108,52,48,7,663,748,51,6,1
45879,140,0,2,11,21,9,21,3,4,7,6160,155,55,84,15,650,775,29,0,0
45880,34,0,0,4,3,5,5,1,3,2,2283,110,31,66,13,725,818,66,3,1
45881,7,0,0,1,1,0,0,0,0,2,1545,114,55,58,0,694,797,28,0,0
45882,47,0,2,3,6,4,7,0,5,3,2748,107,30,64,13,667,801,52,1,0
45883,84,2,0,16,7,12,6,1,3,3,3931,42,4,31,6,595,718,36,1,1
45885,282,0,5,18,37,20,42,10,8,4,12245,117,43,59,15,699,791,59,1,1
45886,2,0,0,0,0,0,0,0,1,0,680,129,20,83,25,622,670,58,0,0
45887,55,0,2,12,2,4,6,0,5,3,4360,116,47,57,11,691,789,18,2,0
45888,5,0,0,1,0,1,0,0,1,0,218,73,27,45,0,788,839,298,0,0
45889,22,0,0,3,0,5,0,0,1,3,1476,16,0,14,2,608,697,24,0,0
45890,12,0,0,1,0,2,0,0,1,0,761,34,14,17,2,609,746,43,0,1
45891,380,0,12,20,52,24,58,11,15,12,14773,170,65,94,10,695,801,60,1,0
45894,11,0,0,3,1,2,1,0,0,0,579,164,55,53,55,625,739,36,0,0
45895,366,0,12,44,34,27,54,14,13,13,18037,87,29,50,6,660,778,71,0,0
45896,14,1,1,1,1,2,1,0,0,2,2291,82,18,56,8,673,778,60,0,0
45898,12,0,1,3,0,0,1,0,2,1,1285,103,56,45,1,709,786,52,1,1
45899,2,0,0,0,0,1,0,0,0,0,200,150,0,150,0,835,925,60,0,1
46001,177,1,8,28,10,10,26,1,4,5,10335,133,46,76,11,713,800,54,3,0
46011,221,0,8,28,50,4,15,1,5,14,16849,135,55,71,9,714,815,46,1,0
46012,310,0,9,27,40,12,50,14,11,3,18096,134,40,84,9,718,833,68,3,0
46013,411,0,16,22,34,15,45,24,19,9,17805,195,67,118,10,688,803,68,0,0
46016,484,0,17,14,83,20,99,21,15,10,17507,424,156,246,21,629,751,73,5,1
46017,89,0,1,15,10,3,5,4,4,6,5600,96,15,73,7,741,871,71,2,0
46030,70,1,0,14,5,6,6,2,5,3,2896,153,59,87,6,699,805,63,2,0
46031,38,0,1,8,1,0,7,1,6,3,2264,74,9,54,10,632,768,56,5,0
46032,2304,0,84,103,314,50,625,144,156,15,42625,47,12,32,2,672,770,83,0,0
46033,573,0,30,46,50,2,171,47,40,4,36470,21,6,12,2,642,741,29,0,0
46034,141,3,7,20,10,3,24,7,9,1,7304,39,11,26,1,667,802,72,0,0
46035,9,0,0,1,0,0,0,1,1,1,1060,86,29,48,9,705,800,101,0,0
46036,168,0,5,7,21,8,17,6,4,10,11250,176,57,103,15,695,798,49,0,0
46037,723,0,28,49,100,14,187,33,53,15,37824,39,16,23,0,610,692,73,2,0
46038,1144,1,40,80,129,20,299,59,62,11,39611,30,6,20,3,647,744,89,0,1
46039,9,2,0,0,0,1,1,0,1,1,601,83,26,56,0,720,828,24,0,1
46040,185,0,4,36,11,8,30,12,13,6,10876,114,35,74,5,649,739,45,0,0
46041,454,2,13,47,44,29,58,10,20,17,23250,140,54,78,7,642,762,60,1,0
46044,24,0,0,4,2,2,2,2,1,1,2712,95,47,41,6,648,782,75,0,0
46045,1,0,0,0,0,0,0,0,0,0,178,0,0,0,0,623,623,44,0,0
46047,1,0,0,0,0,0,0,0,0,0,231,766,437,329,0,363,454,0,0,0
46048,5,0,0,1,0,0,0,0,0,1,2138,82,31,43,7,620,678,109,0,0
46049,6,0,0,1,0,0,0,0,3,1,746,49,4,29,16,723,793,37,2,0
46050,22,1,0,5,1,3,2,1,3,2,1952,122,49,68,4,663,757,79,0,1
46051,45,0,0,9,2,1,7,0,2,3,2858,75,13,52,9,728,785,65,0,0
46052,567,5,14,63,56,32,78,22,29,38,21413,106,27,72,6,676,788,74,4,1
46055,167,0,4,21,18,6,43,2,6,3,10068,55,14,40,0,639,751,82,0,1
46056,29,0,1,8,0,4,2,0,1,2,2147,162,53,100,9,691,769,57,14,1
46057,19,0,0,1,1,0,3,0,1,3,978,23,7,16,0,655,764,27,0,0
46058,21,0,1,3,2,1,2,0,3,1,1966,106,21,62,22,709,792,40,0,0
46060,1244,1,47,121,119,48,225,44,74,20,36403,92,38,50,3,640,743,83,0,0
46062,396,1,12,51,44,7,96,29,27,5,31623,38,12,24,1,642,745,79,0,0
46063,5,0,0,0,2,1,0,0,0,0,398,246,50,178,17,695,786,55,2,1
46064,275,1,9,45,23,8,53,7,18,12,13123,70,17,47,5,664,770,57,2,1
46065,68,0,1,14,7,3,9,2,3,6,3372,96,43,49,3,630,755,35,0,0
46068,32,0,2,8,1,0,2,1,3,3,2435,37,2,26,8,795,854,68,11,0
46069,124,3,1,23,11,7,15,3,8,6,7028,127,41,76,9,698,801,52,0,1
46070,19,0,1,0,1,2,2,2,1,2,2323,73,5,49,18,699,811,40,0,0
46071,52,1,2,11,4,2,9,2,2,3,3896,61,17,32,11,678,822,29,0,0
46072,226,2,6,30,22,14,35,5,4,3,9453,93,41,44,7,685,801,59,2,0
46074,557,2,23,65,45,27,118,16,47,15,29586,51,25,25,0,604,688,57,0,1
46075,121,1,7,12,3,12,11,1,15,10,3522,151,66,72,12,671,718,85,2,0
46076,14,0,0,0,0,1,0,0,3,2,1715,122,33,79,8,729,819,48,0,0
46077,726,1,34,61,68,20,201,47,39,19,26388,13,4,7,1,629,715,44,0,0
46103,2,0,0,0,0,0,0,0,0,0,214,163,46,107,9,630,841,23,0,0
46104,10,0,0,3,1,1,1,1,0,0,1077,82,36,46,0,643,754,25,0,0
46105,33,0,0,6,1,1,3,0,1,4,2234,38,12,24,2,602,742,57,0,1
46106,99,0,1,21,6,4,22,0,2,3,6495,78,27,48,2,664,725,53,0,1
46107,160,0,6,17,11,10,26,6,9,3,12402,152,55,80,17,661,776,80,1,0
46110,10,0,0,3,0,2,1,0,0,1,425,47,0,47,0,642,680,96,47,0
46111,2,0,0,0,0,0,0,0,1,0,306,212,84,101,26,738,816,22,0,1
46112,735,0,25,95,69,30,147,40,25,20,33714,41,11,22,7,658,768,58,2,0
46113,162,0,4,26,17,2,23,4,4,9,15149,81,19,52,9,622,726,86,11,0
46115,21,0,0,4,0,2,6,2,2,0,2174,240,87,132,20,619,723,51,2,0
46117,9,0,0,1,1,0,3,0,1,0,421,30,0,30,0,845,876,111,0,0
46118,64,0,2,21,1,1,5,1,0,5,5105,135,59,74,1,672,774,39,0,0
46120,112,0,3,17,4,5,12,5,4,4,5972,100,22,65,11,708,786,54,3,0
46121,48,0,1,9,1,3,8,2,1,4,5436,86,28,46,11,733,826,73,0,0
46122,312,0,8,38,43,15,53,6,10,11,14437,78,40,34,4,672,777,56,0,0
46123,730,0,29,52,105,16,128,32,18,23,32305,42,11,21,9,632,755,68,0,0
46124,267,0,1,8,14,31,19,9,9,16,7094,209,91,105,11,675,774,61,9,0
46125,5,0,0,1,0,0,1,0,1,0,39,230,0,230,0,1000,1000,205,0,1
46126,59,0,0,20,1,4,6,3,3,9,4836,78,18,56,3,731,800,57,0,0
46127,6,0,0,0,0,0,0,0,1,0,259,81,0,42,38,868,953,138,0,0
46128,21,1,1,7,0,2,4,0,3,1,1808,148,47,80,20,671,780,19,0,0
46130,40,0,0,7,3,4,7,3,2,5,2295,123,58,45,19,689,813,60,0,1
46131,672,0,21,71,90,57,101,23,37,15,29630,131,47,75,8,661,771,62,1,0
46133,7,0,0,1,0,0,0,0,0,1,491,201,61,95,44,749,822,36,0,0
46135,435,0,9,35,68,14,59,21,7,14,15123,110,31,76,3,689,806,55,3,0
46140,874,3,29,136,95,39,125,29,39,33,38236,73,26,40,7,674,786,64,0,1
46142,1033,0,21,78,97,12,178,51,22,12,29674,91,33,51,6,663,782,73,3,0
46143,870,1,12,102,102,29,159,43,44,47,51032,112,41,65,5,652,763,67,3,1
46144,3,0,0,1,0,1,0,1,0,0,155,64,0,0,64,800,941,70,0,1
46146,4,0,0,0,0,1,0,0,1,1,72,0,0,0,0,736,805,0,0,0
46147,42,0,3,6,1,3,4,2,3,1,3522,110,32,73,3,677,801,77,0,0
46148,113,0,6,14,10,8,16,4,5,4,5183,154,84,63,6,646,770,50,0,0
46149,35,1,1,9,1,2,2,1,1,4,2448,60,9,46,4,695,797,62,0,0
46150,13,0,1,4,0,0,1,0,0,0,498,70,0,40,30,849,901,42,0,0
46151,532,1,15,62,46,24,81,19,18,16,30131,152,63,84,5,682,789,63,1,0
46155,2,0,0,0,0,1,0,0,0,0,121,0,0,0,0,727,818,0,0,0
46156,39,0,0,8,2,9,2,2,4,3,1488,282,129,145,8,669,762,64,0,0
46157,43,0,1,8,4,1,5,1,2,0,4124,80,32,46,1,624,747,40,4,0
46158,462,1,6,69,50,35,62,21,15,19,22025,87,34,45,8,702,813,62,3,1
46160,91,0,6,25,5,2,7,2,6,5,6247,121,55,60,5,684,779,36,0,1
46161,51,0,0,6,2,7,5,0,2,4,2720,49,10,33,5,693,788,64,0,0
46162,6,0,0,0,0,0,1,0,1,0,382,196,102,94,0,664,735,34,34,0
46163,173,0,6,38,14,1,34,5,5,3,11568,31,5,24,1,699,788,41,4,0
46164,30,0,1,6,1,1,6,1,0,1,3989,108,15,83,8,760,863,40,0,0
46165,23,0,0,4,2,0,8,0,1,1,1301,49,23,26,0,707,814,29,0,0
46166,20,0,0,4,0,1,4,0,2,1,2226,194,40,148,4,738,840,103,1,0
46167,108,0,6,22,3,4,17,3,8,6,6367,41,6,31,3,635,746,38,0,0
46168,794,0,18,63,61,22,102,35,45,67,29826,74,29,39,5,666,775,82,3,0
46171,15,1,1,3,0,3,0,0,0,2,1419,45,4,40,0,784,852,52,6,0
46172,35,0,5,8,0,1,3,0,2,1,2423,115,49,61,4,662,744,50,3,0
46173,280,2,9,20,27,14,48,13,17,23,11169,133,42,77,13,679,799,74,4,0
46175,8,0,0,0,0,1,1,0,0,1,600,106,6,100,0,626,848,13,0,0
46176,663,2,18,44,77,57,92,36,30,20,26911,151,50,88,12,674,787,85,1,1
46180,19,0,1,2,0,0,0,1,1,2,1049,150,25,115,9,632,834,22,0,1
46181,102,1,1,30,9,3,12,1,6,2,4633,78,32,42,2,708,780,78,0,0
46182,19,1,1,6,1,2,0,1,1,1,1567,50,16,24,8,702,827,98,0,1
46183,6,0,0,1,1,0,0,0,0,0,246,0,0,0,0,390,1000,0,0,0
46184,167,0,5,28,10,10,18,5,6,8,12462,73,17,49,6,639,731,55,1,0
46186,20,0,0,4,0,1,2,0,2,1,2027,118,53,59,4,647,719,34,0,0
46201,370,0,8,33,19,33,30,20,24,7,30673,390,134,243,13,645,771,107,3,1
46202,941,0,43,46,148,59,191,45,65,12,15050,335,34,273,28,702,922,225,7,0
46203,778,0,21,91,45,61,87,25,59,34,37392,324,122,188,13,654,769,81,4,0
46204,1682,0,105,16,80,14,625,122,48,8,4303,303,13,280,10,786,972,305,1,0
46205,507,0,22,42,90,15,67,33,23,6,27242,250,74,164,11,666,803,129,10,0
46208,392,0,19,12,71,10,51,19,10,2,19991,338,95,219,23,673,808,113,5,0
46214,375,0,12,47,38,19,68,28,29,13,24230,127,47,73,7,663,789,124,4,0
46216,146,0,3,6,16,1,60,11,5,3,1701,37,9,16,11,800,871,202,0,1
46217,525,0,16,67,38,33,76,22,52,35,29761,95,34,56,5,687,785,108,0,0
46218,457,0,10,52,42,42,24,14,37,23,28602,382,142,214,24,655,789,69,0,1
46219,982,0,20,67,115,49,122,56,80,49,34197,181,59,112,8,697,789,95,2,0
46220,1456,0,74,109,140,30,296,102,90,13,34359,75,14,54,6,736,843,197,2,1
46221,348,0,7,31,36,20,28,18,33,37,26034,195,71,114,9,643,749,81,6,0
46222,553,0,17,38,85,32,39,18,28,9,32759,350,135,205,9,631,751,79,2,0
46224,426,0,13,14,52,8,70,24,8,9,35066,330,130,182,18,624,764,111,6,0
46225,453,0,30,35,23,20,67,22,44,30,6899,334,110,206,16,692,791,100,7,1
46226,687,1,8,64,60,39,69,39,74,22,45347,264,113,138,12,634,749,75,4,0
46227,1135,0,27,85,153,25,187,78,27,20,55558,254,95,148,10,646,780,98,4,0
46228,136,0,8,15,17,3,27,7,6,0,15150,127,58,57,10,661,784,71,3,0
46229,515,0,16,33,71,14,70,29,17,9,27860,147,69,73,5,644,774,65,0,0
46231,147,0,2,3,11,11,17,7,3,20,11233,126,46,64,15,621,735,80,0,0
46234,277,0,12,35,17,9,42,15,15,14,26784,39,11,22,5,678,757,88,0,0
46235,135,0,2,15,12,7,16,9,10,9,31705,293,143,145,4,556,696,70,2,0
46236,512,0,24,57,39,12,104,22,31,9,26598,58,17,36,3,681,783,65,0,0
46237,584,0,19,64,83,12,92,29,23,19,39790,86,28,49,7,655,764,102,2,0
46239,402,1,11,68,24,27,44,16,48,20,27102,97,59,37,0,612,709,61,0,1
46240,1670,0,72,54,143,8,595,138,68,12,19619,151,54,81,15,695,820,163,2,0
46241,1006,0,20,76,43,63,97,54,117,147,30795,315,144,162,7,632,735,68,2,0
46250,1376,2,44,50,131,22,308,78,85,16,17704,112,32,77,1,732,842,247,5,1
46254,673,0,21,25,130,13,91,40,23,13,38013,223,103,111,8,579,735,112,4,0
46256,716,0,33,63,95,25,158,48,71,13,22521,65,20,39,4,710,834,115,3,0
46259,123,0,3,31,4,1,26,8,11,6,11868,23,7,12,3,643,744,46,0,1
46260,785,1,23,17,251,8,166,76,19,7,32314,186,64,110,10,653,778,105,6,1
46268,1391,0,41,75,101,96,225,59,168,76,25760,164,54,95,14,631,772,125,2,0
46278,486,0,26,29,31,17,92,21,78,16,7506,73,48,23,1,668,782,79,1,0
46280,260,0,7,19,52,7,68,16,11,3,6794,73,20,53,0,722,819,135,2,0
46290,153,0,5,1,47,1,58,7,6,0,231,0,0,0,0,1000,1000,0,0,0
46301,16,0,2,0,0,0,6,1,2,0,553,56,0,16,39,851,891,86,0,0
46303,191,0,2,39,6,7,22,12,2,6,13997,75,25,46,4,624,765,61,0,0
46304,617,0,12,49,51,23,125,21,34,39,24375,98,37,57,4,652,783,67,1,0
46307,1199,0,35,159,152,45,229,50,62,40,57960,56,16,33,7,704,800,63,1,0
46310,257,2,4,35,16,6,31,12,10,18,13472,53,13,34,5,652,773,24,0,0
46311,432,0,9,58,62,9,74,9,20,14,22011,42,12,25,4,679,796,47,1,0
46312,376,0,5,10,38,41,34,11,32,20,29217,354,166,170,17,569,720,44,2,0
46319,375,0,6,57,15,21,40,14,28,31,17929,121,50,61,9,662,782,58,0,1
46320,372,0,7,24,38,19,40,13,32,23,14868,351,166,169,15,592,724,57,1,0
46321,676,0,16,38,200,12,123,23,29,16,23038,84,22,52,9,705,800,43,1,0
46322,695,0,15,50,93,20,126,24,29,18,23329,61,15,32,13,710,816,90,1,0
46323,283,0,10,14,16,12,39,15,27,19,22556,166,61,101,3,660,787,80,0,0
46324,319,0,9,21,31,9,54,11,9,11,22857,211,90,115,5,638,766,66,1,0
46327,175,0,1,12,7,17,7,3,13,23,11247,339,135,192,12,591,752,42,2,0
46340,18,0,0,2,0,0,0,1,2,1,909,157,116,33,7,685,753,36,0,0
46341,152,0,6,29,8,6,16,7,7,12,10334,127,50,73,4,690,794,44,2,0
46342,508,0,17,42,53,13,64,24,23,18,31211,118,48,58,12,690,790,68,1,0
46345,25,0,2,0,0,14,0,1,3,0,383,143,31,104,7,650,710,75,7,0
46346,4,0,0,0,0,1,0,0,0,0,1549,199,94,89,14,640,759,72,2,0
46347,73,0,0,11,3,4,9,1,1,12,4768,39,8,23,6,694,767,39,1,0
46348,17,0,0,2,0,1,1,0,2,2,1129,68,23,37,7,725,809,62,9,0
46349,34,0,1,12,1,2,3,0,0,3,3073,86,31,50,4,720,847,68,0,0
46350,899,4,32,91,86,76,111,36,50,32,41949,147,55,79,12,687,793,68,1,0
46356,297,0,8,56,20,13,30,10,15,14,17512,92,30,57,4,658,779,50,3,0
46360,1115,1,31,73,127,59,124,40,53,17,40594,235,89,128,17,682,797,84,3,0
46365,6,0,0,2,0,0,2,0,0,0,1001,212,171,40,0,717,780,32,0,1
46366,68,0,1,5,2,3,8,5,3,4,5599,219,78,125,15,698,808,56,2,0
46368,669,0,18,50,77,23,86,34,25,37,38623,143,48,81,13,677,791,63,0,0
46371,53,0,0,16,0,5,2,1,2,2,3942,137,82,54,0,565,709,34,0,0
46373,324,0,5,44,32,7,54,15,15,14,14078,37,17,18,1,684,786,43,0,0
46374,10,0,0,1,1,0,2,0,0,1,1039,156,46,110,0,668,769,43,0,0
46375,746,0,17,69,75,14,145,36,24,20,23371,45,4,30,10,714,815,74,2,0
46376,7,0,1,0,0,1,0,0,0,0,338,174,76,85,11,727,837,124,0,1
46377,1,0,0,0,0,1,0,0,0,0,401,0,0,0,0,623,790,27,0,0
46379,1,0,0,0,0,0,0,0,0,0,261,547,402,145,0,498,770,53,0,0
