zcta,JobsTotal,JobsAgriculture,JobsEntertainment,JobsConstruction,JobsHealthcare,JobsManufacturing,JobsProfessional,JobsRealestate,JobsTrade,JobsTransport,Population,Poverty,Poverty_Under18,Poverty_18to65,Poverty_Over65,Education,Work_Experience,Working_Fulltime,Working_Fulltime_Poverty
61752,84.0,2.0,4.0,9.0,8.0,2.0,11.0,0.0,6.0,5.0,4400.0,64.0,15.0,33.0,15.0,698.0,784.0,72.0,2.0
61753,53.0,0.0,2.0,7.0,4.0,3.0,10.0,2.0,4.0,3.0,3385.0,106.0,20.0,67.0,22.0,676.0,802.0,62.0,0.0
61754,27.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,1087.0,51.0,13.0,23.0,12.0,742.0,867.0,40.0,2.0
61755,72.0,0.0,2.0,14.0,3.0,2.0,8.0,0.0,5.0,5.0,4805.0,53.0,12.0,36.0,5.0,679.0,792.0,76.0,0.0
61756,40.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,6.0,6.0,2456.0,71.0,16.0,51.0,2.0,689.0,822.0,50.0,0.0
61759,41.0,0.0,3.0,5.0,0.0,1.0,9.0,2.0,3.0,2.0,1835.0,107.0,31.0,67.0,8.0,689.0,816.0,52.0,0.0
61760,57.0,0.0,3.0,4.0,4.0,2.0,6.0,0.0,7.0,3.0,2481.0,45.0,6.0,33.0,4.0,672.0,793.0,45.0,0.0
61761,822.0,0.0,25.0,55.0,110.0,21.0,127.0,33.0,25.0,27.0,50148.0,232.0,18.0,211.0,3.0,525.0,828.0,119.0,7.0
61764,333.0,6.0,8.0,25.0,40.0,13.0,47.0,8.0,10.0,13.0,12865.0,166.0,60.0,85.0,21.0,690.0,800.0,85.0,0.0
61769,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,560.0,148.0,53.0,88.0,3.0,697.0,800.0,55.0,0.0
61770,21.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,1108.0,136.0,65.0,57.0,9.0,714.0,800.0,83.0,0.0
61771,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,942.0,68.0,31.0,30.0,3.0,686.0,763.0,27.0,0.0
61772,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,51.0,0.0,51.0,0.0,714.0,792.0,38.0,0.0
61773,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,512.0,178.0,62.0,86.0,29.0,668.0,817.0,71.0,0.0
61774,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,985.0,136.0,35.0,89.0,8.0,698.0,808.0,42.0,0.0
61775,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,354.0,5.0,0.0,2.0,2.0,670.0,883.0,32.0,0.0
61776,22.0,0.0,1.0,4.0,0.0,4.0,3.0,1.0,2.0,3.0,1394.0,34.0,5.0,24.0,2.0,728.0,814.0,73.0,4.0
61777,22.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,743.0,112.0,19.0,77.0,13.0,759.0,843.0,138.0,0.0
61778,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,822.0,155.0,47.0,98.0,9.0,726.0,838.0,58.0,0.0
61801,424.0,0.0,15.0,15.0,57.0,12.0,72.0,21.0,11.0,11.0,25171.0,418.0,28.0,388.0,4.0,508.0,897.0,144.0,18.0
61802,352.0,1.0,9.0,51.0,17.0,13.0,43.0,15.0,23.0,9.0,18173.0,191.0,62.0,116.0,12.0,679.0,832.0,140.0,5.0
61810,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,320.0,63.0,6.0,51.0,6.0,816.0,871.0,42.0,0.0
61811,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,549.0,217.0,51.0,112.0,52.0,660.0,777.0,57.0,0.0
61812,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,416.0,249.0,123.0,121.0,0.0,674.0,823.0,90.0,0.0
61813,36.0,0.0,0.0,5.0,1.0,2.0,5.0,0.0,5.0,4.0,1888.0,73.0,26.0,41.0,6.0,727.0,819.0,66.0,0.0
61814,10.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1275.0,82.0,21.0,55.0,5.0,652.0,809.0,76.0,11.0
61815,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,263.0,147.0,21.0,114.0,11.0,688.0,869.0,151.0,0.0
61816,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,452.0,200.0,38.0,152.0,9.0,746.0,872.0,143.0,0.0
61817,22.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,2.0,2676.0,58.0,3.0,42.0,12.0,661.0,761.0,63.0,0.0
61818,24.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,3.0,3.0,1679.0,92.0,31.0,52.0,9.0,633.0,801.0,58.0,0.0
61820,1276.0,1.0,73.0,45.0,105.0,25.0,251.0,81.0,32.0,11.0,29413.0,503.0,39.0,463.0,5.0,461.0,920.0,164.0,12.0
61821,615.0,0.0,23.0,45.0,66.0,17.0,108.0,31.0,23.0,20.0,30704.0,179.0,66.0,102.0,10.0,699.0,813.0,151.0,3.0
61822,561.0,0.0,15.0,60.0,45.0,19.0,80.0,32.0,29.0,21.0,25355.0,59.0,10.0,44.0,4.0,697.0,798.0,82.0,1.0
61830,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,294.0,13.0,0.0,13.0,0.0,822.0,869.0,128.0,0.0
61832,822.0,0.0,25.0,34.0,116.0,44.0,126.0,30.0,35.0,19.0,35430.0,293.0,107.0,167.0,15.0,655.0,780.0,83.0,1.0
61833,59.0,0.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,2300.0,181.0,85.0,66.0,27.0,729.0,810.0,75.0,0.0
61834,144.0,0.0,3.0,16.0,10.0,14.0,15.0,4.0,14.0,10.0,6537.0,82.0,29.0,45.0,8.0,727.0,826.0,90.0,1.0
61839,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,689.0,125.0,50.0,61.0,12.0,658.0,839.0,52.0,0.0
61840,12.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,907.0,89.0,36.0,40.0,11.0,728.0,850.0,51.0,18.0
61841,23.0,0.0,2.0,8.0,0.0,2.0,3.0,0.0,3.0,1.0,1377.0,77.0,10.0,36.0,34.0,729.0,853.0,98.0,0.0
61842,76.0,2.0,1.0,15.0,4.0,2.0,13.0,2.0,6.0,4.0,2595.0,121.0,38.0,73.0,8.0,738.0,849.0,66.0,0.0
61843,44.0,0.0,2.0,7.0,2.0,4.0,4.0,2.0,2.0,2.0,2333.0,68.0,26.0,40.0,2.0,663.0,791.0,70.0,7.0
61844,11.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,856.0,137.0,60.0,72.0,0.0,723.0,829.0,68.0,0.0
61845,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,273.0,0.0,0.0,0.0,0.0,678.0,829.0,108.0,0.0
61846,48.0,1.0,1.0,5.0,1.0,3.0,6.0,2.0,4.0,1.0,4979.0,208.0,70.0,130.0,3.0,734.0,828.0,88.0,2.0
61847,24.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,1087.0,72.0,20.0,35.0,15.0,713.0,805.0,112.0,0.0
61848,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,235.0,95.0,8.0,47.0,43.0,681.0,749.0,0.0,0.0
61849,28.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,3.0,2.0,1780.0,127.0,41.0,59.0,26.0,693.0,789.0,87.0,1.0
61850,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,507.0,91.0,28.0,23.0,37.0,683.0,771.0,59.0,0.0
61851,12.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,271.0,120.0,22.0,71.0,29.0,780.0,903.0,37.0,0.0
61852,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,250.0,82.0,20.0,61.0,0.0,735.0,808.0,59.0,8.0
61853,219.0,1.0,7.0,29.0,17.0,3.0,42.0,9.0,8.0,6.0,13955.0,80.0,34.0,28.0,14.0,631.0,758.0,47.0,1.0
61854,24.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,4.0,2.0,1222.0,61.0,11.0,30.0,17.0,762.0,850.0,82.0,0.0
61855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,157.0,227.0,0.0,231.0,0.0,503.0,764.0,0.0,0.0
61856,186.0,1.0,7.0,18.0,15.0,10.0,32.0,3.0,8.0,7.0,7652.0,55.0,17.0,25.0,10.0,712.0,791.0,51.0,0.0
61857,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,150.0,27.0,100.0,16.0,636.0,779.0,110.0,0.0
61858,39.0,0.0,5.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,2926.0,103.0,40.0,48.0,15.0,710.0,798.0,88.0,0.0
61859,26.0,0.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,3.0,1281.0,19.0,7.0,8.0,3.0,692.0,804.0,78.0,0.0
61862,8.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,532.0,31.0,0.0,21.0,9.0,697.0,768.0,68.0,0.0
61863,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,689.0,44.0,5.0,38.0,0.0,705.0,807.0,50.0,0.0
61864,25.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,2.0,1761.0,11.0,0.0,10.0,1.0,664.0,769.0,37.0,0.0
61865,15.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,1354.0,101.0,29.0,62.0,9.0,666.0,763.0,69.0,0.0
61866,237.0,0.0,14.0,14.0,22.0,15.0,34.0,15.0,6.0,8.0,13883.0,227.0,87.0,120.0,16.0,647.0,757.0,98.0,6.0
61870,11.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1250.0,124.0,34.0,80.0,8.0,715.0,832.0,72.0,0.0
61871,14.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0,239.0,119.0,51.0,68.0,0.0,727.0,802.0,66.0,0.0
61872,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1182.0,76.0,11.0,61.0,2.0,741.0,826.0,40.0,0.0
61873,88.0,1.0,4.0,10.0,11.0,1.0,11.0,4.0,6.0,7.0,6624.0,36.0,9.0,19.0,6.0,630.0,736.0,78.0,1.0
61874,139.0,0.0,9.0,6.0,16.0,1.0,22.0,13.0,1.0,4.0,7776.0,177.0,24.0,133.0,22.0,658.0,825.0,126.0,1.0
61875,18.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,855.0,188.0,95.0,91.0,0.0,656.0,718.0,65.0,0.0
61876,12.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,780.0,158.0,61.0,84.0,9.0,737.0,810.0,16.0,0.0
61877,23.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,3.0,1848.0,56.0,14.0,37.0,4.0,646.0,757.0,75.0,12.0
61878,18.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1408.0,77.0,13.0,46.0,15.0,817.0,866.0,188.0,6.0
61880,51.0,0.0,2.0,11.0,2.0,4.0,5.0,1.0,6.0,3.0,3966.0,114.0,49.0,58.0,6.0,671.0,756.0,82.0,2.0
61882,12.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,719.0,83.0,26.0,46.0,11.0,730.0,807.0,79.0,0.0
61883,42.0,0.0,2.0,4.0,1.0,1.0,8.0,0.0,0.0,2.0,4248.0,188.0,65.0,111.0,11.0,678.0,802.0,46.0,0.0
61884,14.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1236.0,33.0,0.0,36.0,0.0,728.0,861.0,30.0,6.0
61910,145.0,1.0,4.0,17.0,14.0,24.0,10.0,4.0,7.0,6.0,4096.0,131.0,62.0,53.0,12.0,653.0,746.0,89.0,1.0
61911,199.0,0.0,2.0,30.0,6.0,48.0,14.0,5.0,13.0,8.0,5005.0,81.0,26.0,39.0,15.0,591.0,732.0,68.0,0.0
61912,21.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,1285.0,93.0,28.0,58.0,6.0,736.0,851.0,101.0,8.0
61913,22.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,3.0,3.0,1410.0,70.0,20.0,41.0,8.0,748.0,813.0,80.0,0.0
61914,21.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1837.0,87.0,26.0,55.0,4.0,706.0,758.0,75.0,0.0
61917,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,670.0,105.0,28.0,59.0,17.0,663.0,772.0,35.0,0.0
61919,10.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,973.0,104.0,35.0,63.0,6.0,744.0,819.0,92.0,1.0
61920,519.0,0.0,9.0,52.0,106.0,15.0,63.0,32.0,11.0,8.0,21857.0,297.0,38.0,250.0,9.0,607.0,863.0,102.0,6.0
61924,35.0,0.0,2.0,6.0,3.0,0.0,5.0,0.0,2.0,5.0,2345.0,116.0,30.0,76.0,9.0,733.0,830.0,63.0,0.0
61925,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,580.0,115.0,58.0,56.0,0.0,700.0,798.0,75.0,0.0
61928,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,705.0,44.0,8.0,22.0,10.0,837.0,899.0,142.0,0.0
61929,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,743.0,55.0,6.0,44.0,4.0,702.0,784.0,35.0,0.0
61930,12.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,544.0,140.0,57.0,70.0,7.0,723.0,823.0,68.0,0.0
61931,15.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,1286.0,259.0,125.0,100.0,28.0,678.0,779.0,41.0,0.0
61932,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,179.0,73.0,83.0,23.0,716.0,786.0,105.0,2.0
61933,16.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,959.0,190.0,53.0,110.0,30.0,758.0,835.0,40.0,0.0
61936,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,161.0,157.0,38.0,119.0,0.0,776.0,872.0,35.0,0.0
61937,34.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,2.0,4.0,2190.0,135.0,49.0,76.0,6.0,656.0,733.0,85.0,10.0
61938,605.0,1.0,23.0,49.0,62.0,20.0,84.0,21.0,35.0,18.0,21589.0,185.0,60.0,115.0,9.0,696.0,819.0,87.0,1.0
61940,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,219.0,64.0,9.0,35.0,22.0,808.0,843.0,112.0,0.0
61942,22.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,4.0,3.0,1191.0,195.0,69.0,104.0,24.0,748.0,830.0,93.0,1.0
61943,35.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,4.0,2.0,1655.0,221.0,92.0,108.0,17.0,740.0,834.0,41.0,1.0
61944,289.0,1.0,15.0,26.0,27.0,20.0,45.0,9.0,7.0,17.0,11985.0,174.0,47.0,99.0,31.0,723.0,822.0,48.0,4.0
61949,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,69.0,0.0,55.0,15.0,841.0,895.0,120.0,0.0
61951,205.0,0.0,11.0,35.0,24.0,23.0,26.0,2.0,4.0,5.0,7956.0,157.0,56.0,83.0,15.0,684.0,807.0,65.0,3.0
61953,216.0,1.0,6.0,21.0,13.0,17.0,27.0,1.0,5.0,7.0,6242.0,124.0,50.0,58.0,12.0,674.0,785.0,79.0,2.0
61955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,369.0,185.0,176.0,0.0,660.0,711.0,52.0,0.0
61956,42.0,0.0,2.0,9.0,3.0,2.0,6.0,0.0,2.0,0.0,2566.0,104.0,29.0,64.0,9.0,739.0,836.0,84.0,2.0
61957,20.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,2194.0,170.0,77.0,77.0,12.0,699.0,781.0,51.0,0.0
62001,23.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,2.0,4.0,1526.0,37.0,5.0,27.0,4.0,722.0,819.0,74.0,1.0
62002,821.0,0.0,24.0,29.0,147.0,22.0,121.0,38.0,25.0,13.0,31655.0,257.0,89.0,144.0,22.0,710.0,800.0,90.0,1.0
62006,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,629.0,16.0,0.0,16.0,0.0,699.0,836.0,4.0,0.0
62009,21.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1784.0,227.0,84.0,126.0,12.0,688.0,807.0,69.0,5.0
62010,169.0,0.0,2.0,17.0,17.0,1.0,39.0,6.0,2.0,4.0,11423.0,105.0,34.0,62.0,7.0,707.0,804.0,72.0,1.0
62011,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,198.0,85.0,40.0,35.0,6.0,700.0,879.0,74.0,0.0
62012,90.0,0.0,1.0,19.0,6.0,5.0,11.0,1.0,3.0,4.0,6527.0,61.0,9.0,43.0,8.0,699.0,828.0,68.0,0.0
62013,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,512.0,110.0,5.0,55.0,55.0,858.0,897.0,79.0,0.0
62014,60.0,0.0,4.0,10.0,6.0,0.0,5.0,0.0,1.0,5.0,4166.0,116.0,36.0,62.0,20.0,724.0,853.0,65.0,0.0
62015,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,461.0,73.0,33.0,38.0,2.0,748.0,851.0,85.0,0.0
62016,79.0,0.0,3.0,3.0,9.0,2.0,16.0,2.0,5.0,5.0,3558.0,126.0,27.0,73.0,25.0,746.0,840.0,47.0,0.0
62017,18.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,901.0,193.0,71.0,109.0,12.0,784.0,827.0,83.0,5.0
62018,32.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,3297.0,212.0,67.0,131.0,11.0,723.0,856.0,114.0,0.0
62019,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,393.0,95.0,0.0,75.0,23.0,876.0,942.0,32.0,0.0
62021,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,965.0,52.0,0.0,32.0,16.0,831.0,868.0,78.0,0.0
62022,13.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,855.0,120.0,34.0,63.0,25.0,877.0,874.0,98.0,0.0
62023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,317.0,107.0,200.0,7.0,619.0,712.0,42.0,0.0
62024,204.0,0.0,4.0,21.0,21.0,10.0,39.0,7.0,5.0,7.0,9761.0,141.0,38.0,90.0,9.0,737.0,835.0,128.0,8.0
62025,1020.0,1.0,47.0,109.0,100.0,19.0,245.0,48.0,35.0,39.0,31478.0,119.0,16.0,102.0,4.0,650.0,810.0,73.0,2.0
62027,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,460.0,147.0,43.0,71.0,31.0,825.0,916.0,79.0,0.0
62028,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,800.0,19.0,3.0,15.0,0.0,636.0,693.0,33.0,0.0
62031,10.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,968.0,168.0,43.0,120.0,0.0,801.0,858.0,26.0,10.0
62032,14.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,698.0,199.0,71.0,109.0,20.0,725.0,809.0,11.0,0.0
62033,82.0,0.0,2.0,5.0,12.0,1.0,9.0,2.0,2.0,4.0,4609.0,175.0,58.0,108.0,8.0,749.0,834.0,43.0,3.0
62034,288.0,0.0,11.0,23.0,61.0,6.0,67.0,7.0,5.0,8.0,13341.0,66.0,7.0,48.0,10.0,706.0,804.0,76.0,2.0
62035,297.0,1.0,9.0,40.0,32.0,7.0,45.0,13.0,6.0,12.0,16269.0,66.0,16.0,40.0,9.0,715.0,828.0,82.0,1.0
62036,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,779.0,88.0,22.0,40.0,29.0,755.0,835.0,50.0,0.0
62037,45.0,0.0,4.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2125.0,108.0,14.0,84.0,10.0,759.0,843.0,41.0,0.0
62040,773.0,0.0,12.0,58.0,91.0,37.0,87.0,36.0,50.0,41.0,43087.0,169.0,47.0,110.0,11.0,718.0,821.0,83.0,2.0
62044,47.0,0.0,3.0,4.0,2.0,2.0,6.0,0.0,6.0,1.0,2141.0,141.0,44.0,85.0,8.0,705.0,822.0,52.0,0.0
62045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,98.0,11.0,71.0,16.0,758.0,833.0,4.0,0.0
62046,33.0,0.0,0.0,4.0,1.0,1.0,7.0,0.0,3.0,5.0,913.0,37.0,0.0,33.0,6.0,648.0,710.0,92.0,11.0
62047,38.0,0.0,3.0,1.0,4.0,3.0,7.0,0.0,1.0,0.0,1541.0,149.0,29.0,104.0,14.0,728.0,825.0,88.0,0.0
62048,43.0,0.0,0.0,4.0,0.0,5.0,0.0,1.0,5.0,11.0,1674.0,151.0,49.0,89.0,8.0,722.0,784.0,104.0,4.0
62049,169.0,0.0,6.0,21.0,23.0,4.0,25.0,5.0,4.0,2.0,4782.0,141.0,51.0,83.0,2.0,686.0,771.0,61.0,0.0
62050,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,412.0,193.0,27.0,140.0,26.0,718.0,840.0,31.0,0.0
62051,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,862.0,192.0,45.0,118.0,32.0,783.0,850.0,15.0,0.0
62052,311.0,1.0,6.0,27.0,37.0,10.0,46.0,9.0,22.0,17.0,12315.0,99.0,27.0,61.0,9.0,690.0,802.0,69.0,0.0
62053,8.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,559.0,263.0,74.0,174.0,14.0,682.0,839.0,38.0,0.0
62054,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,807.0,99.0,21.0,77.0,1.0,737.0,798.0,48.0,3.0
62056,298.0,2.0,11.0,21.0,39.0,14.0,38.0,10.0,17.0,5.0,8772.0,193.0,53.0,114.0,28.0,677.0,814.0,70.0,4.0
62058,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,793.0,103.0,22.0,61.0,22.0,775.0,839.0,98.0,1.0
62059,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,493.0,211.0,260.0,16.0,518.0,690.0,30.0,17.0
62060,86.0,0.0,2.0,6.0,2.0,12.0,4.0,1.0,13.0,13.0,4724.0,352.0,84.0,254.0,15.0,679.0,791.0,49.0,0.0
62061,34.0,0.0,3.0,5.0,0.0,1.0,4.0,0.0,4.0,1.0,1725.0,67.0,7.0,52.0,8.0,778.0,844.0,126.0,3.0
62062,237.0,0.0,10.0,28.0,78.0,3.0,38.0,6.0,8.0,1.0,8067.0,73.0,24.0,45.0,3.0,723.0,824.0,81.0,0.0
62063,14.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,1230.0,131.0,39.0,78.0,8.0,708.0,822.0,89.0,4.0
62065,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,616.0,329.0,273.0,0.0,533.0,800.0,0.0,0.0
62067,19.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,3.0,2525.0,47.0,15.0,30.0,0.0,715.0,836.0,96.0,0.0
62069,50.0,0.0,2.0,10.0,1.0,5.0,3.0,1.0,5.0,1.0,3083.0,87.0,20.0,58.0,8.0,731.0,828.0,89.0,0.0
62070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,190.0,0.0,0.0,204.0,1012.0,1008.0,0.0,0.0
62074,10.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1486.0,32.0,8.0,18.0,4.0,622.0,697.0,26.0,0.0
62075,76.0,0.0,5.0,8.0,4.0,2.0,9.0,1.0,3.0,4.0,3350.0,146.0,39.0,83.0,24.0,684.0,750.0,47.0,2.0
62076,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,90.0,43.0,8.0,39.0,763.0,843.0,120.0,0.0
62077,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,287.0,192.0,88.0,99.0,3.0,660.0,749.0,83.0,0.0
62078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,250.0,114.0,128.0,0.0,702.0,863.0,68.0,0.0
62079,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,307.0,443.0,226.0,151.0,60.0,615.0,610.0,27.0,0.0
62080,31.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,6.0,2774.0,154.0,46.0,88.0,16.0,711.0,815.0,69.0,3.0
62081,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,352.0,56.0,14.0,44.0,0.0,702.0,778.0,98.0,0.0
62082,27.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2788.0,234.0,85.0,130.0,12.0,683.0,802.0,74.0,4.0
62083,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,392.0,0.0,0.0,0.0,0.0,620.0,747.0,67.0,0.0
62084,37.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,2.0,4.0,1764.0,199.0,86.0,106.0,6.0,691.0,772.0,90.0,0.0
62086,13.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1492.0,186.0,33.0,129.0,25.0,690.0,778.0,60.0,0.0
62087,34.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,4.0,4.0,2285.0,330.0,137.0,187.0,2.0,644.0,784.0,101.0,0.0
62088,120.0,0.0,7.0,9.0,11.0,4.0,12.0,6.0,9.0,3.0,6587.0,139.0,49.0,75.0,10.0,730.0,838.0,88.0,0.0
62089,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,293.0,138.0,13.0,100.0,28.0,761.0,808.0,146.0,0.0
62090,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1196.0,428.0,188.0,212.0,23.0,583.0,720.0,64.0,1.0
62091,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,292.0,55.0,10.0,44.0,0.0,870.0,948.0,14.0,3.0
