address,city,id,name,state,type,lat,lon,zip,first_appearance,final_appearance,block_fips,tract_fips
131 NW 13th Ave.,Portland,5166,Fat Head's Brewery & Saloon,OR,BrewPub,-122.6842517,45.5239025,97209,2015,2015,4.11E+14,41051005000
1805 E. Carson St.,Pittsburgh,3340,Fat Head's Saloon,PA,BrewHouse,-79.980402,40.428761,15203,2012,2015,4.20E+14,42003170200
317 E. Main St.,Laurel,2902,Fat Jack's Tap Room,MT,BrewPub,-108.768261,45.670021,59044,2013,2015,3.01E+14,30111001902
611 Charlotte St.,Punta Gorda,4039,Fat Point Brewing Co.,FL,Brewery,-82.029219,26.942033,33950,2015,2015,1.20E+14,12015010302
"1600 38th St., Suite 100",Boulder,3637,Fate Brewing Co.,CO,BrewPub,-105.246481,40.014715,80301,2014,2015,8.01E+13,8013012203
7337 E. Shea Blvd. #105,Scottsdale,3604,Fate Brewing Co.,AZ,BrewPub,-111.922952,33.582059,85260,2013,2015,4.01E+13,4013216813
301 W. Butler St.,Bryan,4976,Father John's Microbrewery,OH,BrewPub,-84.5540085,41.4730072,43506,2015,2015,3.92E+14,39171950700
7501 Brava St.,Carlsbad,4555,Fathom Brewing,CA,Brewery,-117.2405014,33.0877533,92009,2014,2015,6.07E+13,6073020015
1714 Camus Lane,Madison,1862,Fauerbach Brewing Co.,WI,Brewery,-89.476559,43.084052,53705,2009,2015,5.50E+14,55025000100
1235 Oakmead Parkway ,Sunnyvale,,Faultline Restaurant & Brewery ,CA,BrewPub,-121.9926715,37.3876432,94086,2005,2015,6.09E+13,6085508704
945 Downtown Plaza ,Sacramento,,Faultline's River City Brewing Co.,CA,BrewPub,-121.5015596,38.580321,95814,2005,2007,6.07E+13,6067000700
240 S. Seguin Ave. ,New Braunfels,447,Faust Brewing Co. at Hotel Faust,TX,BrewPub,-98.12272467,29.70189401,78130,2006,2015,4.81E+14,48091310100
326 S. Broadway,Estacada,,Fearless Brewing Co. & Tap House,OR,BrewPub,-122.334819,45.287415,97023,2005,2015,4.10E+14,41005024200
3 Alverda Dr.,Oroville,2945,Feather Falls Casino Brewery,CA,BrewPub,-121.5214137,39.4657223,95966,2011,2015,6.01E+13,6007003300
14665 Forest Ridge Rd. ,Magalia,449,Feather River Brewing Co.,CA,Brewery,-121.5778364,39.84085232,95954,2006,2015,6.01E+13,6007001704
415 S. McLoughlin Blvd,Oregon City,5112,Feckin Irish Brewing Co.,OR,Brewery,-122.6212921,45.3476181,97045,2015,2015,4.10E+14,41005022500
1822 Chico Ave.,South El Monte,4531,Federal Brewing,CA,Brewery,-118.0596619,34.0498276,91733,2014,2015,6.04E+13,6037433700
8 Western Avenue,Kennebunk,,Federal Jack's Restaurant & Brewpub,ME,BrewPub,-70.4794306,43.3602074,4043,2005,2015,2.30E+14,23031028002
8420 Amelia St.,Oakland,5930,Federation Brewing,CA,Brewery,-122.1870526,37.7496328,94621,2015,2015,6.00E+13,6001409500
1545 N. Leroy St.,Fenton,2502,Fenton Winery & Brewery,MI,BrewPub,-83.707815,42.818915,48430,2010,2015,2.60E+14,26049013202
1715 East Evans Ave.,Denver,4365,Fermaentra,CO,Brewery,-104.9672849,39.6785375,80210,2015,2015,8.03E+13,8031003003
100 W. Colby St.,Whitehall,4298,Fetch Brewing Co.,MI,Brewery,-86.347967,43.40975,49461,2015,2015,2.61E+14,26121003700
"5621 Palmer Way, Ste C",Carlsbad,3502,Fezziwig's Brewing,CA,Brewery,-117.273783,33.140389,92010,2013,2015,6.07E+13,6073019806
7101 E. Colfax Ave.,Denver,4754,Fiction Beer Co.,CO,Brewery,-104.9055813,39.7402652,80220,2015,2015,8.03E+13,8031004202
6305 Shelburne Rd.,Shelburne,3180,Fiddlehead Brewing Co.,VT,Brewery,-73.232967,44.36632,5483,2012,2015,5.00E+14,50007003400
521 S. Tejon St.,Colorado Springs,4982,Fieldhouse Brewing Co.,CO,Brewery,-104.8234024,38.8260498,80903,2015,2015,8.04E+13,8041002300
1600 E. 5th St.,Dayton,3545,Fifth Street Brewpub,OH,Brewery,-84.172065,39.758816,45403,2015,2015,3.91E+14,39113001900
11197 Brockway Rd.,Truckee,1868,Fifty Fifty Brewing Co.,CA,BrewPub,-120.164932,39.322507,96161,2008,2015,6.06E+13,6057001206
45 Industrial Way,Buellton,2771,Figueroa Mountain Brewing Co.,CA,Brewery,-120.202302,34.610657,93427,2011,2015,6.08E+13,6083001901
"2446 Alamo Pintado, Suite C",Los Olivos,5000,Figueroa Mountain Brewing Co.,CA,BrewHouse,-120.1139832,34.6652679,93441,2015,2015,6.08E+13,6083001905
137 Anacapa St.,Santa Barbara,4659,Figueroa Mountain Brewing Co.,CA,Brewery,-119.6898437,34.4145884,93101,2014,2015,6.08E+13,6083000804
"560 E Betteravia, Suite B",Santa Maria,5730,Figueroa Mountain Brewing Co.,CA,BrewHouse,-120.4264832,34.9220238,93454,2015,2015,6.08E+13,6083002007
1555 West Lincolnway,Valparaiso,2488,Figure Eight Brewing Co.,IN,Brewery,-87.078752,41.472919,46385,2011,2012,1.81E+14,18127050604
150 S. Washington St.,Valparaiso,2488,Figure Eight Brewing Co.,IN,Brewery,-87.060557,41.466766,46383,2013,2015,1.81E+14,18127050900
425 E. 8th St.,Traverse City,3473,Filling Station Microbrewery,MI,Brewery,-85.615134,44.759411,49686,2012,2015,2.61E+14,26055551200
12913 Ocean Gateway,Ocean City,3868,Fin City Brewing @ Hooper's Crab House,MD,BrewPub,-75.100911,38.335121,21842,2013,2015,2.40E+14,24047950400
7601 77th Ave.,Queens,4221,Finback Brewery,NY,Brewery,-73.873994,40.706341,11385,2015,2015,3.61E+14,36081063302
4565 N. Elston Ave.,Chicago,2762,Finch's Beer Co.,IL,Brewery,-87.7340053,41.9640262,60630,2012,2015,1.70E+14,17031140500
227 1/2 N. Main St.,Findlay,4038,Findlay Brewing Co.,OH,Brewery,-83.650189,41.043529,45840,2014,2015,3.91E+14,39063000900
8462 State Route 54,Hammondsport,2890,Finger Lakes Beer Co.,NY,Brewery,-77.22579,42.399107,14840,2011,2015,3.61E+14,36101961400
"5455 Spine Rd., Suite 1",Boulder,5241,Finkel & Garf Brewing Co.,CO,Brewery,-105.2030029,40.0740013,80301,2015,2015,8.01E+13,8013012705
10800 NW Rex Brown Rd.,Carlton,2650,Fire Mountain Brew House,OR,Brewery,-123.31771,45.2941,97111,2010,2015,4.11E+14,41071030400
3443 NE 57th Ave.,Portland,3132,Fire on the Mountain Buffalo Wings & Brewing Co.,OR,BrewPub,-122.604557,45.548052,97213,2012,2015,4.11E+14,41051002801
8131 Georgia Ave.,Silver Spring,1595,Fire Station 1 Restaurant & Brewing Co.,MD,BrewPub,-77.026148,38.991469,20910,2011,2013,2.40E+14,24031702500
137 Center St.,Bristol,4222,Firefly Brewing Co.,CT,Brewery,-72.945454,41.676079,6010,2014,2015,9.00E+13,9003406100
610 Main St.,Rapid City,452,Firehouse Brewing Co.,SD,BrewPub,-103.2271039,44.08109084,57701,2005,2015,4.61E+14,46103010200
7696 Miramar Rd.,San Diego,451,Firehouse Brewing Co.,CA,Brewery,-117.1521959,32.88477244,92126,2006,2008,6.07E+13,6073008350
10306 San Diego Mission Rd.,San Diego,405,Firehouse Brewing Co.,CA,Brewery,-117.113412,32.786077,92108,2009,2011,6.07E+13,6073009603
560 W. 18th St.,Merced,,Firehouse Brewpub & Restaurant,CA,BrewPub,-120.484176,37.3025156,95340,2005,2013,6.05E+13,6047001302
1765 E. Bayshore Rd.,East Palo Alto,2239,Firehouse Grill & Brewery,CA,BrewHouse,-122.136276,37.458397,94307,2009,2015,6.08E+13,6081611900
"2041 Highway 287 N, 819",Mansfield,2444,Firehouse Grill & Brewery,TX,BrewPub,-97.148736,32.597377,76063,2010,2011,4.84E+14,48439111406
111 S. Murphy Ave.,Sunnyvale,1614,Firehouse Grill & Brewery,CA,BrewPub,-122.0299,37.3773,94086,2006,2015,6.09E+13,6085508602
6433 Topanga Canyon Blvd.,Woodland Hills,2352,Fireman's Brew,CA,Brewery,-118.606055,34.187569,91303,2009,2015,6.04E+13,6037135111
620 McMurray Rd.,Buellton,,Firestone Walker Brewery Taproom,CA,BrewPub,-120.187688,34.620135,93427,2005,2015,6.08E+13,6083001901
1400 Ramada Dr.,Paso Robles,,Firestone Walker Brewery Taproom,CA,Brewery,-120.6944043,35.5960261,93446,2005,2015,6.08E+13,6079010300
716 SW Third St.,Ankeny,5246,Firetrucker Brewery,IA,Brewery,-93.6090349,41.729667,50023,2015,2015,1.92E+14,19153010205
"2806 Lawing Ln., Suite C",Rowlett,3836,FireWheel Brewing,TX,Brewery,-96.575249,32.899862,75088,2013,2015,4.81E+14,48113018133
1220 SE Veitch St.,Gainesville,5485,First Magnitude Brewing Co.,FL,Brewery,-82.324677,29.639765,32601,2015,2015,1.20E+14,12001000700
515 Jefferson SE,Olympia,,"Fish Brewery, Brewpub & Caf̩",WA,BrewPub,-122.8967194,47.043726,98501,2005,2006,5.31E+14,53067010100
2019 Hewitt Ave.,Everett,3178,Fish Tale Brew Pub,WA,BrewHouse,-122.202625,47.979357,98201,2012,2015,5.31E+14,53061040700
515 Jefferson St. SE,Olympia,410,Fish Tale Brew Pub,WA,BrewPub,-122.8968234,47.04415408,98501,2007,2015,5.31E+14,53067010100
600 E. Superior St.,Duluth,458,Fitger's Brewhouse,MN,BrewPub,-92.09083908,46.79196595,55802,2005,2015,2.71E+14,27137001700
716 Clinton St.,Waukesha,4067,Fixture Brewing Co.,WI,Brewery,-88.232732,43.009958,53186,2014,2015,5.51E+14,55133202700
38-40 Minthorne St.,Staten Island,4379,Flagship Brewing Co.,NY,Brewery,-74.075449,40.637147,10301,2015,2015,3.61E+14,36085002100
16 E. Route 66,Flagstaff,,Flagstaff Brewing Co.,AZ,BrewPub,-111.6483984,35.1975088,86001,2005,2015,4.01E+13,4005001200
115 S. 5th St.,Columbia,460,Flat Branch Pub & Brewing,MO,BrewPub,-92.33200437,38.95057705,65201,2006,2015,2.90E+14,29019000500
2035 Benson Ave.,St. Paul,1854,Flat Earth Brewing Co.,MN,Brewery,-93.153814,44.908567,55116,2008,2015,2.71E+14,27123036700
6 Flat St.,Brattleboro,725,Flat Street Brew Pub (Berkshire Brewing Co.),VT,BrewHouse,-72.558042,42.851364,5301,2008,2015,5.00E+14,50025968500
202 S.W. First St.,Corvallis,2691,Flat Tail Brewing,OR,BrewPub,-123.2593048,44.5627918,97333,2011,2012,4.10E+14,41003010600
202 S.W. 1st St.,Corvallis,2691,Flat Tail Brewing Sports Pub & Brewery,OR,BrewPub,-123.2593048,44.5627918,97333,2013,2015,4.10E+14,41003010600
567 Main St. E,Banner Elk,4588,Flat Top Brewing Co.,NC,Brewery,-81.8649285,36.1656102,28604,2015,2015,3.70E+14,37011930100
414 N. Dorman St.,Indianapolis,2795,Flat12 Bierwerks,IN,Brewery,-86.138467,39.7727335,46202,2011,2015,1.81E+14,18097354400
130 W. Riverside Dr.,Jeffersonville,4880,Flat12 Bierwerks,IN,BrewHouse,-85.7390837,38.2694035,47129,2015,2015,1.80E+14,18019050100
26008 East Lake Shore Dr.,Bigfork,1633,Flathead Lake Brewing Co.,MT,Brewery,-114.0450382,47.99806359,59911,2006,2015,3.00E+14,30047000200
200 Village Green ,Lincolnshire,,Flatlander's Restaurant & Brewery,IL,BrewPub,-87.9308952,42.2026696,60069,2005,2011,1.71E+14,17097866200
215 Railway Ave.,Holgate,3791,Flatrock Brewing Co.,OH,Brewery,-84.131351,41.249657,43527,2013,2015,3.91E+14,39069000700
844 N. Ridge Ave.,Lombard,3940,Flesk Brewing Co.,IL,Brewery,-88.022221,41.905907,60148,2014,2015,1.70E+14,17043846702
318 W. Fletcher St.,Alpena,1495,Fletcher Street Brewing Co.,MI,BrewPub,-83.4321,45.0665,49707,2007,2015,2.60E+14,26007000400
"503 McKeever, Hangar 5A",Arcola,5517,Flight School Brewing,TX,Brewery,-95.470192,29.506441,77583,2015,2015,4.82E+14,48157674502
3850 Merle Hay Rd.,Des Moines,5201,Flix Brewhouse,IA,BrewPub,-93.6978704,41.6303562,50310,2015,2015,1.92E+14,19153000801
2000 S. Interstate 35,Round Rock,2901,Flix Brewhouse,TX,BrewPub,-97.679785,30.490108,78681,2013,2015,4.85E+14,48491020504
170 S. Main St.,Brighton,1956,Floodstage Aleworks,CO,BrewPub,-104.822117,39.984199,80601,2008,2015,8.00E+13,8001008606
200 Imperial Blvd.,Cape Canaveral,415,Florida Beer Co.,FL,Brewery,-80.609735,28.399392,32920,2015,2015,1.20E+14,12009068601
725 Silver Palm Ave.,Melbourne,462,Florida Beer Company,FL,Brewery,-80.6095,28.0842,32901,2006,2008,1.20E+14,12009064800
202 Gandy Rd.,Auburndale,463,Florida Brewery,FL,Brewery,-81.78226739,28.06984708,33823,2006,2006,1.21E+14,12105013002
1035 Sterling Avenue ,Flossmoor,,Flossmoor Station Restaurant & Brewery,IL,BrewPub,-87.6786181,41.5433301,60422,2005,2015,1.70E+14,17031829800
"1 Ilene Ct., Bldg.8 Ste 16",Hillsborough,2043,Flounder Brewing Co.,NJ,Brewery,-74.6440127,40.4905237,8844,2013,2015,3.40E+14,34035053803
"15630 Boones Ferry Rd., Ste 1A",Lake Oswego,5812,FlyBoy Brewing,OR,BrewPub,-122.716682,45.412605,97035,2015,2015,4.10E+14,41005020200
"12815 NE 124th, Suite I ",Kirkland,5106,FlyCaster Brewing Co.,WA,Brewery,-122.1755339,47.7143171,98034,2015,2015,5.30E+14,53033021903
32295 Route 20,Oak Harbor,1519,Flyers Restaurant & Brewery,WA,BrewPub,-122.652,48.2992,98277,2007,2015,5.30E+14,53029970700
840 Seneca St.,Buffalo,5033,Flying Bison Brewing Co.,NY,Brewery,-78.8458252,42.8756027,14210,2015,2015,3.60E+14,36029016400
491 Ontario Street ,Buffalo,,Flying Bison Brewing Company ,NY,Brewery,-78.896516,42.9563513,14207,2005,2014,3.60E+14,36029005700
2401 Blake St. ,Denver,467,Flying Dog Brewery ,CO,Brewery,-104.9897968,39.75808567,80205,2006,2015,8.03E+13,8031001600
900 Kennedy Blvd.,Somerdale,419,Flying Fish Brewing Co.,NJ,Brewery,-75.021258,39.854207,8083,2013,2015,3.40E+14,34007607402
1940 Olney Ave.,Cherry Hill,468,Flying Fish Brewing Company ,NJ,Brewery,-74.969,39.9065,8003,2006,2015,3.40E+14,34007603501
40 Andover Rd.,New London,469,Flying Goose Brew Pub & Grille,NH,BrewPub,-71.95999814,43.4005888,3257,2006,2015,3.30E+14,33013041000
"5041 Rainier Ave. S, #106",Seattle,5835,Flying Lion Brewing,WA,Brewery,-122.284448,47.556523,98118,2015,2015,5.30E+14,53033010300
221 Precast Way,Troutville,4726,Flying Mouse Brewery,VA,Brewery,-79.9012289,37.4080141,24175,2014,2015,5.10E+14,51023040302
3359 S. Jefferson Ave.,St. Louis,2233,Foam Coffee & Beer,MO,BrewPub,-90.225456,38.594074,63118,2011,2011,2.95E+14,29510124200
1305 Cleveland Ave.,Santa Rosa,4829,Fogbelt Brewing,CA,BrewPub,-122.7265643,38.4490109,95401,2015,2015,6.10E+13,6097153001
2400 E Capitol St NE,Washington,1628,Foggy Brewpub @ RFK Stadium,DC,BrewPub,-76.9746,38.8901,20003,2006,2009,1.10E+14,11001006804
22329 53rd Ave SE,Bothell,2598,Foggy Noggin Brewing,WA,Brewery,-122.162134,47.794302,98021,2011,2015,5.31E+14,53061051926
79 Stone Mill Dam Rd.,Brandon,4973,Foley Brothers Brewing @ Neshoba River Winery,VT,Brewery,-73.0764225,43.810439,5733,2015,2015,5.00E+14,50021962200
153 Mary Lou Ln.,Dothan,4682,Folklore Brewing & Meadery,AL,Brewery,-85.3953351,31.1485825,36301,2014,2015,1.07E+13,1069040800
34 Center St.,Charleston,2371,Folly Beach Brew Pub,SC,BrewPub,-79.912694,32.85387,29412,2009,2014,4.50E+14,45015020403
317 N. Green St.,Morganton,,Fonta Flora Brewery,NC,Brewery,-81.6908137,35.7475972,28655,2014,2015,3.70E+14,37023020500
241 Grotto Ave.,Pawtucket,3484,Foolproof Brewing Co.,RI,Brewery,-71.408217,41.869837,2860,2013,2015,4.40E+14,44007016300
638 W. 4th St.,Winston-Salem,,Foothills Brewing,NC,Brewery,100.7730417,18.7756318,,2005,2015,,
3800 Kimwell Dr.,Winston-Salem,5737,Foothills Brewing,NC,Brewery,-80.323181,36.045353,27103,2015,2015,3.71E+14,37067003804
1746 W. Chicago Ave.,Chicago,5936,Forbidden Root Brewing,IL,BrewPub,-87.671646,41.896183,60611,2015,2015,1.70E+14,17031242100
1284 McD Dr.,Dover,472,Fordham Brewing Co.,DE,Brewery,-75.49034994,39.15351638,19901,2005,2015,1.00E+14,10001041000
61 N. Main St.,Ambler,3022,Forest & Main Brewing Co.,PA,BrewPub,-75.225059,40.15533,19002,2012,2015,4.21E+14,42091201302
"8532 Terminal Rd., Unit L",Lorton,4195,Forge Brew Works,VA,Brewery,-77.196893,38.727948,22079,2014,2015,5.11E+14,51059422000
1290 South Broadway,Denver,4275,Former Future Brewing Co.,CO,Brewery,-104.987451,39.693176,80210,2015,2015,8.03E+13,8031003001
13370 South Gessner Rd.,Missouri City,3311,Fort Bend Brewing Co.,TX,Brewery,-95.539407,29.628097,77489,2014,2015,4.82E+14,48157671800
1900 E. Lincon Ave.,Fort Collins,,Fort Collins Brewery,CO,Brewery,-105.0420578,40.5830931,80524,2005,2010,8.07E+13,8069001306
1020 E. Lincoln Ave.,Fort Collins,423,Fort Collins Brewery,CO,BrewPub,-105.058459,40.588593,80524,2011,2015,8.07E+13,8069001306
1483 Duane St.,Astoria,1609,Fort George Brewery & Public House,OR,BrewPub,-123.8273,46.1885,97103,2008,2015,4.10E+14,41007950200
30 Fort Hill Rd.,Easthampton,4760,Fort Hill Brewery,MA,Brewery,-72.6393002,42.2817119,1027,2015,2015,2.50E+14,25015822300
"12811 Commerce Lakes Dr., Ste. 28",Fort Myers,3549,Fort Myers Brewing Co.,FL,Brewery,-81.743755,26.560858,33913,2014,2015,1.21E+14,12071040116
644 Mason St.,San Francisco,4827,Fort Point Beer Co.,CA,Brewery,-122.465083,37.803228,94129,2015,2015,6.08E+13,6075060100
1660 Fort St.,Lincoln Park,,Fort Street Brewing Co.,MI,BrewPub,-83.176072,42.2521163,48146,2005,2015,2.62E+14,26163577100
1006 SW Maynard,Cary,4314,Fortnight Brewing Co.,NC,Brewery,-78.801623,35.775959,27511,2015,2015,3.72E+14,37183053507
2845 Ore Mill Rd.,Colorado Springs,4983,Fossil Brewing Co.,CO,Brewery,-104.8700943,38.8480225,80904,2015,2015,8.04E+13,8041003400
1946 N. Birch Ave.,Fayetteville,3821,Fossil Cove Brewing,AR,Brewery,-94.165068,36.087959,72703,2013,2015,5.14E+13,5143010701
648 Monroe Ave. NW,Grand Rapids,476,Founders Brewing Co.,MI,Brewery,-85.67234269,42.97426591,49503,2005,2008,2.61E+14,26081001400
235 Grandville Ave. SW,Grand Rapids,425,Founders Brewing Co.,MI,BrewPub,-85.673574,42.958623,49503,2009,2015,2.61E+14,26081002600
1301 Barth Ave.,Indianapolis,3016,Fountain Square Brewing Co.,IN,Brewery,-86.140525,39.749593,46203,2012,2015,1.81E+14,18097357100
423 Singleton Ave.,Dallas,3448,Four Corners Brewing Co.,TX,Brewery,-96.831118,32.778589,75212,2013,2015,4.81E+14,48113010102
"1555 W. Lincolnway, Suite 105",Valparaiso,4837,Four Fathers Brewing,IN,Brewery,-87.0795773,41.4734329,46385,2015,2015,1.81E+14,18127050604
10913 Office Park Dr.,Charlotte,2647,Four Friends Brewing Co.,NC,Brewery,-80.959551,35.120479,28273,2011,2014,3.71E+14,37119005914
710 Fellows St.,South Bend,3112,Four Horsemen Brewing Co.,IN,Brewery,-86.2445076,41.6682021,46601,2012,2013,1.81E+14,18141001700
1340 E. 8th St.,Tempe,426,Four Peaks Brewing Co.,AZ,BrewPub,-111.916274,33.419386,85281,2005,2015,4.01E+13,4013319103
2401 S Wilson St.,Tempe,4062,Four Peaks Brewing Co.,AZ,Brewery,-111.944721,33.402783,85282,2014,2015,4.01E+13,4013319705
15730 N. Pima Rd,Scottsdale,,Four Peaks Grill & Tap,AZ,BrewPub,-111.8928422,33.6471089,86260,2005,2015,4.01E+13,4013216844
150 West Canal St.,Winooski,4352,Four Quarters Brewing Co.,VT,Brewery,-73.191124,44.490875,5404,2015,2015,5.00E+14,50007002500
218 S. Fayetteville St.,Asheboro,4071,Four Saints Brewing,NC,Brewery,-79.814367,35.704181,27203,2014,2014,3.72E+14,37151030100
745 Lloyd Ave.,Latrobe,4539,Four Seasons Brewing Co.,PA,Brewery,-79.3935672,40.3076899,15650,2014,2015,4.21E+14,42129807402
113 S. Franklin St.,Titusville,480,Four Sons Brewery,PA,BrewPub,-79.67363099,41.62746308,16354,2006,2015,4.20E+14,42039111200
"18421 Gothard St., #100",Huntington Beach,5155,Four Sons Brewing Co.,CA,Brewery,-117.9998206,33.6951066,92648,2015,2015,6.06E+13,6059099413
985 W. 6th Ave.,Columbus,4033,Four String Brewing Co.,OH,Brewery,-83.032791,39.989114,43212,2014,2015,3.90E+14,39049001901
1501 Arboretum Dr.,Oshkosh,434,Fox River Brewing @ Fratello's Restaurant,WI,BrewPub,-88.56194889,44.03426087,54901,2010,2015,5.51E+14,55139000800
4301 W. Wisconsin Ave.,Appleton,481,Fox River Brewing Co.,WI,BrewPub,-88.46900564,44.27312038,54915,2006,2015,5.51E+14,55087012506
40 Main St.,Foxburg,,Foxburg Inn on the Allegheny,PA,BrewPub,-79.678945,41.1401008,16036,2005,2007,4.20E+14,42031160500
345 Cochichuate Rd.,Framingham,3707,Framingham Beer Works ,MA,BrewPub,-71.400997,42.303208,1701,2014,2015,2.50E+14,25017383600
495 McKinney Parkway,McKinney,2026,Franconia Brewing Co.,TX,Brewery,-96.612131,33.214476,75071,2008,2015,4.81E+14,48085030900
425 S. Main St.,Frankenmuth,,Frankenmuth Brewery,MI,BrewPub,-83.7378464,43.331049,48734,2005,2015,2.61E+14,26145011300
1345 East Ave.,Elyria,4990,Franklin Brewing Co.,OH,Brewery,-82.101028,41.350697,44035,2015,2015,3.91E+14,39093071400
5121 Baltimore Avenue,Hyattsville,,Franklin's Restaurant Brewery & General Store,MD,BrewPub,-76.9404479,38.952638,20781,2005,2015,2.40E+14,24033806300
501 W. Water St.,Appleton,486,Fratello's Riverfront Restaurant,WI,BrewPub,-88.40916669,44.25701333,54911,2006,2014,5.51E+14,55087011000
1501 Arboretum,Oshkosh,487,Fratello's Waterfront Brewery & Restaurant,WI,BrewPub,-88.56194889,44.03426087,54901,2006,2009,5.51E+14,55139000800
465 Marina Lane,Green Bay,2449,Fratello's Waterfront Restaurant (Fox River Brewing),WI,BrewHouse,-88.050686,44.479167,54304,2010,2011,5.50E+14,55009021303
102 N. Water St.,Milwaukee,2450,Fratello's Waterfront Restaurant (Fox River Brewing),WI,BrewHouse,-87.90981,43.031107,53202,2010,2010,5.51E+14,55079187400
9299 W. Olive Ave. #513,Peoria,4051,Freak'N Brewing Co.,AZ,Brewery,-112.259364,33.566147,85345,2015,2015,4.01E+13,4013071909
4607 Wedgewood Blvd.,Frederick,488,Frederick Brewing Co.,MD,Brewery,-77.42570133,39.36060511,21703,2006,2015,2.40E+14,24021752301
245 E. Main St.,Fredericksburg,436,Fredericksburg Brewing Co.,TX,BrewPub,-98.86992094,30.27327658,78624,2009,2015,4.82E+14,48171950500
245 E. Main St.,Fredricksburg,,Fredricksburg Brewing Co.,TX,BrewPub,-98.869619,30.27257,78624,2005,2008,4.82E+14,48171950500
636 Massachusetts St.,Lawrence,490,Free State Brewing Co.,KS,BrewPub,-95.2357737,38.97248693,66044,2005,2015,2.00E+14,20045000200
410 E. Walnut St. #10,Perkasie,2741,Free Will Brewing Co.,PA,Brewery,-75.287873,40.3652139,18944,2013,2015,4.20E+14,42017102402
301 W. Lincolnway,Cheyenne,3329,Freedom's Edge Brewing Co.,WY,Brewery,-104.816563,41.132277,82001,2013,2014,5.60E+14,56021000700
1509 Pioneer Ave.,Cheyenne,4980,Freedom's Edge Brewing Co.,WY,Brewery,-104.8170537,41.1312246,82001,2015,2015,5.60E+14,56021000700
"2895 Pringle St., Suite B",North Charleston,5330,Freehouse Brewery,SC,Brewery,-80.002105,32.84243,29405,2015,2015,4.50E+14,45019003900
701 Washington Ave. N.,Minneapolis,4499,"Freehouse, The",MN,BrewPub,-93.2774582,44.9875412,55401,2014,2015,2.71E+14,27053126200
46 Durham Road,Freeport,,Freeport Brewing Co.,ME,Brewery,-70.1067671,43.8744204,4032,2005,2012,2.30E+14,23005004501
110 Breakwater Dr.,South Portland,438,Freeport Brewing Co.,ME,Brewery,-70.23392,43.648015,4106,2013,2013,2.30E+14,23005003500
2000 S. Presa St.,San Antonio,4291,Freetail Brewing Co.,TX,Brewery,-98.482882,29.401597,78210,2015,2015,4.80E+14,48029140200
4035 North Loop 1604 West,San Antonio,1935,Freetail Brewing Co.,TX,BrewPub,-98.5641,29.6001,78257,2009,2015,4.80E+14,48029191807
