zcta,HouseCount,HouseMedianIncome,House0to10K,House10to15K,House15to25K,JobCount
62874,205,27118,19,6.3,9.8,6
62875,480,66389,4,3.5,7.5,36
62876,76,41786,3.9,0,17.1,6
62877,245,49338,8.6,1.6,10.2,8
62878,175,52772,0,0,8.6,4
62879,38,31250,13.2,0,26.3,2
62880,301,41917,6,19.6,6.3,38
62881,4608,46662,6.7,4.5,13.5,684
62882,958,40313,9.9,5.2,14.8,78
62883,300,65000,12,0.7,5.7,16
62884,1134,43333,8.1,5.3,16.6,104
62885,350,57500,17.1,2.9,7.4,12
62886,123,56406,0.8,9.8,8.9,10
62887,121,51250,4.1,3.3,5,8
62888,864,54423,8.9,4.1,8.4,28
62889,324,55000,1.5,5.2,18.8,16
62890,1047,50402,12.1,6.4,11.1,42
62891,259,44479,11.2,3.9,13.1,2
62892,152,63750,2,8.6,6.6,20
62893,433,65809,0.9,4.2,12.5,24
62894,408,53636,4.2,6.1,6.1,18
62895,821,46950,2.8,4,14.4,90
62896,5234,36302,15.3,7.3,16.2,916
62897,158,49500,6.3,1.3,17.7,40
62898,840,66019,7.7,4,7.7,60
62899,781,44561,7.7,6.7,12.2,44
62901,10521,23801,27.2,8.8,15.7,1464
62902,2065,60216,8.3,5.5,11.6,182
62903,1095,38419,21.2,6.5,14,106
62905,253,51736,1.6,6.3,11.9,14
62906,2582,45714,5.8,7,15.1,442
62907,869,43212,7,4.7,17.4,76
62908,196,70139,10.7,0.5,11.7,6
62910,1025,35106,5.6,8.3,19.2,14
62912,431,44750,4.2,4.9,9.3,52
62914,1103,24388,18.8,8,25.4,100
62915,139,50469,10.1,7.2,4.3,4
62916,351,70795,0.9,0.6,13.1,56
62917,1037,32159,14.8,8.6,17.3,72
62918,4076,58409,7.6,3.4,10.3,356
62919,331,55774,3,6.3,12.4,24
62920,1360,46038,5.7,4.3,11.6,92
62921,163,23281,31.3,8.6,13.5,4
62922,1092,51852,6,7.3,13.2,54
62923,163,53750,3.1,9.8,8.6,6
62924,1190,43409,12.4,4.8,10.2,60
62926,897,51563,5.1,2.9,13.7,38
62927,148,26875,8.8,12.2,27,2
62928,77,16250,23.4,19.5,31.2,4
62930,2408,37063,12.7,14.5,11.1,264
62931,615,39886,11.2,8.5,14.5,92
62932,654,40357,11.8,5.2,8.4,22
62933,562,51250,4.1,6.2,12.6,74
62934,417,44539,7.7,8.9,14.4,18
62935,663,50592,8.9,11.3,14.8,58
62938,1096,37063,10.9,5.8,14.1,88
62939,1320,54107,5.6,3.6,11.4,82
62940,115,51125,3.5,4.3,11.3,6
62941,329,49028,4.9,2.7,20.4,16
62942,275,36250,9.8,5.5,25.1,10
62943,184,50682,20.1,4.9,10.3,14
62946,5314,42500,10,9.4,13.2,718
62947,181,41875,8.3,0,5.5,10
62948,5364,41690,8,5.5,14.5,546
62949,307,32039,12.4,11.4,12.7,14
62950,101,-,8.9,0,36.6,6
62951,2013,37472,8.9,5.1,17.3,150
62952,1219,39421,10.5,8.4,12.5,104
62953,102,28750,8.8,9.8,27.5,14
62954,144,61250,8.3,0.7,5.6,4
62956,304,43864,8.2,12.2,13.2,36
62957,362,29022,12.4,13.5,15.5,22
62958,887,54236,10.3,3.6,13.1,40
62959,11032,52301,6.9,7.6,9.2,1922
62960,4721,42147,9.3,8.4,13.2,414
62963,232,34643,13.4,13.4,9.5,10
62964,594,31765,10.9,8.8,17.7,48
62965,32,32955,18.8,0,3.1,2
62966,6423,42708,8.2,6.6,13.6,1244
62967,120,40000,6.7,10,15,4
62969,156,40893,4.5,2.6,29.5,28
62970,305,46875,8.9,5.9,13.4,12
62972,397,43194,21.2,5.5,8.3,18
62974,567,40296,4.9,7.4,10.9,36
62975,160,30789,0,31.9,14.4,12
62976,161,46397,14.9,3.7,11.8,14
62977,280,53000,3.2,1.4,9.6,22
62979,520,42917,7.9,4.8,15.2,66
62982,337,24115,16,13.1,23.4,40
62983,625,40938,5.6,8,16,24
62984,746,38625,6.8,5.4,19.2,78
62985,389,46211,2.8,2.6,5.1,12
62987,453,41308,1.5,8.4,10.8,10
62988,490,46786,10,9,10.4,52
62990,302,36667,6,5.3,19.2,10
62992,262,24605,4.6,24,23.7,80
62994,214,57500,0.5,3.3,7.5,20
62995,1638,43085,6.5,7,18.4,192
62996,175,31438,2.9,9.7,16.6,8
62997,217,38750,14.3,0,21.7,8
62998,154,45357,26,10.4,0,8
62999,664,41310,4.1,7.2,17.5,28
63005,6337,160354,2,1.6,2.7,2396
63010,13866,63654,4.9,1.7,8,1664
63011,14029,93978,1.8,1.4,5.3,8106
63012,3854,78114,1.7,0.9,1.9,292
63013,686,43902,12.2,0,13.6,62
63014,346,46711,3.2,1.7,6.4,10
63015,1011,44400,8.5,1.1,19,60
63016,2941,60080,3.5,2.3,10.3,214
63017,16834,99099,4.5,1.8,5.5,6936
63019,1771,52438,5.9,2.1,16.3,374
63020,7733,49759,7.8,6.3,11.4,652
63021,21673,85967,1.7,1.9,5.3,1550
63023,2189,49304,7.5,5.9,9.5,84
63025,4822,98590,2.1,2.1,4.5,816
63026,16780,75991,3.7,2.5,6.7,2698
63028,9900,54302,4.8,4.5,10.7,1262
63030,82,60313,9.8,0,3.7,6
63031,18049,57470,3.5,3.3,8.8,1630
63033,17337,52716,5.5,2.8,9.8,3620
63034,6662,79340,3.6,1.2,5.1,452
63036,397,33750,0,0,26.4,24
63037,1285,52112,1.2,1.3,11.6,104
63038,2490,125441,1.4,1.2,3.1,322
63039,308,55833,0,0,0,42
63040,3007,103911,0.9,1.3,2.6,378
63041,216,62375,0,5.6,6,10
63042,8584,45236,5.9,6,7.1,1588
63043,9124,66553,2.3,3.7,8.9,1694
63044,4087,60344,3.1,3.7,10.2,1680
63045,0,-,-,-,-,600
63047,19,-,0,0,100,4
63048,1335,60469,4.9,2.1,6.7,144
63049,6274,63231,4.2,4.1,6.6,654
63050,6071,61801,4.2,4.8,5.1,1686
63051,5269,60584,3.2,5.2,9.1,434
63052,9496,69224,1.2,2,7.7,666
63053,22,50500,0,0,9.1,26
63055,1060,60992,3.1,2.9,6.9,140
63056,816,43922,8,5.3,8.1,46
63057,0,-,-,-,-,8
63060,815,56045,1,6.4,4.7,48
63061,62,-,0,12.9,19.4,2
63068,2049,51890,1.7,6.1,13.6,252
63069,5808,62148,2.1,4.1,10.8,774
63070,3100,49430,8,10,10.1,260
63071,412,31607,10.9,7,19.7,10
63072,1087,59375,9.9,3.4,6.5,64
63073,309,-,0,4.5,0,64
63074,6477,43962,8.4,6.6,13.3,698
63077,4376,45852,6.3,6.5,12.1,488
63079,21,-,0,0,0,6
63080,5405,42002,7.2,6.8,14.4,694
63084,7223,54461,7.1,2.6,9,928
63087,307,53301,7.8,8.1,11.7,28
63088,3891,58125,2.1,2.5,10,912
63089,2180,51250,5.6,3.7,14.4,176
63090,8662,64650,2.8,3.5,9.2,1652
63091,494,57400,3.8,2.8,11.5,52
63101,2095,54649,9.7,3.5,9.1,6670
63102,995,50956,7.6,5.1,14.9,2868
63103,4405,38003,15.7,6.4,13.6,7144
63104,9404,47780,13.9,8.3,10.7,3016
63105,6566,92614,6,3,5.7,6776
63106,4603,15031,36,13.9,17.8,982
63107,4091,20758,22.7,15.3,17,766
63108,10747,40621,18,7.3,9.8,4476
63109,13669,55324,4.5,3.9,8.7,1218
63110,8013,49610,8.9,4.7,10.1,1906
63111,8514,28263,19.6,9.4,16,1094
63112,8335,36638,15.5,8.6,14.2,1092
63113,4415,27608,17.4,9.9,19.1,894
63114,14547,44053,8.7,6,10.8,2094
63115,7512,23780,19.1,14.7,17.9,1542
63116,19275,42977,9.8,5.7,13.3,1796
63117,4336,74541,4.5,3.4,7.5,1348
63118,11284,32851,16.8,9.9,13.1,5706
63119,13854,74245,3.6,3,6.8,4400
63120,3241,24815,17,12.7,20.8,664
63121,10473,37777,11.6,5.7,14.9,1236
63122,16095,91824,3.5,2.1,6.7,2620
63123,22513,55590,4.9,3.8,9.6,1970
63124,4644,149423,4.4,1.6,7.4,1076
63125,13729,48840,4.8,4.3,11.7,1376
63126,6370,73720,2.3,2.2,8.2,1048
63127,2026,88438,3.8,2.3,11.3,1098
63128,12707,75231,1.7,3,7.6,1544
63129,22007,69292,2.9,2.6,8.1,4144
63130,12213,63259,7,4.4,7.9,1372
63131,6331,144159,3.4,0.8,1.4,2454
63132,5435,52119,4.6,3.6,7.5,2158
63133,3063,21983,28.7,8.2,19,686
63134,5515,40408,6.7,5.4,16.2,2236
63135,8130,43692,8.8,4.9,12.8,874
63136,17496,31208,11.2,6.5,20.1,2804
63137,7198,36849,7.9,6.8,15.2,690
63138,7375,38367,8.6,5.9,14.9,736
63139,11036,52224,6,4.1,9.9,1152
63140,121,19821,23.1,19.8,22.3,36
63141,8482,110645,2.4,1,4.8,7536
63143,5046,45777,8.8,3.6,14,970
63144,4313,74438,4,2.9,6.8,1376
63146,13767,67426,3.8,3.1,5.7,2270
63147,3821,29731,20.4,5.9,16.3,976
63155,0,-,-,-,-,20
63301,19626,54958,5.6,3.3,8.5,5584
63303,19490,74696,2.3,2.5,7.3,2082
63304,14924,92041,2.4,0.4,3.9,3564
63332,541,65292,4.4,5.9,5,74
63333,299,31845,7,10,11.7,14
63334,2648,46157,7.3,5.9,8.7,400
63336,542,49250,9.2,9.4,6.1,56
63339,375,38546,4.3,8.8,15.7,18
63341,1284,105298,0.9,0,7.9,164
63343,1574,47788,7,7.8,8.3,132
63344,575,51546,5.7,2.4,11.1,36
63345,220,53264,0.9,0.9,13.2,20
63347,956,47292,16.4,4.2,7.1,50
63348,2262,90600,1.5,2.7,3.2,256
63349,677,54185,1.3,2.1,5,54
63350,200,47778,5,7,13,20
63351,681,40552,6,1,10,68
63352,515,33304,5.6,8,16.7,40
63353,1967,40525,5,4.9,15.9,274
63357,1860,60549,5.5,1.4,9.2,588
63359,501,59107,3.4,2,5.8,30
63361,1837,41117,10,6.4,14.9,244
63362,2404,55333,5.7,5.1,10.6,222
63363,757,40436,8.6,8.2,11.8,78
63366,18187,73265,2.6,2.1,7.1,2444
63367,8488,91310,3.4,1,4,888
63368,15612,95774,1.5,1.6,3.5,1344
63369,720,67143,5.1,2.2,15,102
63373,197,69375,3,2,11.7,22
63376,28249,77741,2,2,6.8,3330
63377,905,57379,5,8.5,9.8,86
63379,8485,63411,5.9,3.5,7.7,994
63381,213,57880,20.2,0.9,6.6,8
63382,1407,40317,8.2,5.5,16.6,122
63383,5769,49539,4.5,4.5,11.7,1188
63384,673,39205,6.8,8.6,14.1,68
63385,13923,82357,3.4,2.7,4.2,5214
63386,189,36607,6.3,5.8,18,46
63387,31,26607,0,0,35.5,8
63388,327,39306,2.8,22,12.5,16
63389,2310,55750,8,1.9,7.6,144
63390,3949,64357,10.3,1.4,9.1,316
63401,8738,41867,9.5,6,11.9,1360
63430,232,55714,12.5,1.7,15.9,24
63431,131,40966,6.9,7.6,16.8,6
63432,217,41607,18.9,7.8,7.8,32
63434,207,42750,1.4,3.9,16.4,18
63435,1532,40948,8.7,6.7,13.8,344
63436,514,47708,16.3,4.5,11.1,54
63437,620,36250,6.8,11,14.8,64
63438,159,54205,0,0,0,8
63439,32,62813,0,0,9.4,2
63440,443,46319,10.8,4.1,17.2,40
63441,470,45167,8.1,3.4,21.7,32
63443,172,55208,3.5,11.6,4.1,8
63445,1548,43878,6.8,5.4,10.9,214
63446,250,41296,4.4,10.8,10,4
63447,447,37917,15.2,3.4,11.9,34
63448,583,55781,9.8,6.3,8.2,38
63450,34,67917,17.6,0,14.7,2
63451,86,56250,2.3,2.3,8.1,18
63452,523,44250,9.6,5.9,9.2,64
63453,181,60179,6.6,1.1,9.9,8
63454,331,47390,1.8,2.4,15.1,8
63456,1819,43168,4.8,10.1,10.3,238
63457,112,76500,0.9,1.8,7.1,20
63458,63,29732,12.7,0,15.9,16
63459,1494,60526,3.5,4.5,5.6,130
63460,157,52898,1.3,5.7,14.6,14
63461,2228,55938,4.5,5.5,8.1,312
63462,668,40606,5.8,6.3,15.3,74
63463,240,50833,7.5,4.6,18.3,14
63464,14,-,0,50,0,2
63465,169,54250,3,3.6,9.5,10
63467,8,-,0,0,0,2
63468,952,39712,7,9.6,17.6,172
63469,487,58352,1.2,10.3,7.8,54
63471,289,56726,15.6,6.9,8.7,64
63472,254,40455,11.8,14.2,11,18
63473,105,65670,0,0,4.8,2
63474,201,41250,15.4,2,15.4,14
63501,8132,37533,16.6,10,12.4,1224
63530,381,43188,3.7,7.9,11.8,18
63531,145,57969,4.1,4.8,15.2,16
63532,552,38643,6.5,9.8,13.4,38
63533,288,46848,3.5,4.2,9.4,12
63534,294,37000,4.1,5.8,19.7,22
63536,366,45625,5.7,2.5,11.2,20
63537,747,37463,15.5,6.6,14.1,126
63538,103,53750,14.6,2.9,12.6,4
63539,73,45208,2.7,6.8,20.5,2
63541,114,32833,10.5,5.3,11.4,10
63543,104,31731,3.8,20.2,10.6,8
63544,270,37632,5.9,2.2,14.1,8
63545,372,36667,11,7.5,19.4,30
63546,589,46406,6.8,8.3,8.7,16
63547,183,36033,6.6,14.2,1.6,14
63548,509,35313,15.1,6.9,16.7,70
63549,925,41302,9.8,5.2,17.7,70
63551,113,20938,12.4,31,8.8,4
63552,3135,38244,5.9,5.5,19.3,518
63555,1280,43333,9.1,4.4,16.3,226
63556,1350,45068,7.5,5.8,12.1,160
63557,82,41250,2.4,0,12.2,4
63558,280,42917,5.4,6.8,13.2,24
63559,593,40250,7.4,9.4,19.2,12
63560,67,37250,1.5,10.4,16.4,2
63561,454,33750,11.7,11.5,19.2,30
63563,247,44514,1.2,5.3,23.5,16
63565,1448,40370,11.5,5.1,15.2,162
63566,45,48750,8.9,0,15.6,4
63567,98,27065,10.2,2,18.4,2
63601,6218,35800,12.4,8,13.9,710
63620,536,34583,11.4,7.6,16.8,60
63621,459,37102,16.6,5,14.4,56
63622,412,36653,9.5,4.9,12.9,28
63623,303,34097,13.5,1.7,20.1,34
63624,1661,40323,7.6,7,16.5,116
63625,149,55703,0,6.7,8.1,12
63626,501,57829,8.6,2.4,31.7,18
63627,1425,52272,2.9,11.5,7.9,130
63628,5271,48145,6.9,3.7,12.4,540
63629,518,40781,7.3,7.3,16.8,54
63630,1279,29481,7.5,16.5,14.3,88
63631,409,52813,2.7,2,5.6,30
63633,248,35185,12.9,4.4,19,30
63636,294,34583,13.9,6.8,19.4,22
63637,752,-,12,12.8,28.5,32
63638,1106,37692,6.5,7.3,19,142
63640,10486,47557,6.2,5.5,11.6,3264
63645,4515,38705,9.2,6.6,20.2,526
63648,474,49375,4.2,9.3,10.1,22
63650,1536,37059,11.3,5.1,13.2,222
63653,507,31250,9.9,10.1,18.5,34
63654,238,58043,2.5,4.6,9.7,42
63655,649,34967,10.5,8.8,11.7,128
63656,159,50292,5,8.2,6.9,8
63660,1231,34688,10.2,10.9,16.7,86
63662,571,39186,1.6,2.5,35,44
63663,259,28807,22,3.1,11.6,52
63664,3405,37366,8.4,9.4,15.8,432
63665,87,49583,13.8,0,11.5,2
63666,59,-,0,22,3.4,2
63670,4409,49794,5.6,2.7,14,596
63673,728,47891,8.2,1.8,9.2,52
63674,39,-,0,0,0,4
63701,14397,50848,8.5,4.6,10.4,6084
63703,3584,24815,15.3,14.6,20.1,1254
63730,1216,48438,10.4,6.9,11.8,126
63732,333,59813,2.4,4.5,7.8,24
63735,283,33750,12,12.4,12,30
63736,1401,46042,5.7,7.3,10.1,136
63739,113,50893,7.1,0,19.5,4
63740,1800,48125,2.8,9.7,10.5,180
63742,23,43250,13,21.7,0,2
63743,26,-,0,11.5,0,4
63744,56,40556,12.5,7.1,16.1,14
63745,12,35000,0,0,0,2
63746,38,64559,13.2,0,0,4
63747,166,60250,0,0,13.9,22
63748,438,60250,6.2,3.9,1.4,68
63750,4,-,0,0,0,2
63751,542,40978,10.5,3.9,10.3,38
63755,9379,58364,3.8,3.1,9.7,2428
63758,73,50114,6.8,0,12.3,24
63760,260,57083,1.5,5.8,16.2,22
63764,2189,37938,14.3,6.8,14.8,266
63766,488,42500,12.9,1.4,12.5,30
63767,266,33333,9.8,6.8,19.5,16
63769,548,56250,4,4.4,13,38
63770,54,65000,0,9.3,11.1,8
63771,1077,45288,10.9,7.2,8.6,102
63774,38,35500,31.6,0,0,2
63775,6550,54123,3.1,6.9,11.2,1896
63780,2476,44366,6.7,6.8,10.5,320
63781,471,61250,1.9,0.4,11.9,26
63783,64,90682,0,0,0,12
63784,65,40417,21.5,1.5,13.8,10
63785,344,43750,4.7,3.2,20.9,16
63787,298,34773,6.7,11.1,22.5,24
63801,9422,40634,10.1,8.9,11.7,1690
63820,72,29375,20.8,4.2,13.9,2
63821,371,19250,25.1,11.6,17.3,10
63822,1060,38958,10.2,5.6,11.6,120
63823,571,35260,10,5.1,13.8,26
63825,1661,41123,8.9,7.6,12.9,120
63826,25,14688,0,56,24,4
63827,331,46587,2.4,2.1,12.4,28
63829,466,32500,17.4,5.4,18,30
63830,2933,30068,17.1,10,14.9,420
63833,64,33750,21.9,0,15.6,2
63834,2238,32127,15.4,12.1,12.3,280
63837,603,29960,11.6,15.4,16.7,58
63839,158,41316,4.4,3.8,13.3,18
63841,5531,39678,7.6,6.4,15.3,852
63845,2222,31583,8,11.3,22.4,452
63846,605,35035,5.6,14,14,60
63847,45,23036,0,0,86.7,4
63848,546,34000,10.1,8.1,17,40
63851,1589,24574,18.1,16,16.4,244
63852,478,31000,10.9,18.8,11.5,20
63853,87,29453,9.2,12.6,13.8,8
63855,455,51250,7.7,5.9,7.5,68
63857,5336,33378,15.3,9.5,16.3,758
63860,82,23125,12.2,6.1,50,2
63862,660,25500,11.7,15.5,21.8,62
63863,2501,31565,9.5,10,17,378
63866,136,25208,24.3,8.8,16.2,32
63867,433,34922,10.4,16.9,11.5,48
63868,314,26518,14,8.9,21.7,14
63869,1452,36595,15.3,11.6,14.5,334
63870,386,24706,22.3,10.1,18.1,50
63873,1920,34936,10.8,8.5,16.2,210
63874,188,40455,6.4,12.2,14.4,10
63876,919,29107,12.9,8.2,22.6,60
63877,1308,38102,9.3,4.6,18.2,116
63878,40,31875,15,5,22.5,2
63879,268,32857,8.2,8.6,22.4,16
63880,43,19145,0,20.9,44.2,4
63882,185,36875,7,13.5,20.5,12
63901,13653,37052,9.8,10.7,13,2160
63902,0,-,-,-,-,48
63932,505,34375,17.4,12.3,6.5,32
63933,1540,31683,11.6,12.6,18.6,248
63934,29,-,0,0,0,10
63935,3866,32536,10.6,8.2,20,1556
63936,312,40208,6.1,2.2,13.8,34
63937,1069,35285,11.7,11.1,15.8,130
63939,542,30192,9.8,9.8,19.4,34
63940,536,51290,4.5,6,11.8,34
63941,124,35641,9.7,8.1,8.1,14
63942,253,41875,23.3,4.3,9.9,24
63943,257,28550,6.6,10.5,21.8,28
63944,704,28095,7.1,8.4,27.7,86
63945,349,44738,0,18.1,1.4,32
63951,94,-,39.4,16,0,4
63952,174,36638,8.6,7.5,10.3,18
63953,711,34957,10.3,8.9,15.3,52
63954,344,26905,14.8,16.6,14,62
63955,67,35060,26.9,7.5,10.4,4
63956,539,41217,2.8,12.4,12.4,72
63957,2404,30882,14.1,12.2,15.5,332
63960,1163,43211,5.9,9.9,8.4,114
63961,627,45568,7.8,4.6,11,128
63964,314,24130,9.9,15.9,29.3,26
63965,1220,48082,8.5,2.6,13.6,212
63966,984,39600,10.8,9,8.4,64
63967,789,42792,7.7,12,5.2,74
64001,271,57188,0.4,1.5,13.3,38
64011,1355,53839,7.8,2.1,9.1,100
64012,10099,63307,3.6,3.1,7.3,1162
64014,8939,71503,2.1,2.1,6,2128
64015,11520,66222,3.8,3.5,5.5,1456
64016,1760,57192,6.4,5.3,9.8,128
64017,194,71250,3.1,2.6,9.8,18
64018,370,85658,1.1,1.4,19.2,22
64019,980,63611,2.4,7.2,5.8,78
64020,1458,60958,5.9,2.1,7.2,174
64021,242,46731,2.1,3.7,18.2,20
64022,80,45000,11.3,5,11.3,4
64024,6494,55441,6.9,6.4,9.8,1224
64029,6340,70814,3.5,2,5.9,646
64030,9567,44631,7.1,5.7,9.5,1242
64034,2991,95162,2.9,1.6,4.8,260
64035,401,60089,8,3.5,5.5,14
64036,120,31667,8.3,4.2,23.3,10
64037,2455,54190,4.3,5.7,11.1,314
64040,2547,51969,6,5.3,9.6,224
64048,1614,72353,3,0.9,6.9,104
64050,9189,35393,10.4,8.3,15,1824
64052,8822,41777,7.1,8,12.3,410
64053,2115,30484,11.2,9,22.1,88
64054,1663,37608,8.8,9.3,12.3,128
64055,14769,49344,4,4.5,10.6,2040
64056,5830,55203,10.4,4.6,8.3,370
64057,5988,59418,5,4.1,10.4,914
64058,2423,61277,4.3,2.2,4.9,132
64060,4937,81204,1.6,3.1,5.5,618
64061,1296,65063,3.2,1,9.5,88
64062,1993,65924,2.3,5.3,5.8,178
64063,7786,65542,3.1,5.6,8,1376
64064,6402,92060,1.8,1.5,4.3,904
64065,11,48125,0,0,0,10
64066,11,-,9.1,0,0,12
64067,2343,43243,7.3,4.7,13.1,280
64068,13835,69996,3.1,3.1,8.9,3820
64070,1253,79653,1.8,1.5,6.4,130
64071,278,48313,5.4,3.6,5,16
64072,196,45577,3.6,6.6,6.6,4
64074,266,61750,6,1.1,2.3,30
64075,4459,62824,3,2.8,10,402
64076,3644,51916,6.6,6,11.1,332
64077,628,68784,2.7,5.4,4.6,46
64078,3565,63826,2.4,4.4,7.5,272
64079,4989,85022,3.1,0.9,4.2,1188
64080,4755,70546,4.7,3.4,7.9,482
64081,9451,83140,3.9,3.5,7,1090
64082,5287,111855,1,1.9,3.2,454
64083,8493,78337,2.9,2.1,6.7,710
64084,643,68036,8.9,6.5,1.2,22
64085,3312,46944,9.1,8,10.5,400
64086,8399,81941,1.8,1.9,4.6,2748
64088,535,65655,0.6,4.3,10.1,36
64089,4600,78000,2.3,3.1,4.5,428
64090,44,40417,4.5,4.5,4.5,6
64092,0,-,-,-,-,6
64093,10345,47338,9.2,6.3,11.5,1190
64096,435,43472,5.3,8.7,16.6,56
64097,568,49219,6.9,3.7,12.5,52
64098,1315,66406,5.9,3.2,9.9,156
64101,11,-,0,0,0,156
64102,0,-,-,-,-,162
64105,3028,58100,10.5,4.5,7.9,6728
64106,3940,30595,24.6,5.4,12.5,3960
64108,3988,44206,13,5.3,15.3,10570
64109,4485,28750,21.8,9.8,14.3,492
64110,6720,40828,11.5,6.5,12.9,706
64111,9909,45026,8.8,5.8,15.3,4568
64112,4787,71743,2.5,5.7,5.8,1150
64113,4913,124462,3.2,0.6,1.8,606
64114,12346,60769,3.8,3.7,7.3,1770
64116,7448,44905,1.7,6.3,13.5,2030
64117,5917,46814,7.6,3.7,11.6,372
64118,16898,52940,4.6,5.6,11.9,3120
64119,10851,66776,2.5,2.4,6.2,982
64120,144,28864,15.3,20.1,6.9,758
64123,3346,34947,12.6,10.4,16.9,310
64124,4210,26043,19.4,10,18.2,992
64125,627,23355,24.2,7.8,19.9,110
64126,2382,20373,17.1,15.3,26.2,278
64127,6299,22989,22.1,12.1,18.9,1536
64128,4744,25614,16.4,11.8,21,448
64129,3911,36347,11.5,7.8,16.3,368
64130,8533,29710,14.1,12.4,17.4,916
64131,10118,45433,8.1,7,9.8,3882
64132,5463,32716,13.6,10.5,13.7,574
64133,14343,48309,6.2,3.4,11.6,1530
64134,8717,41296,8.4,4.7,13.4,640
64136,928,46493,7.3,15.4,10.5,90
64137,4417,43173,8.8,4,12.2,300
64138,10325,46705,5.2,5.5,12.5,636
64139,583,105063,1,0,6.5,64
64145,2089,70597,3,1.5,8.6,848
64146,722,57450,4.6,7.3,11.2,34
64147,176,7394,70.5,10.2,11.9,32
64149,142,117500,0,0,0,34
64150,1387,34282,8.1,6.8,20.2,820
64151,10793,70268,4.5,2.6,7.8,862
64152,10453,84967,2.1,0.7,4.6,2076
64153,2392,75699,2.8,1.6,3.6,988
64154,4425,66952,1.8,3.9,6.6,972
64155,8324,79787,1.8,0.9,6.1,640
64156,2634,108333,1.1,2.1,3.2,88
64157,6151,106587,1.2,0,0.8,422
64158,1800,72667,1.7,8,6,200
64161,128,75625,4.7,3.1,2.3,726
64163,341,43250,5,4.4,19.9,40
64164,136,-,21.3,0,0,22
64165,52,108750,0,0,0,12
64166,98,76667,0,0,0,4
64167,130,156250,0,0,0,10
64401,599,72888,4.7,0.5,3.5,28
64402,1062,42667,8.1,7.3,11.5,136
64420,28,53750,7.1,32.1,7.1,6
64421,309,39219,6.5,1.9,13.3,20
64422,165,74044,7.3,4.8,6.1,12
64423,328,56429,7.3,4.3,11.6,26
64424,1801,46683,7.9,5.5,15.2,282
64426,181,40313,1.7,9.4,4.4,8
64427,296,58333,7.4,3,9.5,12
64428,322,44167,11.2,8.4,8.4,38
64429,3645,48562,2.9,4.5,17.8,548
64430,344,57045,7.8,1.5,8.1,14
64431,168,47500,6,8.3,19,12
64432,31,46875,0,0,0,4
64433,35,44792,5.7,5.7,0,4
64434,183,51750,12.6,2.2,4.4,18
64436,339,89375,10.3,0,3.5,78
64437,286,35000,8.7,2.8,21.3,26
64438,91,38875,14.3,7.7,7.7,4
64439,605,68958,3.1,5.3,4.3,72
64440,260,67500,9.2,13.5,6.2,12
64441,99,59135,13.1,0,3,4
64442,311,41964,5.5,6.4,16.7,54
64443,458,67609,4.4,7.4,7.4,36
64444,548,60769,2,1.8,6.4,34
64445,143,41827,14.7,3.5,15.4,4
64446,475,42784,5.3,9.1,13.3,66
64448,410,69318,7.1,2.2,11,36
64449,230,40735,4.3,9.1,13,12
64451,189,40156,11.6,4.8,15.9,20
64453,73,46250,0,27.4,4.1,8
64454,958,60078,5,1.8,8.7,76
64455,162,50625,4.3,8.6,12.3,16
64456,597,47159,11.9,3.4,7.5,60
64457,74,62778,2.7,4.1,2.7,8
64458,66,33750,4.5,0,21.2,4
64459,206,50500,1,3.9,4.4,16
64461,287,47847,5.6,9.8,10.8,12
64463,649,41475,8.8,6.6,15.9,92
64465,1804,61894,2.9,7.3,5.5,110
64466,216,31765,13.9,3.2,16.2,22
64468,5742,39011,10.7,7.1,13.9,736
64469,989,41161,6.3,5.4,21.4,118
64470,778,57614,4.4,6.2,13.9,144
64471,156,42800,5.8,5.1,12.2,12
64473,632,44744,5.1,6.6,11.1,56
64474,370,51944,1.6,7.8,7.6,34
64475,138,44167,3.6,7.2,13,12
64476,125,38750,4.8,1.6,21.6,10
64477,1520,56250,7.9,4.2,9.7,138
64479,390,52500,3.3,3.1,8.5,40
64480,118,68750,4.2,16.9,0.8,8
64481,442,38375,7.7,14.9,11.1,16
64482,990,46159,5.2,4.6,12.3,180
64483,239,61688,3.3,2.5,4.6,8
64484,423,48594,6.1,3.1,20.6,26
64485,3082,47951,5.7,5.5,10.6,324
64486,211,45673,5.2,10,15.2,18
64487,311,41350,6.4,7.1,18,16
64489,787,55461,7.2,8.6,11.3,144
64490,819,52165,3.8,2.8,10.6,62
64491,844,44286,8.6,6.8,10.4,136
64492,738,71932,6.1,2.6,6.1,54
64493,261,40880,11.1,1.9,18.8,8
64494,374,57188,4.3,5.9,7.5,18
64496,17,24531,5.9,0,52.9,4
64497,141,43150,6.4,1.4,7.8,10
64498,150,46364,6,5.3,7.3,16
64501,4464,31159,17.7,7.4,15.2,1592
64503,4859,47069,7.1,5.5,10.5,648
64504,4145,47675,6.4,6.6,12.3,360
64505,5093,46225,8.8,7.5,11.1,378
64506,8920,60092,5.3,3.9,10.1,3372
64507,5123,49555,6.9,7.4,10.3,600
64601,4544,45156,8.9,8,12.9,796
64620,206,51250,3.4,7.8,6.8,14
64622,152,41316,9.9,5.3,15.8,16
64623,182,48750,3.8,2.2,17,10
64624,639,38563,5.8,4.5,19.7,46
64625,210,31833,2.9,11,23.3,10
